system_ts_ms, sensor_ts_ns, accX, accY, accZ
1680001706801,1181695155538895,7.6860003,6.393,3.1420503
1680001706803,1181695158041097,7.6140003,6.3810005,3.0649502
1680001706805,1181695160543250,7.695,6.5490003,2.8930502
1680001706807,1181695163045173,7.6789503,6.5940003,2.73705
1680001706810,1181695165547327,7.767,6.5490003,2.9290502
1680001706812,1181695168049712,7.7380505,6.537,2.8189502
1680001706822,1181695170551880,7.6860003,6.558,2.7540002
1680001706822,1181695173054034,7.6470003,6.6330004,2.7630002
1680001706823,1181695175556187,7.4340005,6.6450005,2.7970502
1680001706823,1181695178058341,7.56405,6.6660004,2.74005
1680001706825,1181695180560495,7.5060005,6.63495,2.7870002
1680001706827,1181695183062649,7.46505,6.7120504,2.93805
1680001706830,1181695185564880,7.4130006,6.6139503,2.90505
1680001706833,1181695188067034,7.4610004,6.6210003,2.80395
1680001706835,1181695190569178,7.5349503,6.51105,2.7799501
1680001706837,1181695193071331,7.4149504,6.609,2.7870002
1680001706840,1181695195573485,7.4730005,6.558,2.706
1680001706842,1181695198075639,7.4220004,6.477,2.7520502
1680001706845,1181695200577793,7.4010005,6.3790503,2.89995
1680001706847,1181695203080178,7.49205,6.4030504,2.9170501
1680001706850,1181695205582331,7.4220004,6.4099503,2.94105
1680001706852,1181695208084485,7.4560504,6.40005,2.88105
1680001706855,1181695210586639,7.45095,6.43905,2.80395
1680001706857,1181695213088779,7.42995,6.4339504,2.7850502
1680001706860,1181695215590933,7.4370003,6.35505,2.86905
1680001706862,1181695218093164,7.4220004,6.42,2.9569502
1680001706868,1181695220595317,7.5469503,6.3910503,3.015
1680001706868,1181695223097427,7.4440503,6.33795,2.9260502
1680001706872,1181695225599581,7.52505,6.40005,2.9860501
1680001706873,1181695228101658,7.5109506,6.4669504,2.83095
1680001706875,1181695230603812,7.5090003,6.4630504,2.9340003
1680001706877,1181695233106253,7.5490503,6.3570004,2.7850502
1680001706880,1181695235608407,7.56405,6.42,2.7850502
1680001706885,1181695238110330,7.56405,6.393,2.7970502
1680001706886,1181695240612484,7.602,6.3640504,2.93595
1680001706887,1181695243114648,7.5709505,6.453,2.9020503
1680001706890,1181695245617033,7.7380505,6.36,2.8330503
1680001706893,1181695248118956,7.7860503,6.3169503,2.91195
1680001706895,1181695250621340,7.7430005,6.3499503,2.83095
1680001706901,1181695253123489,7.7380505,6.36705,2.8210502
1680001706901,1181695255625643,7.7310004,6.3240004,2.9340003
1680001706903,1181695258127797,7.7700005,6.35505,2.8279502
1680001706905,1181695260629951,7.7239504,6.3960004,2.9170501
1680001706909,1181695263132134,7.6590004,6.38805,2.91405
1680001706912,1181695265634364,7.6309505,6.28095,2.86905
1680001706913,1181695268136518,7.66905,6.3570004,2.9890501
1680001706918,1181695270638672,7.65705,6.3840003,2.9650502
1680001706918,1181695273140826,7.65495,6.405,2.9670002
1680001706920,1181695275642975,7.5400505,6.4150505,2.8930502
1680001706922,1181695278145129,7.5589504,6.3790503,2.8930502
1680001706926,1181695280647283,7.602,6.4099503,2.8900502
1680001706928,1181695283149667,7.55595,6.3739505,2.83995
1680001706930,1181695285651831,7.5040503,6.4290004,2.7520502
1680001706935,1181695288153985,7.53,6.34005,2.7919502
1680001706935,1181695290656139,7.518,6.4080005,2.8330503
1680001706938,1181695293158293,7.5919504,6.4480505,2.8879502
1680001706940,1181695295660201,7.6450505,6.46005,2.91
1680001706943,1181695298162662,7.5660005,6.5230503,2.7949502
1680001706946,1181695300664816,7.53,6.465,2.8260002
1680001706954,1181695303166970,7.5060005,6.4240503,2.8620002
1680001706954,1181695305669018,7.5400505,6.49095,2.84505
1680001706955,1181695308171249,7.4820004,6.47205,2.8230002
1680001706955,1181695310673403,7.5370502,6.4480505,2.84295
1680001706957,1181695313175556,7.5469503,6.4360504,2.8950002
1680001706960,1181695315677710,7.5679502,6.5080504,2.93805
1680001706962,1181695318179869,7.5610504,6.4819503,2.83995
1680001706968,1181695320682023,7.6429505,6.4480505,2.874
1680001706968,1181695323184408,7.6140003,6.4960504,2.9310002
1680001706970,1181695325686331,7.4820004,6.38805,2.87595
1680001706972,1181695328188470,7.52505,6.3910503,2.95005
1680001706975,1181695330690855,7.6260004,6.49905,2.8830001
1680001706978,1181695333193009,7.5280504,6.4410005,2.80695
1680001706981,1181695335695163,7.5520506,6.5149503,2.9020503
1680001706985,1181695338197298,7.5040503,6.4510503,2.86905
1680001706986,1181695340699452,7.46505,6.40005,2.91195
1680001706987,1181695343201605,7.5760503,6.5230503,2.8900502
1680001706991,1181695345703836,7.5469503,6.4960504,2.871
1680001706992,1181695348205990,7.5679502,6.54405,2.8590002
1680001706996,1181695350708110,7.5660005,6.5610003,2.73705
1680001706998,1181695353210264,7.4490004,6.525,2.8260002
1680001707003,1181695355712418,7.6000504,6.4429502,2.9550002
1680001707004,1181695358214571,7.5160503,6.3840003,2.88105
1680001707007,1181695360716735,7.4869504,6.4819503,2.8620002
1680001707008,1181695363219120,7.4490004,6.5010004,2.87595
1680001707011,1181695365721274,7.485,6.4510503,2.8210502
1680001707013,1181695368223428,7.5469503,6.453,2.84295
1680001707020,1181695370725581,7.4890504,6.4870505,2.835
1680001707021,1181695373227725,7.5400505,6.4150505,2.8900502
1680001707024,1181695375729879,7.42995,6.4960504,2.94105
1680001707025,1181695378232110,7.4749503,6.49905,2.9220002
1680001707026,1181695380734187,7.4340005,6.5080504,2.8279502
1680001707028,1181695383236360,7.45095,6.4750504,2.8879502
1680001707035,1181695385738590,7.5330005,6.3790503,2.874
1680001707036,1181695388240744,7.56405,6.4429502,2.8879502
1680001707038,1181695390742821,7.5610504,6.4630504,2.8500001
1680001707038,1181695393244975,7.5130506,6.3840003,2.8230002
1680001707040,1181695395747260,7.5850506,6.40005,2.8279502
1680001707043,1181695398249414,7.5679502,6.4480505,2.8159502
1680001707046,1181695400751568,7.5210004,6.4099503,2.8570502
1680001707050,1181695403253731,7.5709505,6.36705,2.8950002
1680001707051,1181695405755885,7.5799503,6.4789505,2.84295
1680001707052,1181695408258039,7.5540004,6.50295,2.8590002
1680001707055,1181695410760424,7.52505,6.49905,2.77305
1680001707059,1181695413262558,7.4890504,6.38595,2.7540002
1680001707061,1181695415764711,7.497,6.5010004,2.8500001
1680001707064,1181695418266865,7.518,6.52995,2.9239502
1680001707068,1181695420769019,7.4749503,6.2899504,2.91
1680001707069,1181695423271173,7.5160503,6.453,2.8500001
1680001707070,1181695425773414,7.4460006,6.3310504,2.86905
1680001707073,1181695428275568,7.41795,6.3120003,2.9530501
1680001707075,1181695430777721,7.43205,6.35505,2.8500001
1680001707077,1181695433279875,7.4389505,6.3190503,2.775
1680001707080,1181695435781937,7.4680505,6.3910503,2.8830001
1680001707086,1181695438284168,7.5130506,6.3690004,2.8210502
1680001707087,1181695440786322,7.458,6.38805,2.80695
1680001707087,1181695443288476,7.4610004,6.4099503,2.73495
1680001707090,1181695445790635,7.4460006,6.3790503,2.7540002
1680001707093,1181695448292788,7.4820004,6.4429502,2.88105
1680001707096,1181695450794942,7.49205,6.4750504,2.7610502
1680001707101,1181695453297327,7.49205,6.4429502,2.8330503
1680001707102,1181695455799481,7.5040503,6.4080005,2.8260002
1680001707103,1181695458301635,7.5760503,6.4429502,2.7559502
1680001707105,1181695460803788,7.5420003,6.4219503,2.799
1680001707108,1181695463305942,7.5420003,6.38805,2.7469501
1680001707111,1181695465808096,7.5799503,6.4410005,2.6869502
1680001707113,1181695468310356,7.5400505,6.4030504,2.69595
1680001707117,1181695470812510,7.5210004,6.4339504,2.6820002
1680001707118,1181695473314664,7.4940004,6.4290004,2.7280502
1680001707121,1181695475816818,7.6039505,6.4170003,2.6839502
1680001707124,1181695478318990,7.4890504,6.3910503,2.8189502
1680001707126,1181695480821144,7.497,6.5130005,2.6460001
1680001707128,1181695483323298,7.5040503,6.4840503,2.69895
1680001707131,1181695485825452,7.5060005,6.4669504,2.70795
1680001707135,1181695488327597,7.4989505,6.4030504,2.766
1680001707136,1181695490829981,7.458,6.453,2.6440501
1680001707138,1181695493332135,7.4730005,6.5059505,2.70795
1680001707140,1181695495834058,7.5589504,6.4840503,2.6200502
1680001707143,1181695498336212,7.5660005,6.4480505,2.67
1680001707145,1181695500838587,7.4749503,6.50295,2.7439501
1680001707152,1181695503340818,7.5349503,6.5659504,2.6869502
1680001707154,1181695505842895,7.5330005,6.52995,2.6920502
1680001707155,1181695508345048,7.6090503,6.4429502,2.80695
1680001707157,1181695510847207,7.53,6.4939504,2.811
1680001707159,1181695513349361,7.53,6.5080504,2.6940002
1680001707161,1181695515851515,7.5540004,6.5130005,2.7180002
1680001707163,1181695518353746,7.4820004,6.49095,2.87805
1680001707168,1181695520855914,7.5109506,6.4890003,2.73495
1680001707169,1181695523358067,7.5730505,6.4939504,2.8210502
1680001707173,1181695525860221,7.5780005,6.46005,2.84295
1680001707174,1181695528362375,7.4800506,6.45795,2.799
1680001707176,1181695530864529,7.4820004,6.4939504,2.775
1680001707178,1181695533366914,7.4389505,6.4240503,2.7250502
1680001707181,1181695535869067,7.485,6.4170003,2.799
1680001707186,1181695538371221,7.5370502,6.4789505,2.8620002
1680001707187,1181695540873375,7.5160503,6.4219503,2.67705
1680001707188,1181695543375543,7.52505,6.42705,2.6749501
1680001707191,1181695545877697,7.5610504,6.4080005,2.7160501
1680001707194,1181695548379928,7.5610504,6.4890003,2.6220002
1680001707195,1181695550882081,7.6000504,6.4030504,2.73195
1680001707199,1181695553384231,7.5589504,6.3310504,2.742
