system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1680001706801,1181695155538895,-0.0017875,-0.0460625,0.0540375
1680001706803,1181695158041097,0.0061875,-0.0369875,0.0540375
1680001706805,1181695160543250,0.0072875,-0.040975,0.050049998
1680001706807,1181695163045173,0.010175,-0.0320375,0.0430375
1680001706810,1181695165547327,0.0061875,-0.029975,0.0411125
1680001706812,1181695168049712,0.005225,-0.031075,0.0380875
1680001706822,1181695170551880,0.005225,-0.0339625,0.0301125
1680001706823,1181695173054034,0.0022,-0.0350625,0.026124999
1680001706823,1181695175556187,-0.00275,-0.0380875,0.0240625
1680001706823,1181695178058341,-0.0067375,-0.069025,0.025024999
1680001706825,1181695180560495,-0.0077,-0.097075,0.0231
1680001706827,1181695183062649,-0.010725,-0.1120625,0.0210375
1680001706830,1181695185564880,-0.014712499,-0.1170125,0.020075
1680001706833,1181695188067034,-0.011825,-0.109037496,0.0160875
1680001706835,1181695190569178,-0.01375,-0.1010625,0.014025
1680001706837,1181695193071331,-0.014712499,-0.108075,0.0100375
1680001706840,1181695195573485,-0.0187,-0.119075,0.0081124995
1680001706842,1181695198075639,-0.021724999,-0.1310375,0.00605
1680001706845,1181695200577793,-0.02475,-0.135025,0.0020625
1680001706850,1181695203080178,-0.0237875,-0.139975,0.0081124995
1680001706850,1181695205582331,-0.0198,-0.143,0.0081124995
1680001706853,1181695208084485,-0.0207625,-0.139975,0.0081124995
1680001706856,1181695210586639,-0.0187,-0.139975,0.0070125
1680001706857,1181695213088779,-0.011825,-0.141075,0.0100375
1680001706860,1181695215590933,-0.0097624995,-0.1439625,0.0100375
1680001706863,1181695218093164,-0.011825,-0.152075,0.011
1680001706868,1181695220595317,-0.0088,-0.157025,0.014025
1680001706868,1181695223097427,-0.0037125,-0.1500125,0.01705
1680001706872,1181695225599581,-0.00275,-0.1450625,0.015125
1680001706874,1181695228101658,0.0022,-0.139975,0.015125
1680001706875,1181695230603812,0.0042625,-0.1310375,0.01705
1680001706878,1181695233106253,0.0033,-0.130075,0.0210375
1680001706885,1181695235608407,0.0012375,-0.128975,0.020075
1680001706885,1181695238110330,0.0022,-0.1260875,0.022
1680001706886,1181695240612484,0.0012375,-0.11605,0.0240625
1680001706888,1181695243114648,2.75E-4,-0.0999625,0.0210375
1680001706891,1181695245617033,-0.0017875,-0.09405,0.0210375
1680001706893,1181695248118956,0.0033,-0.0919875,0.0160875
1680001706895,1181695250621340,0.0033,-0.0779625,0.015125
1680001706901,1181695253123489,0.0042625,-0.058025,0.013062499
1680001706902,1181695255625643,0.0092124995,-0.042075,0.014025
1680001706903,1181695258127797,0.00825,-0.02805,0.0121
1680001706905,1181695260629951,0.0092124995,-0.0180125,0.0081124995
1680001706909,1181695263132134,0.010175,-0.020075,0.0070125
1680001706912,1181695265634364,0.015262499,-0.007975,0.0070125
1680001706913,1181695268136518,0.01925,-0.0,0.0050875
1680001706918,1181695270638672,0.0232375,0.0039875,0.0070125
1680001706918,1181695273140826,0.03025,0.0059125,0.009075
1680001706920,1181695275642975,0.0312125,0.00495,0.0081124995
1680001706923,1181695278145129,0.033275,0.0039875,0.009075
1680001706926,1181695280647283,0.0363,0.0059125,0.013062499
1680001706928,1181695283149667,0.0402875,0.003025,0.0100375
1680001706934,1181695285651831,0.043175,0.0039875,0.014025
1680001706935,1181695288153985,0.043175,0.007975,0.013062499
1680001706935,1181695290656139,0.041249998,0.0039875,0.011
1680001706938,1181695293158293,0.0402875,0.0059125,0.0100375
1680001706941,1181695295660201,0.0391875,9.625E-4,0.0081124995
1680001706943,1181695298162662,0.038225,0.00495,0.0081124995
1680001706947,1181695300664816,0.0342375,0.0059125,0.0070125
1680001706954,1181695303166970,0.0342375,-9.625E-4,0.009075
1680001706954,1181695305669018,0.0312125,-0.0039875,0.0070125
1680001706955,1181695308171249,0.0292875,-9.625E-4,0.0081124995
1680001706955,1181695310673403,0.0292875,-0.003025,0.00605
1680001706958,1181695313175556,0.0281875,-0.0050875,0.0050875
1680001706960,1181695315677710,0.027224999,-0.0070125,0.0050875
1680001706963,1181695318179869,0.027224999,-0.00605,0.003025
1680001706968,1181695320682023,0.0253,-0.0070125,0.0
1680001706968,1181695323184408,0.027224999,-0.007975,0.0011
1680001706971,1181695325686331,0.0281875,-0.0100375,-9.625E-4
1680001706973,1181695328188470,0.027224999,-0.011,-0.0039875
1680001706975,1181695330690855,0.027224999,-0.009075,-0.0039875
1680001706978,1181695333193009,0.0242,-0.011,-0.0039875
1680001706981,1181695335695163,0.022275,-0.0149875,-0.006875
1680001706985,1181695338197298,0.021175,-0.0119624995,-0.007975
1680001706986,1181695340699452,0.0202125,-0.0160875,-0.0089375
1680001706988,1181695343201605,0.0171875,-0.01705,-0.0099
1680001706991,1181695345703836,0.0171875,-0.014025,-0.0089375
1680001706993,1181695348205990,0.0171875,-0.0149875,-0.0089375
1680001706996,1181695350708110,0.0122375,-0.014025,-0.0089375
1680001707002,1181695353210264,0.0122375,-0.0180125,-0.0099
1680001707003,1181695355712418,0.0132,-0.025024999,-0.0089375
1680001707004,1181695358214571,0.0132,-0.022,-0.0099
1680001707007,1181695360716735,0.011275,-0.0180125,-0.011
1680001707008,1181695363219120,0.0132,-0.020075,-0.0149875
1680001707011,1181695365721274,0.0132,-0.0240625,-0.0149875
1680001707013,1181695368223428,0.0122375,-0.025024999,-0.0169125
1680001707020,1181695370725581,0.0092124995,-0.022,-0.0199375
1680001707022,1181695373227725,0.011275,-0.020075,-0.0119624995
1680001707024,1181695375729879,0.010175,-0.022,-0.0169125
1680001707025,1181695378232110,0.0072875,-0.0240625,-0.017875
1680001707026,1181695380734187,0.005225,-0.0210375,-0.018975
1680001707028,1181695383236360,0.0042625,-0.020075,-0.0169125
1680001707035,1181695385738590,0.0033,-0.022,-0.017875
1680001707037,1181695388240744,0.0012375,-0.0210375,-0.0169125
1680001707038,1181695390742821,0.0012375,-0.025024999,-0.017875
1680001707038,1181695393244975,0.0033,-0.0240625,-0.01595
1680001707040,1181695395747260,0.0061875,-0.0270875,-0.017875
1680001707043,1181695398249414,0.005225,-0.022,-0.0209
1680001707046,1181695400751568,0.0022,-0.033,-0.0229625
1680001707051,1181695403253731,0.0031625,-0.036025,-0.023924999
1680001707051,1181695405755885,0.0022,-0.044,-0.0248875
1680001707053,1181695408258039,0.0022,-0.044,-0.0259875
1680001707055,1181695410760424,0.0012375,-0.0449625,-0.0279125
1680001707059,1181695413262558,0.0012375,-0.0479875,-0.0279125
1680001707061,1181695415764711,-0.0017875,-0.051975,-0.02695
1680001707064,1181695418266865,2.75E-4,-0.0540375,-0.02695
1680001707068,1181695420769019,-0.0017875,-0.0540375,-0.0279125
1680001707069,1181695423271173,-0.0017875,-0.055,-0.02695
1680001707071,1181695425773414,-0.00275,-0.0620125,-0.028875
1680001707073,1181695428275568,-0.0037125,-0.0620125,-0.0259875
1680001707076,1181695430777721,-0.0037125,-0.062975,-0.0229625
1680001707078,1181695433279875,-0.005775,-0.066,-0.0229625
1680001707080,1181695435781937,-0.005775,-0.066,-0.0248875
1680001707086,1181695438284168,-0.0037125,-0.066,-0.023924999
1680001707087,1181695440786322,-0.0067375,-0.0710875,-0.022
1680001707088,1181695443288476,-0.0078375,-0.0699875,-0.0209
1680001707091,1181695445790635,-0.0097624995,-0.075075,-0.0229625
1680001707093,1181695448292788,-0.0088,-0.077,-0.0259875
1680001707097,1181695450794942,-0.0088,-0.0779625,-0.022
1680001707101,1181695453297327,-0.0078375,-0.075075,-0.023924999
1680001707102,1181695455799481,-0.0067375,-0.080025,-0.0209
1680001707104,1181695458301635,-0.005775,-0.0790625,-0.0209
1680001707105,1181695460803788,-0.005775,-0.075075,-0.022
1680001707108,1181695463305942,-0.0037125,-0.080025,-0.0199375
1680001707111,1181695465808096,-0.0048125,-0.0820875,-0.0209
1680001707113,1181695468310356,-0.005775,-0.0809875,-0.0209
1680001707118,1181695470812510,-0.0048125,-0.087037496,-0.0209
1680001707119,1181695473314664,-0.0037125,-0.087037496,-0.0199375
1680001707122,1181695475816818,-0.0048125,-0.0919875,-0.0169125
1680001707124,1181695478318990,-0.0048125,-0.0950125,-0.017875
1680001707127,1181695480821144,-0.0048125,-0.098037496,-0.0149875
1680001707128,1181695483323298,-0.005775,-0.0999625,-0.0119624995
1680001707131,1181695485825452,-0.005775,-0.1010625,-0.0119624995
1680001707136,1181695488327597,-0.0088,-0.109037496,-0.007975
1680001707136,1181695490829981,-0.005775,-0.109037496,-0.006875
1680001707138,1181695493332135,-0.0048125,-0.108075,-0.00495
1680001707141,1181695495834058,-0.010725,-0.109037496,-0.0039875
1680001707143,1181695498336212,-0.0097624995,-0.1139875,-0.00495
1680001707145,1181695500838587,-0.0127875,-0.11605,-0.0059125
1680001707152,1181695503340818,-0.014712499,-0.119075,-0.00495
1680001707154,1181695505842895,-0.014712499,-0.1260875,-0.00495
1680001707156,1181695508345048,-0.0158125,-0.132,-0.007975
1680001707157,1181695510847207,-0.022824999,-0.1329625,-0.0099
1680001707159,1181695513349361,-0.0188375,-0.1370875,-0.0119624995
1680001707161,1181695515851515,-0.021724999,-0.13805,-0.01595
1680001707163,1181695518353746,-0.0237875,-0.1450625,-0.01595
1680001707168,1181695520855914,-0.0268125,-0.14905,-0.0209
1680001707169,1181695523358067,-0.0268125,-0.157025,-0.0248875
1680001707173,1181695525860221,-0.0257125,-0.16005,-0.0279125
1680001707174,1181695528362375,-0.0257125,-0.1640375,-0.028875
1680001707176,1181695530864529,-0.02475,-0.16499999,-0.029975
1680001707178,1181695533366914,-0.022824999,-0.168025,-0.0279125
1680001707185,1181695535869067,-0.0207625,-0.168025,-0.02695
1680001707186,1181695538371221,-0.0198,-0.1659625,-0.028875
1680001707187,1181695540873375,-0.0177375,-0.17105,-0.028875
1680001707188,1181695543375543,-0.0207625,-0.172975,-0.0279125
1680001707191,1181695545877697,-0.0198,-0.1750375,-0.02695
