system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680001706808,1181695163950843,-28.368752,-72.0,-255.00002,-20.21,-44.28,-228.6
1680001706823,1181695173945395,-28.556252,-71.4,-255.18752,-20.21,-44.28,-228.6
1680001706828,1181695183947549,-28.425001,-71.4,-254.88751,-20.21,-44.28,-228.6
1680001706838,1181695193965692,-28.25625,-71.4,-254.58751,-20.21,-44.28,-228.6
1680001706850,1181695203967826,-28.181252,-71.100006,-254.81252,-20.21,-44.28,-228.6
1680001706858,1181695213969965,-28.125002,-70.78125,-255.00002,-20.21,-44.28,-228.6
1680001706869,1181695223972094,-28.06875,-70.443756,-254.88751,-20.21,-44.28,-228.6
1680001706879,1181695233974285,-27.956251,-70.012505,-254.68126,-20.21,-44.28,-228.6
1680001706888,1181695243953545,-27.956251,-70.6125,-254.64375,-20.21,-44.28,-228.6
1680001706901,1181695253955617,-27.956251,-71.2125,-254.58751,-20.21,-44.28,-228.6
1680001706910,1181695263950088,-28.25625,-71.34375,-254.88751,-20.21,-44.28,-228.6
1680001706919,1181695273915025,-28.556252,-71.4,-255.18752,-20.21,-44.28,-228.6
1680001706929,1181695283939419,-28.556252,-71.943756,-255.18752,-20.21,-44.28,-228.6
1680001706940,1181695293942169,-28.556252,-72.412506,-255.18752,-20.21,-44.28,-228.6
1680001706954,1181695303945000,-28.725,-72.95625,-255.18752,-20.21,-44.28,-228.6
1680001706959,1181695313968971,-28.837502,-73.5,-255.18752,-20.21,-44.28,-228.6
1680001706969,1181695323956495,-28.781252,-73.3125,-255.00002,-20.21,-44.28,-228.6
1680001706979,1181695333952404,-28.725,-73.200005,-254.88751,-20.21,-44.28,-228.6
1680001706990,1181695343947077,-28.781252,-73.125,-254.58751,-20.21,-44.28,-228.6
1680001707003,1181695353960946,-28.837502,-73.012505,-254.2875,-20.21,-44.28,-228.6
1680001707009,1181695363963110,-28.725,-73.012505,-254.51251,-20.21,-44.28,-228.6
1680001707023,1181695373963273,-28.556252,-73.012505,-254.68126,-20.21,-44.28,-228.6
