system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680001706801,1181695155538895,7.15,6.102,2.793
1680001706803,1181695158041097,7.152,6.098,2.796
1680001706805,1181695160543250,7.153,6.097,2.796
1680001706807,1181695163045173,7.154,6.096,2.795
1680001706810,1181695165547327,7.155,6.095,2.795
1680001706812,1181695168049712,7.156,6.095,2.794
1680001706822,1181695170551880,7.156,6.094,2.794
1680001706823,1181695173054034,7.157,6.094,2.793
1680001706823,1181695175556187,7.153,6.1,2.788
1680001706823,1181695178058341,7.154,6.1,2.786
1680001706825,1181695180560495,7.155,6.1,2.785
1680001706827,1181695183062649,7.156,6.099,2.783
1680001706830,1181695185564880,7.157,6.099,2.781
1680001706833,1181695188067034,7.158,6.099,2.78
1680001706835,1181695190569178,7.159,6.098,2.778
1680001706837,1181695193071331,7.156,6.104,2.772
1680001706840,1181695195573485,7.156,6.105,2.77
1680001706842,1181695198075639,7.157,6.105,2.768
1680001706845,1181695200577793,7.158,6.104,2.766
1680001706850,1181695203080178,7.159,6.104,2.764
1680001706850,1181695205582331,7.16,6.104,2.762
1680001706853,1181695208084485,7.161,6.104,2.76
1680001706856,1181695210586639,7.162,6.105,2.755
1680001706858,1181695213088779,7.163,6.105,2.752
1680001706861,1181695215590933,7.164,6.105,2.75
1680001706863,1181695218093164,7.165,6.105,2.747
1680001706868,1181695220595317,7.166,6.104,2.745
1680001706868,1181695223097427,7.168,6.104,2.742
1680001706872,1181695225599581,7.169,6.104,2.74
1680001706874,1181695228101658,7.169,6.105,2.736
1680001706876,1181695230603812,7.17,6.105,2.733
1680001706878,1181695233106253,7.171,6.105,2.731
1680001706885,1181695235608407,7.173,6.104,2.729
1680001706885,1181695238110330,7.174,6.104,2.727
1680001706886,1181695240612484,7.175,6.104,2.725
1680001706888,1181695243114648,7.176,6.103,2.723
1680001706891,1181695245617033,7.181,6.099,2.719
1680001706893,1181695248118956,7.182,6.098,2.717
1680001706896,1181695250621340,7.183,6.098,2.716
1680001706901,1181695253123489,7.184,6.098,2.715
1680001706902,1181695255625643,7.184,6.097,2.714
1680001706903,1181695258127797,7.184,6.097,2.714
1680001706905,1181695260629951,7.185,6.097,2.713
1680001706909,1181695263132134,7.186,6.095,2.714
