system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1679931077293,1111065647077079,-27.54375,-47.7,-270.6,-21.24,-26.46,-243.9
1679931077302,1111065657074728,-27.656252,-47.287502,-270.65625,-21.24,-26.46,-243.9
1679931077315,1111065667078752,-27.712502,-46.800003,-270.71252,-21.24,-26.46,-243.9
1679931077322,1111065677078582,-27.712502,-46.66875,-270.90002,-21.24,-26.46,-243.9
1679931077333,1111065687083904,-27.712502,-46.48125,-271.0125,-21.24,-26.46,-243.9
1679931077344,1111065697097769,-27.656252,-46.2,-271.3125,-21.24,-26.46,-243.9
1679931077353,1111065707117225,-27.54375,-45.881252,-271.61252,-21.24,-26.46,-243.9
1679931077362,1111065717139985,-27.35625,-45.600002,-271.80002,-21.24,-26.46,-243.9
1679931077379,1111065727133464,-27.112501,-45.300003,-271.9125,-21.24,-26.46,-243.9
1679931077382,1111065737120233,-27.056252,-45.54375,-271.85626,-21.24,-26.46,-243.9
1679931077395,1111065747096002,-26.94375,-45.787502,-271.80002,-21.24,-26.46,-243.9
1679931077403,1111065757070704,-27.056252,-45.787502,-271.85626,-21.24,-26.46,-243.9
1679931077412,1111065767090102,-27.112501,-45.787502,-271.9125,-21.24,-26.46,-243.9
1679931077422,1111065777071481,-27.056252,-46.3125,-271.48126,-21.24,-26.46,-243.9
1679931077432,1111065787072384,-26.94375,-46.800003,-271.0125,-21.24,-26.46,-243.9
1679931077444,1111065797080884,-27.243752,-46.725002,-270.95627,-21.24,-26.46,-243.9
1679931077453,1111065807068845,-27.54375,-46.66875,-270.90002,-21.24,-26.46,-243.9
1679931077462,1111065817075215,-27.656252,-46.912502,-270.65625,-21.24,-26.46,-243.9
1679931077472,1111065827089113,-27.712502,-47.100002,-270.4125,-21.24,-26.46,-243.9
1679931077486,1111065837097579,-27.7875,-47.2125,-270.54376,-21.24,-26.46,-243.9
1679931077494,1111065847088265,-27.843752,-47.287502,-270.6,-21.24,-26.46,-243.9
1679931077502,1111065857114611,-28.0125,-47.100002,-270.65625,-21.24,-26.46,-243.9
1679931077512,1111065867122687,-28.125002,-46.987503,-270.71252,-21.24,-26.46,-243.9
1679931077527,1111065877134686,-28.125002,-46.987503,-270.54376,-21.24,-26.46,-243.9
1679931077533,1111065887143210,-28.125002,-46.987503,-270.30002,-21.24,-26.46,-243.9
1679931077543,1111065897127825,-28.25625,-46.800003,-270.4125,-21.24,-26.46,-243.9
1679931077553,1111065907107219,-28.312502,-46.66875,-270.6,-21.24,-26.46,-243.9
1679931077562,1111065917112892,-28.06875,-46.66875,-270.54376,-21.24,-26.46,-243.9
1679931077577,1111065927099046,-27.843752,-46.66875,-270.4125,-21.24,-26.46,-243.9
1679931077583,1111065937078569,-28.06875,-46.725002,-270.6,-21.24,-26.46,-243.9
1679931077594,1111065947080997,-28.312502,-46.800003,-270.71252,-21.24,-26.46,-243.9
1679931077602,1111065957075473,-28.312502,-46.912502,-270.825,-21.24,-26.46,-243.9
1679931077614,1111065967073829,-28.312502,-46.987503,-270.90002,-21.24,-26.46,-243.9
1679931077623,1111065977077381,-28.312502,-47.04375,-270.71252,-21.24,-26.46,-243.9
1679931077633,1111065987071977,-28.312502,-47.100002,-270.6,-21.24,-26.46,-243.9
1679931077644,1111065997050067,-28.3875,-46.725002,-270.6,-21.24,-26.46,-243.9
1679931077654,1111066007053063,-28.44375,-46.3875,-270.6,-21.24,-26.46,-243.9
1679931077664,1111066017055851,-28.25625,-46.068752,-270.35626,-21.24,-26.46,-243.9
1679931077679,1111066027071721,-28.0125,-45.787502,-270.11252,-21.24,-26.46,-243.9
1679931077683,1111066037097956,-27.843752,-45.54375,-270.30002,-21.24,-26.46,-243.9
1679931077693,1111066047107711,-27.712502,-45.300003,-270.4125,-21.24,-26.46,-243.9
1679931077702,1111066057120321,-27.54375,-45.225002,-270.6,-21.24,-26.46,-243.9
1679931077712,1111066067139336,-27.4125,-45.16875,-270.71252,-21.24,-26.46,-243.9
1679931077724,1111066077149129,-27.656252,-45.412502,-270.6,-21.24,-26.46,-243.9
1679931077734,1111066087166493,-27.843752,-45.600002,-270.4125,-21.24,-26.46,-243.9
1679931077743,1111066097173335,-27.7875,-46.068752,-270.35626,-21.24,-26.46,-243.9
1679931077753,1111066107167800,-27.712502,-46.48125,-270.30002,-21.24,-26.46,-243.9
1679931077763,1111066117154718,-27.656252,-46.912502,-270.11252,-21.24,-26.46,-243.9
1679931077774,1111066127155280,-27.54375,-47.287502,-269.98126,-21.24,-26.46,-243.9
1679931077783,1111066137165049,-27.712502,-47.2125,-269.94376,-21.24,-26.46,-243.9
1679931077793,1111066147174799,-27.843752,-47.100002,-269.8125,-21.24,-26.46,-243.9
1679931077803,1111066157178192,-27.7875,-47.381252,-269.75626,-21.24,-26.46,-243.9
