system_ts_ms, sensor_ts_ns, accX, accY, accZ
1679931077293,1111065646676924,-1.524,6.9820504,6.3250504
1679931077294,1111065649179001,-1.55595,6.9490504,6.4230003
1679931077297,1111065651681169,-1.5340501,6.9250503,6.4350004
1679931077299,1111065654183093,-1.5000001,6.9630003,6.33195
1679931077301,1111065656685246,-1.5000001,6.9900002,6.3490505
1679931077303,1111065659187400,-1.491,6.9420004,6.3559504
1679931077314,1111065661689554,-1.5439501,6.9679503,6.36105
1679931077314,1111065664191713,-1.5270001,6.978,6.1860003
1679931077315,1111065666693867,-1.5150001,6.939,6.3460503
1679931077315,1111065669196021,-1.5480001,7.0350003,6.3109503
1679931077316,1111065671698174,-1.6180501,7.00605,6.3250504
1679931077319,1111065674200332,-1.644,7.0999503,6.2080503
1679931077322,1111065676702409,-1.7040001,6.9990005,6.339
1679931077324,1111065679204563,-1.6710001,7.0020003,6.49305
1679931077326,1111065681706794,-1.8169501,7.1260505,6.4420505
1679931077328,1111065684208871,-1.8790501,7.14795,6.4230003
1679931077331,1111065686711040,-1.9290001,7.0300503,6.52605
1679931077336,1111065689213194,-2.0370002,7.10895,6.5190005
1679931077338,1111065691715347,-2.181,7.1239505,6.59595
1679931077340,1111065694217289,-2.1760502,7.0969505,6.53805
1679931077344,1111065696719674,-2.2690501,7.2510004,6.6649504
1679931077345,1111065699221828,-2.4130502,7.1520004,6.7969503
1679931077346,1111065701723751,-2.45595,7.2430506,6.7900505
1679931077349,1111065704225905,-2.5519502,7.14795,6.8809505
1679931077351,1111065706728054,-2.6839502,7.248,6.873
1679931077353,1111065709230208,-2.8129501,7.05705,6.912
1679931077356,1111065711732284,-2.9520001,7.2580504,7.005
1679931077360,1111065714234515,-2.9970002,7.3060503,7.08405
1679931077361,1111065716736660,-3.0619502,7.25295,7.1970005
1679931077364,1111065719238737,-3.15105,7.1689506,7.209
1679931077366,1111065721740891,-3.1960502,7.2340503,7.34805
1679931077369,1111065724243045,-3.25605,7.2169504,7.254
1679931077378,1111065726744967,-3.285,7.215,7.3690505
1679931077379,1111065729246159,-3.41895,7.1670003,7.3159504
1679931077379,1111065731747352,-3.3640501,7.1790004,7.4359503
1679931077379,1111065734251428,-3.4069502,7.1020503,7.4719505
1679931077381,1111065736753582,-3.34905,7.03695,7.4940004
1679931077384,1111065739255736,-3.3450003,7.0849504,7.4790006
1679931077386,1111065741757813,-3.2320502,7.04505,7.48605
1679931077389,1111065744259967,-3.249,6.9820504,7.4119506
1679931077394,1111065746762198,-3.1720502,6.8599505,7.5199504
1679931077395,1111065749264343,-3.11505,6.8100004,7.3740005
1679931077397,1111065751766419,-2.90595,6.8239503,7.386
1679931077399,1111065754268573,-2.904,6.846,7.39305
1679931077402,1111065756770727,-2.7600002,6.9270005,7.2570004
1679931077404,1111065759272650,-2.70795,6.76905,7.18695
1679931077406,1111065761775049,-2.53005,6.834,7.2130504
1679931077411,1111065764277203,-2.523,6.83895,7.1389503
1679931077414,1111065766779357,-2.4079502,6.834,7.1340003
1679931077416,1111065769281275,-2.3460002,6.8430004,7.0960503
1679931077419,1111065771783428,-2.229,6.80805,7.14195
1679931077421,1111065774285582,-2.1760502,6.834,7.089
1679931077421,1111065776787736,-2.13,6.8700004,6.9280505
1679931077427,1111065779289890,-2.0269501,6.87195,6.7990503
1679931077427,1111065781792044,-2.0730002,6.8509502,6.7560005
1679931077428,1111065784294198,-1.98705,6.774,6.7249503
1679931077431,1111065786796352,-1.93605,6.7500005,6.8160005
1679931077435,1111065789298429,-1.7860501,6.8430004,6.59595
1679931077436,1111065791800563,-1.79295,6.79995,6.6169505
1679931077439,1111065794302717,-1.7740501,6.834,6.62895
1679931077443,1111065796804871,-1.7880001,6.76905,6.50505
1679931077444,1111065799307025,-1.74195,6.78105,6.5209503
1679931077448,1111065801809160,-1.692,6.7260003,6.43695
1679931077450,1111065804311083,-1.5679501,6.76905,6.3630004
1679931077453,1111065806813467,-1.572,6.7120504,6.3079505
1679931077455,1111065809315391,-1.48395,6.7549505,6.30105
1679931077460,1111065811817544,-1.4089501,6.6850505,6.2310004
1679931077461,1111065814319703,-1.491,6.7000504,6.13605
1679931077461,1111065816821857,-1.3810501,6.714,6.0610504
1679931077464,1111065819323934,-1.33305,6.681,6.09495
1679931077466,1111065821826088,-1.14795,6.77895,6.0709505
1679931077469,1111065824328294,-1.20105,6.6780005,5.9610004
1679931077471,1111065826830371,-1.08405,6.7840505,6.0469503
1679931077477,1111065829332524,-0.93495005,6.7380004,5.88705
1679931077478,1111065831834678,-1.029,6.66405,5.90805
1679931077479,1111065834336832,-0.93000007,6.702,5.8120503
1679931077482,1111065836838741,-0.88500005,6.73995,5.7790504
1679931077486,1111065839341126,-0.76995003,6.6780005,5.7520504
1679931077487,1111065841843280,-0.76005006,6.7450504,5.56995
1679931077489,1111065844345178,-0.76305,6.8269506,5.8650002
1679931077494,1111065846847332,-0.717,6.7429504,5.781
1679931077495,1111065849349409,-0.70305,6.6709504,5.84805
1679931077497,1111065851851562,-0.66,6.73605,5.86005
1679931077499,1111065854353678,-0.56205004,6.7210503,5.75505
1679931077501,1111065856855909,-0.61395,6.6930003,5.96295
1679931077504,1111065859357986,-0.64305,6.7050004,5.8770003
1679931077506,1111065861860140,-0.65505004,6.6709504,5.9539504
1679931077511,1111065864362294,-0.68100005,6.7189503,6.0930004
1679931077511,1111065866864217,-0.73395,6.681,6.0930004
1679931077514,1111065869366371,-0.81105006,6.7600503,6.14295
1679931077516,1111065871868524,-0.85605,6.6880503,6.06405
1679931077519,1111065874370678,-0.90195006,6.57,6.1480503
1679931077523,1111065876872831,-1.0309501,6.774,6.102
1679931077528,1111065879374985,-1.09305,6.7549505,6.2530503
1679931077528,1111065881877139,-1.215,6.8269506,6.162
1679931077529,1111065884379216,-1.29495,6.76905,6.2509503
1679931077532,1111065886881370,-1.3950001,6.7570505,6.21705
1679931077535,1111065889383586,-1.455,6.8290505,6.2790003
1679931077536,1111065891885740,-1.572,6.8190002,6.306
1679931077538,1111065894387817,-1.623,6.9270005,6.2389503
1679931077543,1111065896889971,-1.7590501,6.9150004,6.33195
1679931077544,1111065899392115,-1.7860501,6.8820004,6.3460503
1679931077546,1111065901894269,-1.8139501,6.9919505,6.2790003
1679931077549,1111065904396192,-1.9050001,6.9300003,6.3370504
1679931077552,1111065906898577,-1.8910501,6.9990005,6.267
1679931077554,1111065909400730,-1.9459502,7.1280003,6.33405
1679931077556,1111065911902884,-1.9150501,7.04895,6.3130503
1679931077562,1111065914404807,-1.9560001,7.00395,6.4420505
1679931077563,1111065916906961,-1.9600501,7.0590005,6.40395
1679931077568,1111065919409135,-1.9410001,7.0590005,6.4110003
1679931077569,1111065921911212,-1.8409501,7.1520004,6.3799505
1679931077570,1111065924413443,-1.8019501,7.071,6.4090505
1679931077572,1111065926915597,-1.8070501,7.143,6.3460503
1679931077577,1111065929417658,-1.70895,7.0540504,6.4020004
1679931077578,1111065931919812,-1.644,7.1119504,6.42495
1679931077580,1111065934421966,-1.536,7.1719503,6.4489503
1679931077582,1111065936923889,-1.59195,7.2049503,6.4399505
1679931077584,1111065939426274,-1.539,7.176,6.4159503
1679931077586,1111065941928414,-1.419,7.1959505,6.4399505
1679931077589,1111065944430568,-1.3090501,7.2310505,6.3700504
1679931077593,1111065946932491,-1.24395,7.2889504,6.55695
1679931077594,1111065949434645,-1.215,7.1860504,6.4999504
1679931077598,1111065951936793,-1.21305,7.29405,6.5599504
1679931077600,1111065954438947,-1.20105,7.2670503,6.5329504
1679931077603,1111065956941101,-1.2349501,7.3560004,6.60795
1679931077605,1111065959443255,-1.098,7.2840004,6.6480002
1679931077606,1111065961945332,-1.08405,7.392,6.6990004
1679931077610,1111065964447515,-1.1580001,7.2840004,6.6910505
1679931077613,1111065966949669,-1.1340001,7.2790504,6.6769505
1679931077615,1111065969451822,-1.16505,7.3030505,6.7849503
1679931077617,1111065971953976,-1.1700001,7.3030505,6.7990503
1679931077619,1111065974456144,-1.215,7.188,6.885
1679931077622,1111065976958298,-1.077,7.2649503,6.8040004
1679931077627,1111065979460452,-1.1509501,7.1910005,6.77295
1679931077628,1111065981962375,-1.24395,7.1740503,6.9739504
1679931077629,1111065984464529,-1.1719501,7.2030005,6.9040504
1679931077632,1111065986966664,-1.2250501,7.1790004,6.8970003
1679931077636,1111065989468817,-1.182,7.18095,6.8640003
1679931077638,1111065991970971,-1.21095,7.1449504,6.93795
1679931077639,1111065994473139,-1.2079501,7.0470004,6.9210005
1679931077643,1111065996975293,-1.1389501,7.1839504,6.76095
1679931077644,1111065999477370,-1.1890501,7.083,6.7849503
1679931077646,1111066001979524,-1.077,7.215,6.8830504
1679931077649,1111066004481678,-1.1410501,6.9940505,6.74595
1679931077653,1111066006983828,-1.09305,7.0999503,6.7819505
1679931077655,1111066009485981,-1.18005,6.9679503,6.84
1679931077660,1111066011988135,-1.1869501,7.0249505,6.8299503
1679931077661,1111066014490289,-1.1770501,6.97305,6.7849503
1679931077662,1111066016992443,-1.15995,6.939,6.71505
1679931077664,1111066019494390,-1.2420001,6.9610505,6.7510505
1679931077666,1111066021996775,-1.2540001,6.8650503,6.7780504
1679931077669,1111066024498698,-1.302,6.9199505,6.8089504
1679931077678,1111066027000852,-1.36395,6.8770504,6.8040004
1679931077679,1111066029503029,-1.4140501,6.9370503,6.7200003
1679931077680,1111066032005183,-1.4070001,6.8599505,6.7510505
1679931077681,1111066034507260,-1.4809501,7.0330505,6.6340504
1679931077682,1111066037009414,-1.5700501,6.9420004,6.7180505
1679931077684,1111066039511554,-1.6009501,6.93195,6.696
1679931077686,1111066042013708,-1.5679501,6.9370503,6.6940503
1679931077689,1111066044515862,-1.7299501,6.834,6.7510505
1679931077693,1111066047017785,-1.7880001,6.9660006,6.663
1679931077695,1111066049519953,-1.9219501,7.03695,6.6990004
1679931077697,1111066052022337,-1.8720001,6.9250503,6.603
1679931077699,1111066054524491,-1.8960001,6.8700004,6.6790504
1679931077702,1111066057026414,-1.9990501,6.94395,6.52395
1679931077704,1111066059528568,-1.9939501,6.939,6.5790005
1679931077706,1111066062030737,-2.094,6.867,6.5449505
1679931077710,1111066064532814,-2.07495,6.81195,6.49305
1679931077713,1111066067035045,-2.061,6.9559503,6.564
1679931077715,1111066069537198,-2.05095,6.918,6.6150002
1679931077717,1111066072039280,-1.98405,6.906,6.471
1679931077719,1111066074541434,-1.8499501,6.9250503,6.5070004
1679931077725,1111066077043588,-1.9219501,6.8599505,6.6169505
1679931077727,1111066079545511,-1.9720501,6.90105,6.60795
1679931077728,1111066082047895,-1.86195,6.87195,6.543
1679931077730,1111066084550049,-1.8690001,6.8509502,6.6480002
1679931077733,1111066087052202,-1.7950501,6.8190002,6.6220503
1679931077735,1111066089554125,-1.7830501,6.9030004,6.636
1679931077737,1111066092056279,-1.7710501,6.8749504,6.5140505
1679931077739,1111066094558429,-1.7500501,6.8770504,6.64305
1679931077743,1111066097060583,-1.7569501,6.8959503,6.5880003
1679931077744,1111066099562737,-1.7209501,6.79995,6.6340504
1679931077748,1111066102064891,-1.7400001,6.91095,6.5599504
1679931077750,1111066104567049,-1.6560001,6.91095,6.6390004
1679931077753,1111066107069202,-1.6390501,6.8550005,6.7270503
1679931077754,1111066109571279,-1.6470001,6.9580503,6.6550503
1679931077757,1111066112073433,-1.6510501,6.9220505,6.6870003
1679931077759,1111066114575587,-1.69395,6.906,6.7099504
1679931077762,1111066117077833,-1.71405,6.84105,6.7200003
1679931077764,1111066119579910,-1.6990501,6.9559503,6.7219505
1679931077766,1111066122082064,-1.6800001,6.8940005,6.675
1679931077769,1111066124584217,-1.6540501,6.9270005,6.6240005
1679931077774,1111066127086165,-1.67805,6.978,6.663
1679931077776,1111066129588318,-1.7500501,6.9270005,6.6649504
1679931077778,1111066132090703,-1.64205,6.9679503,6.7060504
1679931077779,1111066134592626,-1.62495,6.9940505,6.6940503
1679931077782,1111066137094780,-1.74495,6.9660006,6.6840005
1679931077786,1111066139596915,-1.7740501,7.0090504,6.7489505
1679931077787,1111066142099069,-1.74495,7.00605,6.7489505
1679931077789,1111066144601146,-1.692,6.9250503,6.7630506
1679931077792,1111066147103299,-1.7539501,6.978,6.86595
1679931077794,1111066149605453,-1.7400001,6.939,6.8569503
1679931077797,1111066152107616,-1.7590501,6.94605,6.95205
1679931077799,1111066154609770,-1.6900501,6.8869505,6.84705
1679931077802,1111066157111924,-1.6830001,6.9679503,6.885
1679931077804,1111066159613847,-1.8090001,7.0519505,6.8809505
1679931077806,1111066162116001,-1.7260501,7.0090504,6.8209505
1679931077809,1111066164618165,-1.6849501,7.00395,6.7819505
1679931077814,1111066167120319,-1.7520001,7.0279503,6.912
1679931077816,1111066169622472,-1.7590501,6.9820504,6.9360003
