system_ts_ms, sensor_ts_ns, linX, linY, linZ
1679931077293,1111065646676924,0.296,-0.248,-0.063
1679931077294,1111065649179001,0.257,-0.273,0.03
1679931077298,1111065651681169,0.286,-0.299,0.043
1679931077299,1111065654183093,0.315,-0.257,-0.066
1679931077302,1111065656685246,0.308,-0.228,-0.044
1679931077304,1111065659187400,0.322,-0.281,-0.045
1679931077314,1111065661689554,0.27,-0.252,-0.032
1679931077315,1111065664191713,0.286,-0.238,-0.209
1679931077315,1111065666693867,0.302,-0.277,-0.06
1679931077315,1111065669196021,0.277,-0.181,-0.088
1679931077316,1111065671698174,0.211,-0.207,-0.075
1679931077319,1111065674200332,0.181,-0.113,-0.197
1679931077324,1111065676702409,0.114,-0.222,-0.061
1679931077325,1111065679204563,0.158,-0.207,0.088
1679931077327,1111065681706794,0.01,-0.083,0.033
1679931077328,1111065684208886,-0.041,-0.069,0.018
1679931077333,1111065686711040,-0.094,-0.177,0.127
1679931077336,1111065689213194,-0.201,-0.107,0.113
1679931077339,1111065691715347,-0.338,-0.073,0.19
1679931077340,1111065694217289,-0.321,-0.098,0.134
1679931077344,1111065696719674,-0.415,0.052,0.256
1679931077345,1111065699221828,-0.563,-0.041,0.391
1679931077346,1111065701723751,-0.603,0.041,0.376
1679931077349,1111065704225905,-0.697,-0.052,0.47
1679931077353,1111065706728054,-0.833,0.057,0.455
1679931077354,1111065709230208,-0.955,-0.131,0.495
1679931077356,1111065711732284,-1.09,0.06,0.588
1679931077360,1111065714234515,-1.145,0.116,0.668
1679931077362,1111065716736660,-1.199,0.064,0.775
1679931077365,1111065719238737,-1.295,-0.015,0.787
1679931077366,1111065721740891,-1.336,0.053,0.921
1679931077369,1111065724243045,-1.406,0.028,0.823
1679931077378,1111065726744967,-1.435,0.03,0.943
1679931077379,1111065729246159,-1.505,0.004,0.995
1679931077379,1111065731747352,-1.507,0.006,0.992
1679931077380,1111065734251428,-1.565,-0.072,1.03
1679931077382,1111065736753582,-1.5,-0.138,1.054
1679931077385,1111065739255736,-1.504,-0.082,1.036
1679931077387,1111065741757813,-1.4,-0.12,1.033
1679931077390,1111065744259967,-1.418,-0.186,0.961
1679931077394,1111065746762198,-1.342,-0.306,1.066
1679931077395,1111065749264343,-1.293,-0.359,0.912
1679931077397,1111065751766419,-1.095,-0.329,0.921
1679931077402,1111065754268573,-1.101,-0.313,0.917
1679931077402,1111065756770727,-0.958,-0.229,0.776
1679931077404,1111065759272664,-0.911,-0.39,0.703
1679931077407,1111065761775049,-0.718,-0.3,0.71
1679931077411,1111065764277203,-0.724,-0.282,0.636
1679931077415,1111065766779352,-0.608,-0.293,0.617
1679931077419,1111065769281275,-0.562,-0.277,0.572
1679931077419,1111065771783428,-0.447,-0.315,0.621
1679931077421,1111065774285582,-0.401,-0.285,0.562
1679931077422,1111065776787736,-0.368,-0.242,0.394
1679931077427,1111065779289890,-0.258,-0.23,0.258
1679931077427,1111065781792044,-0.32,-0.254,0.212
1679931077429,1111065784294198,-0.233,-0.319,0.166
1679931077431,1111065786796352,-0.201,-0.344,0.256
1679931077435,1111065789298410,-0.059,-0.246,0.034
1679931077436,1111065791800563,-0.068,-0.285,0.042
1679931077439,1111065794302717,-0.063,-0.255,0.051
1679931077443,1111065796804871,-0.08,-0.317,-0.078
1679931077444,1111065799307025,-0.034,-0.301,-0.07
1679931077449,1111065801809160,-0.002,-0.353,-0.156
1679931077450,1111065804311083,0.111,-0.31,-0.228
1679931077453,1111065806813467,0.102,-0.363,-0.287
1679931077455,1111065809315391,0.189,-0.32,-0.305
1679931077461,1111065811817544,0.248,-0.386,-0.377
1679931077461,1111065814319703,0.158,-0.371,-0.476
1679931077462,1111065816821857,0.259,-0.356,-0.562
1679931077464,1111065819323934,0.305,-0.382,-0.524
1679931077467,1111065821826088,0.474,-0.285,-0.555
1679931077470,1111065824328294,0.412,-0.379,-0.667
1679931077472,1111065826830371,0.527,-0.269,-0.589
1679931077478,1111065829332524,0.67,-0.322,-0.742
1679931077478,1111065831834678,0.568,-0.389,-0.731
1679931077479,1111065834336818,0.657,-0.346,-0.83
