system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680008481890,1188470245361208,-0.05821,-0.140135,-0.987557,0.041275
1680008481894,1188470247863362,-0.058593,-0.139788,-0.987626,0.040253
1680008481897,1188470250365439,-0.059271,-0.139454,-0.987674,0.039223
1680008481898,1188470252867362,-0.060247,-0.139123,-0.987703,0.038153
1680008481900,1188470255369439,-0.061512,-0.138791,-0.987714,0.037045
1680008481910,1188470257871592,-0.063054,-0.138453,-0.987707,0.035901
1680008481911,1188470260373746,-0.064812,-0.138115,-0.987682,0.034746
1680008481911,1188470262875693,-0.066791,-0.137768,-0.98764,0.033551
1680008481911,1188470265377770,-0.068963,-0.137409,-0.987581,0.032335
1680008481914,1188470267879924,-0.071322,-0.137028,-0.987507,0.031077
1680008481915,1188470270381847,-0.073778,-0.136636,-0.987419,0.029818
1680008481918,1188470272883924,-0.076368,-0.136225,-0.987317,0.028526
1680008481923,1188470275386078,-0.079057,-0.135794,-0.987202,0.02721
1680008481924,1188470277888232,-0.081848,-0.135339,-0.987074,0.02586
1680008481926,1188470280390155,-0.084632,-0.134869,-0.986937,0.024519
1680008481928,1188470282892217,-0.087455,-0.134378,-0.986791,0.023152
1680008481930,1188470285394371,-0.090264,-0.133869,-0.986639,0.021786
1680008481936,1188470287896294,-0.093058,-0.133341,-0.98648,0.0204
1680008481940,1188470290398371,-0.095725,-0.13281,-0.986324,0.019047
1680008481940,1188470292900544,-0.098311,-0.132268,-0.986167,0.017697
1680008481941,1188470295402697,-0.100782,-0.131721,-0.986014,0.016367
1680008481944,1188470297904621,-0.103152,-0.131167,-0.985864,0.015025
1680008481945,1188470300406774,-0.105331,-0.130638,-0.985723,0.013716
1680008481948,1188470302908851,-0.107373,-0.130117,-0.985589,0.0124
1680008481952,1188470305410774,-0.109251,-0.129614,-0.985464,0.011103
1680008481957,1188470307912928,-0.110982,-0.129123,-0.985349,0.00979
1680008481958,1188470310415005,-0.112501,-0.128669,-0.985248,0.0085
1680008481958,1188470312916928,-0.113854,-0.128237,-0.98516,0.00721
1680008481960,1188470315419087,-0.115033,-0.127812,-0.985087,0.005898
1680008481964,1188470317921164,-0.11606,-0.127369,-0.985031,0.004514
1680008481965,1188470320423318,-0.11691,-0.126919,-0.984994,0.003156
1680008481968,1188470322925241,-0.117629,-0.126458,-0.984971,0.001772
1680008481974,1188470325427414,-0.118212,-0.125988,-0.984963,0.0
1680008481975,1188470327929491,0.118671,0.125509,0.984968,0.001016
1680008481977,1188470330431414,0.119001,0.125037,0.984986,0.002468
1680008481978,1188470332933568,0.119223,0.124558,0.985015,0.003898
1680008481981,1188470335435645,0.119341,0.124074,0.985055,0.005316
1680008481983,1188470337937780,0.11937,0.123586,0.985104,0.006777
1680008481989,1188470340439703,0.119312,0.123106,0.985161,0.008187
1680008481990,1188470342941856,0.119178,0.12262,0.985225,0.009604
1680008481990,1188470345443933,0.118983,0.122132,0.985294,0.01101
1680008481996,1188470347946058,0.118738,0.121639,0.985368,0.01243
1680008481996,1188470350447981,0.118466,0.121165,0.985441,0.01381
1680008481998,1188470352950135,0.11817,0.1207,0.985513,0.015184
1680008482000,1188470355452212,0.117867,0.120251,0.985582,0.016543
1680008482007,1188470357954361,0.117568,0.119816,0.985647,0.017905
1680008482007,1188470360456284,0.117301,0.119409,0.985703,0.019226
1680008482009,1188470362958361,0.11706,0.119018,0.985753,0.020532
1680008482011,1188470365460284,0.116862,0.118651,0.985793,0.021825
1680008482015,1188470367962356,0.116708,0.118291,0.985825,0.023111
1680008482016,1188470370464587,0.116614,0.117955,0.985846,0.024363
1680008482023,1188470372966664,0.11659,0.11763,0.985857,0.025605
1680008482024,1188470375468818,0.116641,0.117324,0.985854,0.026848
1680008482024,1188470377970741,0.11677,0.117045,0.985837,0.028092
1680008482026,1188470380472833,0.116985,0.116811,0.985804,0.029312
1680008482029,1188470382974756,0.117291,0.116621,0.985752,0.03055
1680008482031,1188470385476909,0.117686,0.11648,0.985682,0.031802
1680008482033,1188470387979063,0.11817,0.116397,0.985592,0.03308
1680008482035,1188470390481140,0.118739,0.116381,0.985482,0.034358
1680008482041,1188470392983289,0.119397,0.11644,0.985349,0.035674
1680008482042,1188470395485212,0.120132,0.116575,0.985194,0.037021
1680008482044,1188470397987289,0.120947,0.116788,0.985015,0.038418
1680008482047,1188470400489212,0.121816,0.11707,0.984819,0.03982
1680008482049,1188470402991578,0.122744,0.11743,0.984602,0.041263
1680008482050,1188470405493501,0.123709,0.117861,0.984366,0.042745
1680008482057,1188470407995578,0.124719,0.118366,0.98411,0.044281
1680008482057,1188470410497732,0.125737,0.118928,0.983842,0.045829
1680008482058,1188470412999655,0.126781,0.119551,0.983557,0.047423
1680008482061,1188470415501732,0.127844,0.12023,0.983256,0.049056
1680008482064,1188470418003655,0.128927,0.120965,0.982939,0.050734
1680008482066,1188470420506039,0.130008,0.121735,0.982614,0.05242
1680008482068,1188470423007962,0.131113,0.12255,0.982271,0.054154
1680008482075,1188470425510063,0.132231,0.123396,0.981916,0.055924
1680008482075,1188470428011986,0.133375,0.124278,0.981545,0.057743
1680008482076,1188470430514140,0.134506,0.125164,0.981169,0.059562
1680008482079,1188470433016217,0.135657,0.12607,0.98078,0.061424
1680008482080,1188470435518135,0.136815,0.126983,0.980381,0.063322
1680008482085,1188470438020520,0.137989,0.127907,0.979968,0.065273
1680008482093,1188470440522443,0.139133,0.128816,0.979555,0.067218
1680008482095,1188470443024530,0.140272,0.129735,0.979133,0.06921
1680008482097,1188470445526453,0.141389,0.130652,0.978705,0.071236
1680008482098,1188470448028607,0.142491,0.131571,0.978268,0.073317
1680008482098,1188470450530684,0.143545,0.132461,0.977836,0.075392
1680008482099,1188470453032915,0.144581,0.133337,0.977398,0.077519
1680008482101,1188470455534982,0.145591,0.134192,0.976957,0.079683
1680008482107,1188470458036905,0.146594,0.135025,0.976509,0.081898
1680008482108,1188470460538982,0.147569,0.135803,0.976067,0.084103
1680008482108,1188470463041135,0.148546,0.136543,0.975619,0.08635
1680008482112,1188470465543044,0.149533,0.137228,0.975168,0.088622
1680008482114,1188470468045120,0.150535,0.137861,0.974712,0.090933
1680008482115,1188470470547274,0.151524,0.138422,0.974264,0.093213
1680008482118,1188470473049428,0.152526,0.138926,0.973812,0.095521
1680008482123,1188470475551356,0.153526,0.139373,0.97336,0.097842
1680008482125,1188470478053433,0.154531,0.13977,0.972904,0.100201
1680008482127,1188470480555587,0.155508,0.140105,0.972458,0.102527
1680008482129,1188470483057510,0.156481,0.140392,0.972008,0.104891
1680008482131,1188470485559664,0.157438,0.140637,0.971559,0.107272
1680008482135,1188470488061746,0.158389,0.140846,0.971102,0.109707
1680008482137,1188470490563900,0.159316,0.141015,0.970649,0.112129
1680008482141,1188470493065823,0.160254,0.141144,0.970186,0.114603
1680008482142,1188470495567900,0.161199,0.141235,0.969716,0.117121
1680008482145,1188470498070035,0.162178,0.141282,0.96923,0.119707
1680008482146,1188470500571958,0.163173,0.14128,0.968741,0.122288
1680008482148,1188470503074112,0.164232,0.141227,0.968232,0.124933
1680008482150,1188470505576188,0.165357,0.141121,0.967705,0.12762
1680008482157,1188470508078117,0.166566,0.14096,0.967155,0.130369
1680008482157,1188470510580270,0.167823,0.140752,0.966596,0.133096
1680008482159,1188470513082424,0.169169,0.140498,0.966012,0.13587
1680008482162,1188470515584578,0.170595,0.140199,0.965408,0.138665
1680008482165,1188470518086433,0.172115,0.139854,0.964776,0.141504
1680008482166,1188470520588587,0.17369,0.139477,0.964135,0.144295
1680008482168,1188470523090664,0.175348,0.139068,0.963468,0.147109
1680008482174,1188470525592818,0.177066,0.138638,0.962782,0.14992
1680008482175,1188470528094751,0.178852,0.138192,0.96207,0.152755
1680008482176,1188470530596905,0.180643,0.137751,0.961355,0.155528
1680008482179,1188470533098982,0.182467,0.137317,0.960618,0.15831
1680008482181,1188470535600905,0.184302,0.136899,0.959866,0.161079
1680008482184,1188470538103059,0.186149,0.136499,0.959096,0.163861
1680008482186,1188470540605136,0.187938,0.136136,0.958332,0.166569
1680008482191,1188470543107289,0.189725,0.135799,0.957552,0.169282
1680008482192,1188470545609213,0.191487,0.135485,0.956765,0.171977
1680008482197,1188470548111351,0.193248,0.135192,0.955963,0.174677
1680008482198,1188470550613428,0.194964,0.134931,0.955166,0.177309
1680008482199,1188470553115582,0.196684,0.134691,0.954354,0.179948
1680008482201,1188470555617505,0.198405,0.13447,0.95353,0.182573
1680008482207,1188470558119582,0.200141,0.134265,0.952687,0.18521
1680008482208,1188470560621505,0.201842,0.134084,0.95185,0.187783
1680008482209,1188470563123895,0.203562,0.133917,0.950994,0.190363
1680008482212,1188470565625818,0.205294,0.133769,0.950124,0.192932
1680008482215,1188470568127895,0.207055,0.133635,0.949232,0.195515
1680008482217,1188470570630049,0.208805,0.133517,0.948343,0.198035
1680008482220,1188470573131962,0.21059,0.133405,0.947431,0.200568
1680008482224,1188470575634039,0.212398,0.133293,0.946506,0.203091
1680008482227,1188470578135962,0.214257,0.133175,0.945555,0.205628
1680008482228,1188470580638346,0.216116,0.133047,0.944606,0.20811
1680008482229,1188470583140241,0.218024,0.132899,0.943636,0.210599
1680008482231,1188470585642394,0.219965,0.132728,0.942653,0.213079
1680008482235,1188470588144471,0.221954,0.132525,0.941648,0.21557
1680008482241,1188470590646394,0.223939,0.13229,0.94065,0.218004
1680008482242,1188470593148466,0.225963,0.132012,0.939636,0.220448
1680008482244,1188470595650620,0.228008,0.131685,0.938612,0.222884
1680008482245,1188470598152774,0.230087,0.131307,0.937571,0.225339
1680008482246,1188470600654697,0.232129,0.130881,0.936546,0.227742
1680008482248,1188470603156774,0.234174,0.130397,0.935511,0.230165
1680008482251,1188470605658683,0.236183,0.129859,0.934481,0.232588
1680008482257,1188470608160837,0.238158,0.129256,0.933451,0.235034
1680008482258,1188470610662914,0.24002,0.128607,0.932454,0.237442
1680008482259,1188470613165068,0.241805,0.127907,0.931467,0.239872
1680008482261,1188470615667241,0.243479,0.127167,0.9305,0.242312
1680008482264,1188470618169164,0.245044,0.126384,0.92955,0.244778
1680008482266,1188470620671241,0.246439,0.125589,0.928646,0.247205
1680008482269,1188470623173164,0.247696,0.124771,0.927765,0.249658
1680008482274,1188470625675328,0.248795,0.123949,0.926916,0.252116
