system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680000008482,1179996835462028,-4.989,2.023,8.196
1680000008483,1179996837964105,-5.004,2.018,8.188
1680000008486,1179996840466028,-5.008,2.017,8.186
1680000008487,1179996842968115,-5.01,2.017,8.184
1680000008491,1179996845470038,-5.012,2.017,8.183
1680000008494,1179996847972115,-5.013,2.018,8.182
1680000008505,1179996850473962,-5.014,2.018,8.181
1680000008505,1179996852975885,-5.016,2.019,8.181
1680000008506,1179996855477962,-5.034,2.019,8.17
1680000008507,1179996857979885,-5.037,2.02,8.168
1680000008507,1179996860481962,-5.038,2.021,8.166
1680000008508,1179996862983880,-5.04,2.022,8.165
1680000008510,1179996865485957,-5.041,2.022,8.164
1680000008513,1179996867987803,-5.043,2.023,8.163
1680000008515,1179996870489726,-5.045,2.024,8.161
1680000008518,1179996872991875,-5.046,2.021,8.161
1680000008520,1179996875493721,-5.047,2.022,8.16
1680000008523,1179996877995798,-5.048,2.023,8.159
1680000008525,1179996880497721,-5.049,2.024,8.159
1680000008530,1179996882999577,-5.05,2.025,8.158
1680000008531,1179996885501654,-5.051,2.026,8.157
1680000008533,1179996888003577,-5.052,2.028,8.156
1680000008535,1179996890505654,-5.056,2.028,8.154
1680000008537,1179996893007577,-5.057,2.029,8.153
1680000008540,1179996895509659,-5.058,2.03,8.152
1680000008547,1179996898011505,-5.06,2.031,8.151
1680000008548,1179996900513428,-5.061,2.032,8.149
1680000008548,1179996903015505,-5.063,2.033,8.148
1680000008550,1179996905517413,-5.064,2.033,8.147
1680000008554,1179996908019490,-5.066,2.033,8.146
1680000008556,1179996910521413,-5.068,2.034,8.145
1680000008557,1179996913023490,-5.07,2.034,8.143
1680000008560,1179996915525346,-5.071,2.035,8.142
1680000008565,1179996918027269,-5.073,2.036,8.141
1680000008567,1179996920529346,-5.074,2.036,8.14
1680000008570,1179996923031500,-5.076,2.037,8.139
1680000008571,1179996925533321,-5.083,2.038,8.134
1680000008574,1179996928035244,-5.085,2.038,8.133
1680000008575,1179996930537321,-5.086,2.039,8.132
1680000008580,1179996933039244,-5.088,2.04,8.131
1680000008580,1179996935541091,-5.089,2.041,8.13
1680000008584,1179996938043154,-5.09,2.042,8.129
