system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1680000008482,1179996835462028,-0.052249998,0.1518,0.0785125
1680000008483,1179996837964105,-0.0501875,0.1417625,0.079475
1680000008485,1179996840466028,-0.0532125,0.1436875,0.085525
1680000008487,1179996842968115,-0.0471625,0.12979999,0.085525
1680000008491,1179996845470038,-0.043175,0.1078,0.08855
1680000008493,1179996847972115,-0.0391875,0.0897875,0.0985875
1680000008505,1179996850473962,-0.0352,0.0807125,0.11055
1680000008505,1179996852975885,-0.032175,0.0858,0.1225125
1680000008506,1179996855477962,-0.032175,0.098725,0.1285625
1680000008506,1179996857979885,-0.032175,0.0977625,0.1304875
1680000008507,1179996860481962,-0.0342375,0.103675,0.1315875
1680000008508,1179996862983880,-0.032175,0.1117875,0.1285625
1680000008510,1179996865485957,-0.032175,0.114675,0.1225125
1680000008513,1179996867987803,-0.0281875,0.1106875,0.1145375
1680000008515,1179996870489726,-0.0171875,0.1027125,0.1084875
1680000008518,1179996872991875,-0.0132,0.09075,0.1065625
1680000008520,1179996875493721,-0.0092124995,0.0837375,0.1035375
1680000008523,1179996877995798,-0.0042625,0.0776875,0.102575
1680000008525,1179996880497721,-0.0042625,0.0787875,0.0985875
1680000008530,1179996882999577,-0.0042625,0.0748,0.0985875
1680000008530,1179996885501654,-0.0012375,0.073699996,0.1005125
1680000008533,1179996888003577,-0.0022,0.0697125,0.096525
1680000008535,1179996890505654,-0.0022,0.076725,0.0955625
1680000008537,1179996893007577,-0.0042625,0.0776875,0.0935
1680000008540,1179996895509659,-0.0042625,0.0807125,0.0944625
1680000008547,1179996898011505,-0.005225,0.0867625,0.08855
1680000008547,1179996900513428,-0.00825,0.0897875,0.085525
1680000008548,1179996903015505,-0.0092124995,0.093775,0.085525
1680000008550,1179996905517413,-0.011275,0.0996875,0.0834625
1680000008553,1179996908019490,-0.014162499,0.0977625,0.0815375
1680000008555,1179996910521413,-0.0132,0.098725,0.079475
1680000008557,1179996913023490,-0.014162499,0.0977625,0.0785125
1680000008560,1179996915525346,-0.0122375,0.095699996,0.0785125
1680000008565,1179996918027269,-0.0132,0.098725,0.07755
1680000008566,1179996920529346,-0.0132,0.093775,0.0754875
1680000008570,1179996923031500,-0.0092124995,0.0886875,0.0754875
1680000008571,1179996925533321,-0.00715,0.0886875,0.07755
1680000008573,1179996928035244,-0.00825,0.087725,0.0765875
1680000008575,1179996930537321,-0.005225,0.0867625,0.0785125
1680000008580,1179996933039244,-0.0031625,0.0837375,0.07755
1680000008580,1179996935541091,-0.0022,0.076725,0.074525
1680000008584,1179996938043154,0.00385,0.0787875,0.0735625
1680000008586,1179996940545307,0.0017875,0.076725,0.0754875
1680000008588,1179996943047230,-2.75E-4,0.0727375,0.074525
1680000008590,1179996945549077,0.0048125,0.0748,0.0724625
1680000008597,1179996948051144,0.005775,0.073699996,0.0715
1680000008598,1179996950553067,0.0078375,0.0697125,0.0675125
1680000008598,1179996953055144,0.010725,0.0727375,0.0655875
1680000008600,1179996955556990,0.0097624995,0.0677875,0.06655
1680000008605,1179996958058913,0.0127875,0.0666875,0.0625625
1680000008607,1179996960560990,0.01485,0.0627,0.063525
1680000008608,1179996963062913,0.0188375,0.05775,0.0614625
1680000008614,1179996965564759,0.0237875,0.0517,0.0565125
1680000008615,1179996968066913,0.02475,0.049775,0.0565125
1680000008615,1179996970569005,0.0287375,0.0446875,0.0534875
1680000008618,1179996973070928,0.0287375,0.038775,0.0495
1680000008620,1179996975572774,0.032725,0.032725,0.0485375
1680000008625,1179996978074851,0.0378125,0.0257125,0.046475
1680000008626,1179996980576774,0.038775,0.0187,0.0435875
1680000008630,1179996983078851,0.0427625,0.014712499,0.041525
1680000008631,1179996985580774,0.0457875,0.0067375,0.041525
1680000008634,1179996988082851,0.0457875,0.0037125,0.0375375
1680000008636,1179996990584774,0.04675,-0.0022,0.03355
1680000008637,1179996993086605,0.047849998,-0.0072875,0.0314875
1680000008642,1179996995588682,0.0518375,-0.017324999,0.0295625
1680000008647,1179996998090605,0.049775,-0.0242,0.024475
1680000008647,1179997000592759,0.0528,-0.03025,0.0265375
1680000008648,1179997003094615,0.054725,-0.0372625,0.024475
1680000008650,1179997005596692,0.055825,-0.0452375,0.025575
1680000008653,1179997008098615,0.058849998,-0.049225,0.0235125
1680000008655,1179997010600461,0.058849998,-0.0532125,0.0204875
1680000008657,1179997013102538,0.058849998,-0.060225,0.0174625
1680000008660,1179997015604442,0.060775,-0.06325,0.0165
1680000008664,1179997018106519,0.0628375,-0.0653125,0.0165
1680000008666,1179997020608442,0.0617375,-0.066275,0.0125124995
1680000008668,1179997023110533,0.060775,-0.0653125,0.0105875
1680000008670,1179997025612456,0.0638,-0.0653125,0.01155
1680000008673,1179997028114303,0.0647625,-0.0682,0.008525
1680000008675,1179997030616379,0.06875,-0.0672375,0.0064625
1680000008679,1179997033118294,0.0738375,-0.06325,0.0055
1680000008681,1179997035620371,0.071775,-0.0682,0.0055
1680000008683,1179997038122294,0.071775,-0.0702625,0.002475
1680000008685,1179997040624140,0.0708125,-0.066275,0.002475
1680000008687,1179997043126217,0.0738375,-0.06325,0.0015125
1680000008690,1179997045628130,0.0738375,-0.060225,-4.125E-4
1680000008693,1179997048130207,0.0727375,-0.0572,-4.125E-4
1680000008698,1179997050632130,0.06985,-0.0562375,-0.0015125
1680000008698,1179997053134207,0.06985,-0.0562375,-0.0034375
1680000008700,1179997055636116,0.0727375,-0.0482625,-0.0064625
1680000008704,1179997058138193,0.071775,-0.044275,-0.0064625
1680000008706,1179997060640039,0.0708125,-0.0433125,-0.0094875
1680000008708,1179997063141962,0.0708125,-0.041249998,-0.0125124995
1680000008715,1179997065644130,0.06985,-0.0363,-0.0165
1680000008717,1179997068146207,0.076725,-0.038225,-0.0144375
1680000008718,1179997070648053,0.076725,-0.038225,-0.0174625
1680000008719,1179997073149976,0.0727375,-0.033275,-0.0204875
1680000008721,1179997075652067,0.076725,-0.03025,-0.024475
1680000008724,1179997078153913,0.077825,-0.0292875,-0.0224125
1680000008725,1179997080655836,0.0787875,-0.0323125,-0.0235125
1680000008730,1179997083157990,0.076725,-0.0292875,-0.029424999
1680000008731,1179997085659836,0.07975,-0.0262625,-0.032449998
1680000008734,1179997088161923,0.077825,-0.0262625,-0.0334125
1680000008736,1179997090663846,0.077825,-0.027224999,-0.032449998
1680000008737,1179997093165923,0.0818125,-0.0292875,-0.035475
1680000008740,1179997095667769,0.082775,-0.03025,-0.0364375
1680000008748,1179997098169682,0.082775,-0.0292875,-0.0385
1680000008749,1179997100671836,0.0867625,-0.0262625,-0.043449998
1680000008750,1179997103173913,0.0867625,-0.0262625,-0.043449998
1680000008750,1179997105675759,0.0848375,-0.0323125,-0.0444125
1680000008755,1179997108177711,0.088825,-0.03025,-0.0455125
1680000008757,1179997110679788,0.09075,-0.0312125,-0.0474375
1680000008758,1179997113181634,0.09185,-0.0323125,-0.051425
1680000008760,1179997115683788,0.0928125,-0.0312125,-0.0495
1680000008765,1179997118185711,0.0928125,-0.0323125,-0.0504625
1680000008766,1179997120687793,0.09075,-0.0323125,-0.0495
1680000008768,1179997123189639,0.088825,-0.0323125,-0.0485375
1680000008770,1179997125691563,0.0897875,-0.0363,-0.0455125
1680000008773,1179997128193716,0.088825,-0.038225,-0.0485375
1680000008775,1179997130695563,0.0897875,-0.0402875,-0.0474375
1680000008780,1179997133197640,0.09075,-0.041249998,-0.0474375
1680000008781,1179997135699563,0.09075,-0.0402875,-0.0455125
1680000008785,1179997138201409,0.088825,-0.0433125,-0.043449998
1680000008786,1179997140703462,0.0867625,-0.044275,-0.043449998
1680000008788,1179997143205616,0.087725,-0.044275,-0.0455125
