system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680000008482,1179996835462028,-0.049,-0.307,-0.473
1680000008483,1179996837964105,-0.157,-0.206,-0.438
1680000008486,1179996840466028,-0.289,-0.26,-0.272
1680000008487,1179996842968115,-0.205,-0.26,-0.353
1680000008491,1179996845470038,-0.721,-0.083,-0.066
1680000008494,1179996847972115,-0.802,-0.179,-0.201
1680000008505,1179996850473962,-0.514,-0.18,-0.404
1680000008506,1179996852975885,-0.404,-0.14,-0.485
1680000008506,1179996855477962,-0.291,-0.098,-0.529
1680000008507,1179996857979885,-0.043,-0.126,-0.54
1680000008507,1179996860481962,0.012,-0.155,-0.471
1680000008508,1179996862983880,0.109,-0.251,-0.47
1680000008510,1179996865485957,0.206,-0.184,-0.319
1680000008514,1179996867987803,0.208,-0.239,-0.413
1680000008515,1179996870489726,0.182,-0.24,-0.384
1680000008518,1179996872991875,0.211,-0.196,-0.316
1680000008520,1179996875493721,0.158,-0.292,-0.41
1680000008523,1179996877995798,0.254,-0.225,-0.491
1680000008525,1179996880497721,0.187,-0.24,-0.395
1680000008530,1179996882999577,0.161,-0.118,-0.38
1680000008531,1179996885501654,0.162,-0.188,-0.366
1680000008534,1179996888003577,0.19,-0.121,-0.419
1680000008535,1179996890505654,0.139,-0.107,-0.363
1680000008537,1179996893007577,0.167,-0.027,-0.416
1680000008540,1179996895509659,0.101,-0.164,-0.47
1680000008547,1179996898011505,0.252,-0.11,-0.387
1680000008548,1179996900513428,0.103,-0.057,-0.372
1680000008548,1179996903015505,0.064,-0.085,-0.344
1680000008550,1179996905517413,0.093,-0.14,-0.356
1680000008554,1179996908019490,0.149,-0.099,-0.273
1680000008556,1179996910521413,0.206,-0.031,-0.327
1680000008557,1179996913023490,0.153,-0.114,-0.353
1680000008560,1179996915525346,0.127,-0.155,-0.311
1680000008565,1179996918027269,0.183,-0.17,-0.337
1680000008567,1179996920529346,0.239,-0.075,-0.336
1680000008570,1179996923031500,0.131,-0.089,-0.321
1680000008571,1179996925533321,0.016,-0.076,-0.384
1680000008574,1179996928035244,0.1,-0.063,-0.41
1680000008575,1179996930537321,0.115,-0.078,-0.436
1680000008580,1179996933039244,0.075,-0.106,-0.435
1680000008580,1179996935541091,0.172,-0.121,-0.448
1680000008584,1179996938043154,0.119,-0.067,-0.338
1680000008586,1179996940545307,0.025,-0.095,-0.432
1680000008588,1179996943047230,0.138,-0.148,-0.389
1680000008590,1179996945549077,-0.037,-0.081,-0.497
1680000008597,1179996948051144,-0.063,-0.068,-0.36
1680000008598,1179996950553067,-0.021,0.011,-0.345
1680000008598,1179996953055144,-0.034,-0.125,-0.467
1680000008600,1179996955556990,-0.046,-0.112,-0.466
1680000008605,1179996958058913,-0.031,-0.113,-0.492
1680000008607,1179996960560990,-0.022,-0.139,-0.446
1680000008609,1179996963062913,-0.061,-0.086,-0.485
1680000008615,1179996965564759,-0.142,-0.114,-0.498
1680000008615,1179996968066913,-0.128,-0.088,-0.511
1680000008616,1179996970569005,-0.154,-0.13,-0.524
1680000008618,1179996973070928,-0.127,-0.132,-0.469
1680000008620,1179996975572774,-0.072,-0.16,-0.509
1680000008625,1179996978074851,-0.061,-0.224,-0.476
1680000008626,1179996980576774,-0.21,-0.13,-0.611
1680000008631,1179996983078851,-0.155,-0.131,-0.584
1680000008631,1179996985580774,-0.155,-0.173,-0.57
1680000008635,1179996988082851,-0.128,-0.038,-0.556
1680000008636,1179996990584774,-0.183,-0.122,-0.528
1680000008638,1179996993086605,-0.169,-0.123,-0.596
1680000008642,1179996995588682,-0.143,-0.123,-0.574
1680000008647,1179996998090605,-0.114,-0.138,-0.628
1680000008647,1179997000592759,-0.102,-0.139,-0.533
1680000008648,1179997003094615,-0.13,-0.127,-0.628
1680000008650,1179997005596692,-0.185,-0.088,-0.588
1680000008653,1179997008098615,-0.077,-0.143,-0.574
1680000008655,1179997010600461,-0.119,-0.104,-0.493
1680000008658,1179997013102519,-0.069,-0.118,-0.541
1680000008660,1179997015604442,-0.083,-0.079,-0.582
1680000008664,1179997018106519,0.01,-0.039,-0.473
1680000008666,1179997020608442,-0.044,-0.081,-0.392
1680000008669,1179997023110533,-0.032,-0.083,-0.365
1680000008670,1179997025612456,0.047,-0.125,-0.502
1680000008673,1179997028114303,0.073,-0.045,-0.516
1680000008676,1179997030616379,0.05,-0.021,-0.458
1680000008680,1179997033118294,0.131,-0.091,-0.431
1680000008681,1179997035620371,-0.019,-0.065,-0.445
1680000008683,1179997038122294,0.115,-0.094,-0.459
1680000008685,1179997040624140,0.141,-0.027,-0.296
1680000008687,1179997043126217,0.112,-0.015,-0.433
1680000008690,1179997045628130,0.111,-0.044,-0.447
1680000008693,1179997048130207,0.115,-0.087,-0.458
1680000008698,1179997050632130,0.087,-0.034,-0.335
1680000008698,1179997053134207,0.086,0.018,-0.431
1680000008700,1179997055636116,0.139,-0.05,-0.431
1680000008705,1179997058138193,0.029,-0.147,-0.377
1680000008706,1179997060640039,0.069,-0.053,-0.322
1680000008708,1179997063141962,0.123,-0.054,-0.323
1680000008717,1179997065644130,0.111,-0.121,-0.295
1680000008718,1179997068146207,0.097,-0.095,-0.363
1680000008719,1179997070648053,0.083,-0.151,-0.376
1680000008720,1179997073149976,0.082,-0.057,-0.336
1680000008721,1179997075652067,0.109,-0.099,-0.308
1680000008724,1179997078153913,0.067,-0.059,-0.431
1680000008725,1179997080655836,0.135,-0.006,-0.295
1680000008731,1179997083157990,0.084,-0.075,-0.36
1680000008731,1179997085659836,0.111,-0.022,-0.319
1680000008734,1179997088161923,0.124,-0.132,-0.333
1680000008736,1179997090663846,0.11,-0.011,-0.36
1680000008737,1179997093165923,0.11,0.028,-0.237
1680000008740,1179997095667769,0.055,0.0,-0.278
1680000008749,1179997098169682,0.041,0.08,-0.319
1680000008749,1179997100671836,0.097,-0.004,-0.263
1680000008750,1179997103173913,0.124,-0.059,-0.276
1680000008750,1179997105675759,0.042,-0.02,-0.262
1680000008756,1179997108177711,-0.012,0.019,-0.235
1680000008757,1179997110679788,0.027,0.004,-0.249
1680000008759,1179997113181634,0.054,-0.078,-0.29
1680000008761,1179997115683788,0.027,0.002,-0.276
1680000008765,1179997118185711,0.069,0.012,-0.247
1680000008766,1179997120687793,0.028,0.038,-0.274
1680000008768,1179997123189639,0.014,-0.044,-0.274
1680000008771,1179997125691563,0.068,0.076,-0.274
1680000008774,1179997128193716,0.068,0.02,-0.314
1680000008775,1179997130695563,0.162,0.074,-0.274
1680000008780,1179997133197640,0.121,0.032,-0.287
1680000008781,1179997135699563,0.121,0.014,-0.218
1680000008785,1179997138201409,0.161,0.067,-0.259
1680000008786,1179997140703462,0.215,0.025,-0.219
1680000008788,1179997143205616,0.159,0.024,-0.11
1680000008792,1179997145707462,0.254,0.05,-0.341
1680000008799,1179997148209385,0.117,0.036,-0.273
1680000008799,1179997150711457,0.144,0.075,-0.287
1680000008800,1179997153213303,0.103,0.109,-0.258
1680000008801,1179997155715226,0.252,0.053,-0.272
1680000008805,1179997158217303,0.224,0.093,-0.367
1680000008806,1179997160719226,0.128,0.01,-0.327
1680000008808,1179997163221317,0.195,0.023,-0.136
1680000008810,1179997165723240,0.262,0.076,-0.259
1680000008815,1179997168225317,0.234,-0.033,-0.3
1680000008816,1179997170727163,0.23,0.03,-0.193
1680000008818,1179997173229077,0.215,-0.079,-0.207
