system_ts_ms, sensor_ts_ns, accX, accY, accZ
1680000008482,1179996835462028,-5.052,1.725,7.7310004
1680000008482,1179996837964105,-5.1670504,1.8210001,7.76205
1680000008485,1179996840466028,-5.301,1.7659501,7.9150505
1680000008487,1179996842968115,-5.2270503,1.7590501,7.8360004
1680000008491,1179996845470038,-5.73705,1.9410001,8.121
1680000008493,1179996847972115,-5.8240504,1.84695,7.9939504
1680000008505,1179996850473962,-5.54295,1.845,7.7880006
1680000008505,1179996852975885,-5.4310503,1.8859501,7.6969504
1680000008506,1179996855477962,-5.33295,1.93095,7.6470003
1680000008506,1179996857979885,-5.0880003,1.89495,7.62795
1680000008507,1179996860481962,-5.031,1.8709501,7.7070003
1680000008507,1179996862983880,-4.93695,1.7760001,7.7070003
1680000008509,1179996865485957,-4.8460503,1.8520501,7.8510003
1680000008513,1179996867987803,-4.8460503,1.7920501,7.7569504
1680000008515,1179996870489726,-4.8630004,1.7950501,7.7830505
1680000008517,1179996872991875,-4.8460503,1.8349501,7.8510003
1680000008519,1179996875493721,-4.89405,1.7350501,7.7550006
1680000008523,1179996877995798,-4.7980504,1.8090001,7.6780505
1680000008525,1179996880497721,-4.86495,1.797,7.7640004
1680000008530,1179996882999577,-4.89195,1.917,7.7790003
1680000008530,1179996885501654,-4.89195,1.8499501,7.79505
1680000008533,1179996888003577,-4.875,1.917,7.7449503
1680000008535,1179996890505654,-4.9180503,1.9260001,7.79505
1680000008537,1179996893007577,-4.89405,2.0059502,7.7479506
1680000008540,1179996895509659,-4.96395,1.8760501,7.6900506
1680000008543,1179996898011505,-4.815,1.93095,7.77405
1680000008547,1179996900513428,-4.9609504,1.9770001,7.7880006
1680000008548,1179996903015505,-5.0070004,1.9600501,7.80705
1680000008550,1179996905517413,-4.9830003,1.90005,7.8
1680000008553,1179996908019490,-4.9279504,1.9410001,7.8769503
1680000008555,1179996910521413,-4.86495,2.0029502,7.8289504
1680000008557,1179996913023490,-4.9180503,1.9219501,7.7910004
1680000008560,1179996915525346,-4.95405,1.881,7.83405
1680000008565,1179996918027269,-4.9009504,1.8739501,7.8150005
1680000008566,1179996920529346,-4.8439503,1.96695,7.8120003
1680000008570,1179996923031500,-4.947,1.9530001,7.8190503
1680000008571,1179996925533321,-5.076,1.9740001,7.76205
1680000008573,1179996928035244,-4.992,1.9789501,7.7239504
1680000008575,1179996930537321,-4.97805,1.9699501,7.7040005
1680000008580,1179996933039244,-5.02395,1.9429501,7.69995
1680000008580,1179996935541091,-4.9230003,1.9240501,7.695
1680000008583,1179996938043154,-4.98495,1.9860001,7.8
1680000008586,1179996940545307,-5.07105,1.9579501,7.70205
1680000008588,1179996943047230,-4.971,1.9050001,7.7430005
1680000008590,1179996945549077,-5.1390004,1.9650002,7.6369505
1680000008593,1179996948051154,-5.1720004,1.9789501,7.7689505
1680000008598,1179996950553067,-5.124,2.058,7.7880006
1680000008598,1179996953055144,-5.14305,1.93095,7.66095
1680000008600,1179996955556990,-5.1550503,1.9380001,7.668
1680000008604,1179996958058913,-5.1480002,1.9459502,7.6399503
1680000008606,1179996960560990,-5.14095,1.9189501,7.6800003
1680000008608,1179996963062913,-5.18895,1.96695,7.62795
1680000008610,1179996965564759,-5.2699504,1.9380001,7.623
1680000008615,1179996968066913,-5.2489505,1.9720501,7.6060505
1680000008615,1179996970569005,-5.2819505,1.9219501,7.5990005
1680000008617,1179996973070928,-5.256,1.9290001,7.6489506
1680000008620,1179996975572774,-5.19105,1.90005,7.6009502
1680000008624,1179996978074851,-5.196,1.8349501,7.6369505
1680000008626,1179996980576774,-5.34495,1.9240501,7.5030003
1680000008630,1179996983078851,-5.289,1.93095,7.52505
1680000008631,1179996985580774,-5.29395,1.8910501,7.5439506
1680000008634,1179996988082851,-5.2579503,2.025,7.55595
1680000008636,1179996990584774,-5.32095,1.9459502,7.5750003
1680000008637,1179996993086605,-5.3040004,1.9410001,7.5060005
1680000008641,1179996995588682,-5.2870502,1.9429501,7.52505
