system_ts_ms, sensor_ts_ns, accX, accY, accZ
1680015134226,1195122577362149,4.9080005,6.53205,6.5719504
1680015134227,1195122579864379,4.872,6.3310504,6.7369504
1680015134231,1195122582366764,4.8640504,6.3019505,6.6990004
1680015134232,1195122584868995,4.8499503,6.29295,6.78
1680015134232,1195122587371379,4.8640504,6.2299504,6.7699504
1680015134234,1195122589873841,4.9360504,6.2850003,6.73395
1680015134249,1195122592376077,4.872,6.1390505,6.8569503
1680015134249,1195122594878461,4.87605,6.1080003,6.768
1680015134250,1195122597380615,4.8910503,6.0750003,6.7969503
1680015134250,1195122599882846,4.8310504,6.0700502,6.6769505
1680015134251,1195122602385323,4.9410005,6.012,6.70305
1680015134252,1195122604887784,4.86705,5.9209504,6.8250003
1680015134252,1195122607389938,4.87395,6.0100503,6.7390504
1680015134263,1195122609892323,4.821,5.98395,6.76095
1680015134264,1195122612394562,4.9120502,5.9479504,6.62895
1680015134265,1195122614896947,4.82595,5.907,6.6529503
1680015134265,1195122617399178,4.80495,6.08895,6.7660503
1680015134266,1195122619901639,4.7689505,6.0270004,6.80595
1680015134267,1195122622404024,4.66995,6.02895,6.68205
1680015134274,1195122624906255,4.6969504,6.1969504,6.6649504
1680015134275,1195122627408639,4.5990005,6.0319505,6.70095
1680015134276,1195122629910870,4.58895,6.04395,6.64305
1680015134277,1195122632413255,4.5990005,6.04395,6.675
1680015134279,1195122634915739,4.53195,6.09105,6.696
1680015134285,1195122637417970,4.5220504,6.111,6.68205
1680015134285,1195122639920355,4.52895,6.16305,6.6390004
1680015134287,1195122642422585,4.4500504,6.1540504,6.5479503
1680015134291,1195122644924965,4.4430003,6.1200004,6.6990004
1680015134292,1195122647427119,4.54395,6.2779503,6.5500503
1680015134294,1195122649929580,4.47405,6.216,6.5550003
1680015134301,1195122652431788,4.54395,6.2140503,6.6240005
1680015134301,1195122654934173,4.4760003,6.2140503,6.5740504
1680015134303,1195122657436404,4.491,6.2299504,6.6550503
1680015134305,1195122659938788,4.5030003,6.23505,6.5740504
1680015134307,1195122662441019,4.59105,6.2850003,6.5550003
1680015134309,1195122664943395,4.5750003,6.28305,6.6910505
1680015134311,1195122667445856,4.57905,6.2400002,6.6480002
