system_ts_ms, sensor_ts_ns, magX, magY, magZ
1680015134231,1195122582621365,4.14375,-21.54375,-17.212502
1680015134249,1195122592645658,4.14375,-21.54375,-16.987501
1680015134252,1195122602661269,3.6562502,-21.487501,-16.78125
1680015134264,1195122612668739,3.24375,-21.35625,-16.556252
1680015134274,1195122622656816,3.24375,-21.056252,-16.612501
1680015134278,1195122632647704,3.24375,-20.75625,-16.6875
1680015134288,1195122642659487,3.24375,-20.587502,-16.612501
1680015134301,1195122652674598,3.24375,-20.34375,-16.556252
1680015134308,1195122662686117,3.35625,-20.268751,-16.612501
1680015134319,1195122672694877,3.54375,-20.15625,-16.6875
1680015134328,1195122682664222,4.14375,-20.34375,-16.9125
1680015134337,1195122692668174,4.7250004,-20.456251,-17.15625
1680015134351,1195122702649111,4.6125,-20.643751,-16.987501
1680015134358,1195122712623611,4.78125,-20.925001,-17.1
1680015134371,1195122722623976,5.0437503,-21.1875,-17.15625
1680015134378,1195122732597985,4.9125004,-21.243752,-17.1
1680015134388,1195122742606298,4.7250004,-21.1875,-17.1
1680015134403,1195122752612134,4.6125,-21.1875,-17.1
1680015134408,1195122762616735,4.3125,-21.243752,-16.987501
1680015134419,1195122772639422,3.9562502,-21.35625,-16.9125
1680015134428,1195122782640475,3.9562502,-21.54375,-16.987501
1680015134438,1195122792653147,3.7125,-21.54375,-16.85625
1680015134454,1195122802662892,3.54375,-21.54375,-16.6875
1680015134458,1195122812672584,3.6562502,-21.54375,-16.612501
1680015134469,1195122822684829,3.8437502,-21.54375,-16.556252
1680015134478,1195122832691675,3.8437502,-21.243752,-16.6875
1680015134488,1195122842701458,3.8437502,-20.925001,-16.85625
1680015134498,1195122852673092,3.7125,-20.925001,-16.85625
1680015134508,1195122862680144,3.6562502,-20.925001,-16.85625
1680015134518,1195122872684289,3.8437502,-20.925001,-16.78125
1680015134527,1195122882702144,3.9562502,-20.925001,-16.6875
1680015134542,1195122892729240,3.7125,-20.75625,-16.6875
1680015134552,1195122902734143,3.54375,-20.643751,-16.6875
1680015134558,1195122912744518,3.35625,-21.056252,-16.612501
1680015134577,1195122922736537,3.24375,-21.54375,-16.556252
1680015134584,1195122932737056,2.9250002,-21.35625,-16.5
1680015134590,1195122942728815,2.6437502,-21.243752,-16.368752
1680015134600,1195122952721877,2.4562502,-21.0,-16.612501
1680015134611,1195122962719011,2.325,-20.75625,-16.85625
1680015134618,1195122972714338,2.4562502,-21.0,-17.1
1680015134628,1195122982717707,2.6437502,-21.243752,-17.268751
1680015134638,1195122992718621,2.3812501,-21.056252,-17.1
1680015134648,1195123002712712,2.15625,-20.925001,-16.85625
1680015134658,1195123012714841,2.4562502,-20.925001,-16.9125
1680015134668,1195123022716951,2.7562501,-20.925001,-16.987501
1680015134679,1195123032727942,2.6437502,-21.056252,-17.1
1680015134687,1195123042729999,2.4562502,-21.243752,-17.15625
1680015134697,1195123052723388,2.0812502,-21.300001,-17.212502
1680015134707,1195123062717214,1.7437501,-21.35625,-17.268751
1680015134718,1195123072709363,1.9125,-21.35625,-17.5125
1680015134727,1195123082691281,2.15625,-21.35625,-17.75625
1680015134737,1195123092694516,2.0812502,-21.300001,-17.5125
1680015134747,1195123102697353,2.04375,-21.243752,-17.268751
1680015134758,1195123112693324,1.8000001,-21.0,-17.456251
1680015134767,1195123122708511,1.5562501,-20.75625,-17.587502
1680015134777,1195123132718300,1.7437501,-20.7,-17.587502
1680015134788,1195123142720530,1.85625,-20.643751,-17.587502
1680015134797,1195123152722289,1.6125001,-20.456251,-17.587502
1680015134807,1195123162732741,1.44375,-20.34375,-17.587502
1680015134817,1195123172727279,1.6125001,-20.400002,-18.0
1680015134827,1195123182733394,1.85625,-20.456251,-18.35625
1680015134838,1195123192735552,2.0812502,-20.587502,-18.056252
1680015134863,1195123202730105,2.325,-20.643751,-17.75625
1680015134866,1195123212732201,2.325,-20.587502,-17.681252
1680015134867,1195123222728181,2.325,-20.456251,-17.587502
1680015134877,1195123232723859,2.0812502,-20.456251,-17.681252
1680015134887,1195123242718420,1.85625,-20.456251,-17.75625
1680015134897,1195123252712035,1.1437501,-20.400002,-17.587502
1680015134907,1195123262718276,0.35625002,-20.34375,-17.456251
1680015134917,1195123272687227,0.41250002,-20.587502,-17.212502
1680015134927,1195123282688068,0.52500004,-20.75625,-16.987501
1680015134938,1195123292697698,0.52500004,-20.7,-16.9125
1680015134947,1195123302688967,0.52500004,-20.643751,-16.85625
1680015134961,1195123312724283,0.84375006,-20.7,-16.9125
1680015134967,1195123322726432,1.1437501,-20.75625,-16.987501
1680015134979,1195123332689196,1.6125001,-20.75625,-17.1
1680015134988,1195123342688287,2.15625,-20.75625,-17.15625
1680015134997,1195123352682810,2.2125,-20.7,-17.456251
1680015135010,1195123362688536,2.325,-20.643751,-17.75625
1680015135018,1195123372716809,2.325,-20.643751,-17.75625
1680015135027,1195123382714501,2.325,-20.643751,-17.75625
1680015135037,1195123392715645,2.3812501,-20.75625,-17.587502
1680015135047,1195123402723106,2.4562502,-20.925001,-17.456251
1680015135058,1195123412733254,2.5125,-21.1875,-17.400002
1680015135067,1195123422735234,2.6437502,-21.35625,-17.268751
1680015135077,1195123432730719,2.2125,-21.487501,-17.212502
1680015135090,1195123442716324,1.85625,-21.54375,-17.15625
1680015135098,1195123452708170,1.9125,-21.65625,-17.15625
1680015135107,1195123462703924,2.04375,-21.84375,-17.15625
1680015135117,1195123472705160,1.8000001,-21.54375,-17.1
1680015135128,1195123482707289,1.5562501,-21.243752,-16.987501
1680015135137,1195123492709847,1.1812501,-21.1875,-16.78125
1680015135147,1195123502710794,0.84375006,-21.056252,-16.556252
1680015135158,1195123512713860,1.1437501,-21.0,-16.556252
1680015135167,1195123522716018,1.44375,-20.925001,-16.556252
1680015135177,1195123532710100,1.25625,-20.8875,-16.5
1680015135187,1195123542712248,1.1437501,-20.75625,-16.368752
1680015135197,1195123552706729,1.25625,-20.925001,-16.556252
1680015135207,1195123562708878,1.44375,-21.056252,-16.6875
1680015135218,1195123572713921,1.5562501,-21.1875,-16.85625
1680015135227,1195123582716094,1.7437501,-21.243752,-16.987501
1680015135238,1195123592717022,1.44375,-20.925001,-16.9125
1680015135247,1195123602691714,1.1437501,-20.643751,-16.85625
1680015135257,1195123612691193,1.1812501,-20.8875,-16.987501
1680015135267,1195123622693659,1.25625,-21.056252,-17.15625
1680015135278,1195123632665332,0.95625,-21.056252,-16.987501
1680015135287,1195123642680592,0.65625,-21.056252,-16.85625
1680015135297,1195123652682712,0.58125,-20.75625,-16.987501
1680015135307,1195123662676871,0.52500004,-20.456251,-17.15625
1680015135318,1195123672701908,0.35625002,-20.587502,-17.15625
1680015135327,1195123682703201,0.24375,-20.643751,-17.15625
1680015135337,1195123692697590,0.056250002,-20.400002,-16.85625
1680015135347,1195123702699733,-0.056250002,-20.15625,-16.556252
1680015135357,1195123712709421,0.056250002,-20.400002,-16.3125
1680015135367,1195123722712204,0.24375,-20.643751,-16.087502
1680015135377,1195123732719728,0.41250002,-21.0,-16.181252
1680015135389,1195123742721863,0.65625,-21.35625,-16.25625
1680015135397,1195123752716344,0.84375006,-21.35625,-16.368752
1680015135407,1195123762726786,0.95625,-21.35625,-16.556252
1680015135417,1195123772723396,1.0125,-21.243752,-16.85625
1680015135428,1195123782717876,1.1437501,-21.056252,-17.15625
