system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680015134226,1195122577362149,0.409,0.622,0.15
1680015134227,1195122579864379,0.367,0.417,0.315
1680015134231,1195122582366764,0.367,0.389,0.274
1680015134232,1195122584868995,0.354,0.389,0.356
1680015134232,1195122587371379,0.367,0.321,0.357
1680015134248,1195122589873846,0.434,0.375,0.316
1680015134249,1195122592376077,0.366,0.226,0.439
1680015134250,1195122594878461,0.361,0.203,0.343
1680015134250,1195122597380615,0.387,0.176,0.384
1680015134251,1195122599882846,0.318,0.163,0.262
1680015134252,1195122602385323,0.426,0.109,0.289
1680015134252,1195122604887784,0.356,0.014,0.412
1680015134253,1195122607389938,0.355,0.11,0.317
1680015134264,1195122609892323,0.3,0.084,0.344
1680015134264,1195122612394562,0.386,0.049,0.209
1680015134265,1195122614896947,0.302,0.009,0.237
1680015134266,1195122617399178,0.274,0.2,0.346
1680015134266,1195122619901639,0.246,0.133,0.387
1680015134267,1195122622404024,0.136,0.133,0.265
1680015134275,1195122624906255,0.162,0.297,0.251
1680015134275,1195122627408639,0.066,0.134,0.279
1680015134276,1195122629910870,0.053,0.148,0.223
1680015134277,1195122632413278,0.066,0.149,0.264
1680015134280,1195122634915739,-0.002,0.203,0.278
1680015134285,1195122637417970,-0.003,0.217,0.265
1680015134285,1195122639920355,-0.004,0.272,0.225
1680015134288,1195122642422580,-0.087,0.259,0.13
1680015134291,1195122644924965,-0.088,0.231,0.281
1680015134293,1195122647427119,0.009,0.375,0.134
1680015134295,1195122649929580,-0.059,0.32,0.149
1680015134301,1195122652431788,0.007,0.32,0.218
1680015134301,1195122654934173,-0.061,0.321,0.164
1680015134303,1195122657436404,-0.049,0.335,0.246
1680015134305,1195122659938788,-0.036,0.335,0.165
1680015134308,1195122662441019,0.057,0.39,0.151
1680015134310,1195122664943395,0.034,0.386,0.288
1680015134312,1195122667445856,0.047,0.346,0.247
1680015134318,1195122669948087,0.032,0.319,0.316
1680015134319,1195122672450472,0.004,0.32,0.438
1680015134320,1195122674952682,-0.051,0.279,0.234
1680015134322,1195122677455067,-0.106,0.335,0.357
1680015134325,1195122679957298,-0.012,0.267,0.289
1680015134328,1195122682459759,-0.139,0.251,0.312
1680015134335,1195122684961923,-0.112,0.279,0.244
1680015134336,1195122687464308,-0.086,0.238,0.244
1680015134336,1195122689966539,-0.209,0.252,0.204
1680015134340,1195122692469000,-0.238,0.198,0.34
1680015134341,1195122694971168,-0.13,0.157,0.177
1680015134343,1195122697473630,-0.226,0.13,0.233
1680015134345,1195122699976014,-0.137,0.262,0.177
1680015134351,1195122702478245,-0.219,0.234,0.123
1680015134352,1195122704980630,-0.274,0.125,0.179
1680015134352,1195122707482841,-0.248,0.233,0.057
1680015134355,1195122709985226,-0.208,0.164,0.031
1680015134358,1195122712487687,-0.222,0.218,0.073
1680015134360,1195122714989918,-0.21,0.177,-0.06
1680015134363,1195122717492284,-0.23,0.182,-0.071
1680015134370,1195122719994515,-0.135,0.194,-0.069
1680015134371,1195122722496668,-0.272,0.179,-0.136
1680015134372,1195122724999053,-0.232,0.205,-0.12
1680015134375,1195122727501601,-0.274,0.149,-0.064
1680015134376,1195122730003985,-0.316,0.216,-0.062
1680015134379,1195122732506139,-0.289,0.255,-0.019
1680015134381,1195122735008370,-0.347,0.125,0.02
1680015134385,1195122737510754,-0.305,0.163,0.077
1680015134386,1195122740012971,-0.319,0.148,-0.002
1680015134388,1195122742515433,-0.279,0.214,0.054
1680015134390,1195122745017817,-0.211,0.225,-0.065
1680015134392,1195122747520048,-0.198,0.331,-0.008
1680015134395,1195122750022423,-0.158,0.424,-0.019
1680015134404,1195122752524884,-0.11,0.49,-0.077
1680015134404,1195122755027038,-0.11,0.432,-0.06
1680015134405,1195122757529269,-0.001,0.524,-0.18
1680015134407,1195122760031698,0.01,0.59,-0.122
1680015134408,1195122762534082,0.01,0.532,-0.091
1680015134412,1195122765036236,0.063,0.584,-0.156
1680015134414,1195122767538698,0.184,0.526,-0.03
1680015134419,1195122770040923,0.116,0.513,-0.071
1680015134419,1195122772543308,0.278,0.549,-0.107
1680015134421,1195122775045539,0.249,0.546,0.005
1680015134423,1195122777547923,0.233,0.53,0.009
1680015134425,1195122780050154,0.299,0.432,0.0
1680015134429,1195122782552592,0.27,0.456,0.045
1680015134430,1195122785054976,0.281,0.467,0.145
1680015134437,1195122787557207,0.315,0.352,0.101
1680015134438,1195122790059592,0.257,0.294,0.175
1680015134440,1195122792561802,0.146,0.318,0.125
1680015134440,1195122795063956,0.17,0.315,0.103
1680015134442,1195122797566649,0.167,0.271,0.176
1680015134445,1195122800068879,0.096,0.214,0.222
1680015134454,1195122802571240,0.039,0.183,0.199
1680015134455,1195122805073394,0.065,0.14,0.189
1680015134457,1195122807575625,0.076,0.15,0.14
1680015134458,1195122810078009,-0.035,0.175,0.254
1680015134459,1195122812580471,0.07,0.104,0.191
1680015134461,1195122815082717,0.053,0.101,0.304
1680015134462,1195122817585101,0.036,0.03,0.296
1680015134469,1195122820087332,0.156,0.137,0.314
1680015134469,1195122822589717,0.192,0.083,0.262
1680015134470,1195122825091947,0.256,0.054,0.389
1680015134473,1195122827594409,0.266,0.133,0.299
1680015134475,1195122830096794,0.222,0.077,0.426
1680015134478,1195122832599024,0.409,0.116,0.472
1680015134480,1195122835101409,0.433,0.141,0.395
1680015134485,1195122837603654,0.457,0.18,0.467
1680015134487,1195122840106038,0.458,0.089,0.294
1680015134490,1195122842608269,0.481,0.211,0.503
1680015134492,1195122845110673,0.478,0.114,0.425
1680015134494,1195122847612903,0.569,0.194,0.579
1680015134496,1195122850115365,0.539,0.139,0.488
1680015134503,1195122852617519,0.603,0.165,0.464
1680015134503,1195122855119904,0.587,0.218,0.536
1680015134504,1195122857622360,0.629,0.291,0.498
1680015134505,1195122860124591,0.598,0.169,0.556
1680015134509,1195122862626975,0.568,0.236,0.559
1680015134510,1195122865129206,0.592,0.249,0.467
1680015134513,1195122867631563,0.494,0.275,0.469
1680015134518,1195122870133794,0.478,0.234,0.54
1680015134519,1195122872636255,0.448,0.315,0.461
1680015134523,1195122875138640,0.456,0.306,0.542
1680015134525,1195122877640880,0.331,0.252,0.558
1680015134527,1195122880143033,0.37,0.183,0.532
1680015134529,1195122882645418,0.368,0.169,0.507
1680015134538,1195122885147649,0.271,0.183,0.59
1680015134540,1195122887650341,0.337,0.128,0.578
1680015134541,1195122890152514,0.309,0.087,0.593
1680015134542,1195122892654745,0.292,0.148,0.48
1680015134543,1195122895157129,0.264,0.162,0.521
1680015134544,1195122897659360,0.249,0.108,0.495
1680015134545,1195122900161745,0.235,0.135,0.454
1680015134552,1195122902664186,0.207,0.217,0.414
1680015134553,1195122905166417,0.206,0.122,0.428
1680015134553,1195122907668802,0.124,0.231,0.373
1680015134555,1195122910171032,0.153,0.22,0.41
1680015134559,1195122912673427,0.112,0.18,0.369
1680015134562,1195122915175658,0.111,0.166,0.26
1680015134565,1195122917678042,0.124,0.153,0.314
1680015134566,1195122920180273,-0.011,0.249,0.301
1680015134579,1195122922682677,0.028,0.222,0.178
1680015134580,1195122925185138,-0.026,0.168,0.287
1680015134582,1195122927687292,-0.007,0.221,0.217
1680015134583,1195122930189523,-0.075,0.208,0.121
1680015134585,1195122932692033,-0.048,0.221,0.189
1680015134586,1195122935194417,-0.062,0.249,0.175
1680015134588,1195122937696648,-0.145,0.263,0.067
1680015134589,1195122940199033,-0.159,0.372,0.149
1680015134591,1195122942701253,-0.2,0.331,0.162
1680015134593,1195122945203638,-0.204,0.337,0.122
1680015134597,1195122947706100,-0.218,0.405,0.0
1680015134598,1195122950208330,-0.191,0.432,0.082
1680015134601,1195122952710710,-0.206,0.391,0.124
1680015134603,1195122955212941,-0.194,0.459,0.125
1680015134604,1195122957715325,-0.263,0.391,0.044
1680015134611,1195122960217556,-0.265,0.487,-0.035
1680015134612,1195122962720018,-0.281,0.42,0.022
1680015134613,1195122965222422,-0.241,0.473,-0.098
1680015134615,1195122967724576,-0.243,0.487,-0.015
1680015134615,1195122970226807,-0.299,0.514,-0.122
1680015134619,1195122972729192,-0.179,0.446,-0.134
1680015134620,1195122975231422,-0.181,0.528,0.03
1680015134624,1195122977733888,-0.252,0.473,-0.022
1680015134625,1195122980236272,-0.309,0.407,0.022
1680015134628,1195122982738503,-0.269,0.46,0.051
1680015134630,1195122985240888,-0.231,0.419,0.162
1680015134633,1195122987743110,-0.274,0.324,0.191
1680015134637,1195122990245494,-0.291,0.378,0.343
1680015134641,1195122992747956,-0.266,0.365,0.386
1680015134641,1195122995250187,-0.133,0.351,0.62
1680015134643,1195122997752566,-0.099,0.229,0.505
1680015134646,1195123000254797,0.021,0.269,0.384
1680015134649,1195123002757182,0.1,0.282,0.373
1680015134651,1195123005259335,0.233,0.186,0.295
1680015134653,1195123007761773,0.121,0.158,0.175
1680015134655,1195123010264004,0.105,0.143,0.206
1680015134659,1195123012766388,0.129,0.129,0.141
1680015134661,1195123015268619,0.101,0.077,0.33
1680015134663,1195123017771004,0.248,0.035,0.306
1680015134665,1195123020273249,0.19,0.115,0.473
1680015134669,1195123022775710,0.228,0.181,0.505
1680015134671,1195123025278095,0.32,0.07,0.536
1680015134674,1195123027780326,0.317,0.15,0.65
1680015134677,1195123030282701,0.505,-0.002,0.668
1680015134679,1195123032784932,0.441,0.018,0.437
1680015134681,1195123035287317,0.587,-0.078,0.524
1680015134683,1195123037789778,0.585,-0.081,0.447
1680015134687,1195123040292009,0.542,-0.126,0.302
1680015134689,1195123042794163,0.594,-0.17,0.321
