system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680015134226,1195122577362149,0.384847,0.157624,0.784102,0.460685
1680015134231,1195122579864379,0.384916,0.157669,0.784051,0.460698
1680015134231,1195122582366764,0.384941,0.157678,0.784026,0.460716
1680015134232,1195122584868995,0.384967,0.157675,0.784006,0.460729
1680015134232,1195122587371379,0.384991,0.157661,0.783994,0.460735
1680015134249,1195122589873846,0.385014,0.15764,0.783988,0.460734
1680015134249,1195122592376077,0.385034,0.157611,0.78399,0.460723
1680015134250,1195122594878461,0.385137,0.157332,0.784063,0.460608
1680015134250,1195122597380615,0.385171,0.157272,0.784076,0.460578
1680015134251,1195122599882861,0.385198,0.15723,0.784088,0.46055
1680015134252,1195122602385323,0.385225,0.15719,0.7841,0.46052
1680015134252,1195122604887784,0.385253,0.157146,0.784112,0.460491
1680015134253,1195122607389938,0.385288,0.157103,0.784121,0.460462
1680015134264,1195122609892323,0.385322,0.157059,0.784129,0.460434
1680015134265,1195122612394562,0.385556,0.156614,0.784228,0.460221
1680015134265,1195122614896947,0.385617,0.156526,0.784246,0.460169
1680015134266,1195122617399178,0.385657,0.156481,0.784252,0.460141
1680015134266,1195122619901639,0.385694,0.156438,0.784255,0.460118
1680015134267,1195122622404024,0.38573,0.156398,0.784259,0.460095
1680015134275,1195122624906255,0.385764,0.156355,0.784264,0.460074
1680015134275,1195122627408639,0.3858,0.156315,0.784266,0.460054
1680015134276,1195122629910870,0.385705,0.156306,0.784291,0.460093
1680015134277,1195122632413278,0.385735,0.156277,0.78429,0.46008
1680015134284,1195122634915739,0.38578,0.156238,0.784285,0.460064
1680015134285,1195122637417970,0.38583,0.156201,0.784277,0.460048
1680015134285,1195122639920355,0.385884,0.156166,0.784267,0.460033
1680015134288,1195122642422580,0.385944,0.156131,0.784253,0.460017
1680015134291,1195122644924965,0.386007,0.156092,0.78424,0.460001
1680015134293,1195122647427119,0.386083,0.156437,0.784081,0.460089
1680015134295,1195122649929580,0.386149,0.156432,0.784051,0.460087
1680015134301,1195122652431788,0.386214,0.156389,0.784031,0.46008
1680015134301,1195122654934173,0.386273,0.156341,0.784011,0.460082
1680015134303,1195122657436404,0.38633,0.156285,0.783995,0.460082
1680015134307,1195122659938788,0.386387,0.156222,0.783978,0.460084
1680015134308,1195122662441019,0.386437,0.156157,0.783959,0.460095
1680015134310,1195122664943395,0.386357,0.156391,0.783864,0.460245
1680015134312,1195122667445856,0.386391,0.156348,0.783837,0.460279
1680015134318,1195122669948087,0.386437,0.15628,0.783814,0.460301
1680015134319,1195122672450472,0.386484,0.156208,0.78379,0.460327
1680015134320,1195122674952682,0.38653,0.156129,0.783763,0.46036
1680015134322,1195122677455067,0.386574,0.156049,0.783737,0.460396
1680015134325,1195122679957298,0.38662,0.155972,0.783707,0.460434
1680015134328,1195122682459759,0.386264,0.156191,0.783678,0.460708
1680015134335,1195122684961923,0.386268,0.156147,0.783641,0.460782
1680015134336,1195122687464308,0.386317,0.156075,0.783602,0.460832
1680015134336,1195122689966539,0.386367,0.156002,0.78356,0.460885
1680015134340,1195122692469000,0.386419,0.15593,0.783515,0.460944
1680015134341,1195122694971168,0.386475,0.155861,0.783465,0.461005
1680015134343,1195122697473630,0.38654,0.155794,0.783408,0.46107
1680015134345,1195122699976014,0.386368,0.156106,0.783275,0.461335
1680015134351,1195122702478245,0.386418,0.156091,0.783197,0.46143
1680015134352,1195122704980630,0.386496,0.15604,0.783122,0.461508
1680015134352,1195122707482841,0.386588,0.155988,0.783039,0.461591
1680015134355,1195122709985226,0.386687,0.155941,0.782949,0.461676
1680015134358,1195122712487687,0.386789,0.155899,0.782854,0.461766
1680015134360,1195122714989918,0.386895,0.155856,0.782751,0.461866
1680015134363,1195122717492284,0.386912,0.156305,0.782491,0.462141
1680015134370,1195122719994515,0.387023,0.156314,0.782358,0.462269
1680015134371,1195122722496668,0.387149,0.156284,0.782233,0.462386
