system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680015481652,1195470008547419,3.1125002,-40.36875,-225.84377,-20.52,-30.59,-201.72
1680015481671,1195470018533102,3.05625,-40.59375,-225.90001,-20.52,-30.59,-201.72
1680015481673,1195470028535203,2.7562501,-40.256252,-226.01251,-20.52,-30.59,-201.72
1680015481684,1195470038544967,2.4562502,-39.825,-226.06876,-20.52,-30.59,-201.72
1680015481693,1195470048539520,1.9875001,-39.05625,-226.44376,-20.52,-30.59,-201.72
1680015481703,1195470058574847,1.5562501,-38.2125,-226.8,-20.52,-30.59,-201.72
1680015481716,1195470068569317,1.44375,-38.15625,-227.04376,-20.52,-30.59,-201.72
1680015481724,1195470078538768,1.3875,-38.025,-227.2875,-20.52,-30.59,-201.72
1680015481735,1195470088533278,1.3125,-37.96875,-227.34377,-20.52,-30.59,-201.72
1680015481743,1195470098518056,1.25625,-38.025,-227.34377,-20.52,-30.59,-201.72
1680015481753,1195470108520209,1.5562501,-38.568752,-227.21251,-20.52,-30.59,-201.72
1680015481766,1195470118547359,1.85625,-39.09375,-227.04376,-20.52,-30.59,-201.72
1680015481774,1195470128539747,1.85625,-39.7125,-226.9875,-20.52,-30.59,-201.72
1680015481784,1195470138549526,1.85625,-40.29375,-226.9125,-20.52,-30.59,-201.72
1680015481793,1195470148551626,1.85625,-40.36875,-226.9125,-20.52,-30.59,-201.72
1680015481803,1195470158546159,1.85625,-40.425003,-226.9125,-20.52,-30.59,-201.72
1680015481819,1195470168557991,1.9875001,-40.125,-226.9875,-20.52,-30.59,-201.72
1680015481823,1195470178560202,1.85625,-39.7125,-227.21251,-20.52,-30.59,-201.72
1680015481835,1195470188562345,1.6875001,-39.225002,-227.40001,-20.52,-30.59,-201.72
1680015481843,1195470198564489,1.7437501,-38.925003,-227.56876,-20.52,-30.59,-201.72
1680015481854,1195470208566695,1.9875001,-39.05625,-227.40001,-20.52,-30.59,-201.72
1680015481866,1195470218568853,1.9125,-39.225002,-227.2875,-20.52,-30.59,-201.72
1680015481873,1195470228570993,1.6875001,-39.412502,-227.2875,-20.52,-30.59,-201.72
1680015481886,1195470238573075,1.5562501,-39.525,-227.40001,-20.52,-30.59,-201.72
1680015481893,1195470248551483,1.25625,-39.825,-227.56876,-20.52,-30.59,-201.72
1680015481905,1195470258538271,1.25625,-40.125,-227.64375,-20.52,-30.59,-201.72
1680015481918,1195470268532790,1.25625,-40.256252,-227.70001,-20.52,-30.59,-201.72
1680015481924,1195470278534909,1.0125,-40.068752,-227.81252,-20.52,-30.59,-201.72
1680015481934,1195470288553062,0.7875,-39.9375,-227.88751,-20.52,-30.59,-201.72
1680015481943,1195470298531807,0.95625,-40.0125,-227.81252,-20.52,-30.59,-201.72
1680015481953,1195470308526403,1.0875001,-40.068752,-227.70001,-20.52,-30.59,-201.72
1680015481968,1195470318529798,1.0875001,-39.9375,-227.64375,-20.52,-30.59,-201.72
1680015481976,1195470328531957,1.0875001,-39.768753,-227.56876,-20.52,-30.59,-201.72
1680015481985,1195470338534605,1.0125,-39.6375,-227.40001,-20.52,-30.59,-201.72
1680015481993,1195470348536687,0.95625,-39.7125,-227.2875,-20.52,-30.59,-201.72
1680015482003,1195470358529989,0.82500005,-39.6375,-227.21251,-20.52,-30.59,-201.72
1680015482013,1195470368532205,0.7875,-39.525,-227.1,-20.52,-30.59,-201.72
1680015482024,1195470378541983,0.82500005,-39.412502,-227.1,-20.52,-30.59,-201.72
1680015482036,1195470388544084,0.95625,-39.225002,-227.1,-20.52,-30.59,-201.72
1680015482044,1195470398546141,0.95625,-39.16875,-227.21251,-20.52,-30.59,-201.72
