system_ts_ms, sensor_ts_ns, accXr, accYr, accZr, accDXr, accDYr, accDZr
1680015481651,1195470004828295,0.028050002,3.1549501,9.457951,0.0,0.0,0.0
1680015481651,1195470007330530,0.126,3.3300002,9.429001,0.0,0.0,0.0
1680015481654,1195470009832991,0.006,3.3420002,9.357,0.0,0.0,0.0
1680015481658,1195470012335376,-0.10395,3.38505,9.26805,0.0,0.0,0.0
1680015481660,1195470014837617,-0.29805002,3.25095,9.29205,0.0,0.0,0.0
1680015481663,1195470017339770,-0.28605002,3.1909502,9.199051,0.0,0.0,0.0
1680015481671,1195470019842155,-0.423,3.2250001,9.196951,0.0,0.0,0.0
1680015481671,1195470022344386,-0.40395,3.0280502,9.175051,0.0,0.0,0.0
1680015481672,1195470024846847,-0.45105,2.97795,9.201,0.0,0.0,0.0
1680015481672,1195470027349256,-0.44895002,2.9280002,9.325951,0.0,0.0,0.0
1680015481674,1195470029851410,-0.51000005,2.9230502,9.24195,0.0,0.0,0.0
1680015481676,1195470032353641,-0.42795002,2.90805,9.288,0.0,0.0,0.0
1680015481679,1195470034856025,-0.46800002,2.8129501,9.213,0.0,0.0,0.0
1680015481683,1195470037358251,-0.492,2.76705,9.199051,0.0,0.0,0.0
1680015481685,1195470039860713,-0.40800002,2.8200002,9.141001,0.0,0.0,0.0
1680015481687,1195470042363097,-0.40395,2.7810001,9.1369505,0.0,0.0,0.0
1680015481689,1195470044865328,-0.423,2.6830502,9.232051,0.0,0.0,0.0
1680015481692,1195470047367482,-0.42495003,2.7120001,9.29205,0.0,0.0,0.0
1680015481696,1195470049869881,-0.38205,2.70495,9.346951,0.0,0.0,0.0
1680015481700,1195470052372112,-0.28605002,2.7240002,9.369,0.0,0.0,0.0
1680015481701,1195470054874574,-0.32205,2.7139502,9.220051,0.0,0.0,0.0
1680015481702,1195470057376958,-0.37695003,2.7190502,9.295051,0.0,0.0,0.0
1680015481705,1195470059879112,-0.40605003,2.6790001,9.156,0.0,0.0,0.0
1680015481707,1195470062381343,-0.30795002,2.7889502,9.252001,0.0,0.0,0.0
1680015481709,1195470064883728,-0.34095,2.74305,9.192,0.0,0.0,0.0
1680015481712,1195470067385958,-0.25995,2.87505,9.22305,0.0,0.0,0.0
1680015481716,1195470069888410,-0.27195,2.91105,9.187051,0.0,0.0,0.0
1680015481717,1195470072390795,-0.22395001,2.9179502,9.37395,0.0,0.0,0.0
1680015481721,1195470074893025,-0.20700002,2.9659503,9.42405,0.0,0.0,0.0
1680015481723,1195470077395169,-0.15405001,3.009,9.34305,0.0,0.0,0.0
1680015481725,1195470079897554,-0.126,3.0979502,9.402,0.0,0.0,0.0
1680015481727,1195470082399785,-0.14295001,3.21,9.502951,0.0,0.0,0.0
1680015481729,1195470084902246,-0.11100001,3.153,9.42405,0.0,0.0,0.0
1680015481733,1195470087404391,-0.04695,3.07095,9.505051,0.0,0.0,0.0
1680015481736,1195470089906776,-0.06795,3.0979502,9.486,0.0,0.0,0.0
1680015481738,1195470092409006,-0.01995,3.2290502,9.628051,0.0,0.0,0.0
1680015481740,1195470094911391,-0.049050003,3.1000502,9.68805,0.0,0.0,0.0
1680015481742,1195470097413622,0.0010500001,3.117,9.769051,0.0,0.0,0.0
1680015481745,1195470099916092,-0.01995,3.07605,9.73095,0.0,0.0,0.0
1680015481750,1195470102418477,0.00795,3.10695,9.81,0.0,0.0,0.0
1680015481750,1195470104920708,0.06105,3.00195,9.774,0.0,0.0,0.0
1680015481752,1195470107422862,0.07095,3.01095,9.70905,0.0,0.0,0.0
1680015481756,1195470109925242,0.087000005,3.03795,9.70695,0.0,0.0,0.0
1680015481757,1195470112427473,0.126,3.0280502,9.781051,0.0,0.0,0.0
1680015481759,1195470114929935,0.13995,3.045,9.819,0.0,0.0,0.0
1680015481762,1195470117432088,0.15705001,3.05205,9.823951,0.0,0.0,0.0
1680015481766,1195470119934473,0.18300001,3.0619502,9.75,0.0,0.0,0.0
1680015481767,1195470122436689,0.11100001,3.045,9.72795,0.0,0.0,0.0
1680015481771,1195470124939073,0.17805001,3.01395,9.678,0.0,0.0,0.0
1680015481773,1195470127441304,0.23805001,2.9869502,9.666,0.0,0.0,0.0
1680015481775,1195470129943776,0.19500001,2.9640002,9.73095,0.0,0.0,0.0
1680015481777,1195470132446160,0.34605002,3.045,9.679951,0.0,0.0,0.0
1680015481783,1195470134948391,0.279,3.0589502,9.74295,0.0,0.0,0.0
1680015481784,1195470137450545,0.40605003,3.1339502,9.691951,0.0,0.0,0.0
1680015481785,1195470139952930,0.31695002,3.11205,9.759001,0.0,0.0,0.0
1680015481787,1195470142455126,0.33600003,3.1240501,9.65205,0.0,0.0,0.0
1680015481789,1195470144957511,0.38205,3.1219501,9.699,0.0,0.0,0.0
1680015481792,1195470147459742,0.33195,3.17895,9.655951,0.0,0.0,0.0
1680015481795,1195470149962126,0.38205,3.081,9.7570505,0.0,0.0,0.0
1680015481800,1195470152464357,0.26895002,3.10995,9.64395,0.0,0.0,0.0
1680015481801,1195470154966737,0.31695002,3.0900002,9.691951,0.0,0.0,0.0
1680015481802,1195470157468968,0.34800002,3.17895,9.59595,0.0,0.0,0.0
1680015481805,1195470159971429,0.37995002,3.10695,9.55305,0.0,0.0,0.0
1680015481809,1195470162473800,0.363,3.10995,9.594001,0.0,0.0,0.0
1680015481810,1195470164975954,0.26205,3.2389503,9.582001,0.0,0.0,0.0
1680015481812,1195470167478184,0.34605002,3.1339502,9.508051,0.0,0.0,0.0
1680015481819,1195470169980569,0.37695003,3.2010002,9.573001,0.0,0.0,0.0
1680015481819,1195470172482800,0.34395,3.1360502,9.57705,0.0,0.0,0.0
1680015481820,1195470174985184,0.34605002,3.1339502,9.508051,0.0,0.0,0.0
1680015481822,1195470177487415,0.28605002,3.1890001,9.450001,0.0,0.0,0.0
1680015481824,1195470179989800,0.35295,3.2340002,9.450001,0.0,0.0,0.0
1680015481827,1195470182492031,0.23295002,3.1720502,9.316051,0.0,0.0,0.0
1680015481830,1195470184994415,0.26895002,3.117,9.357,0.0,0.0,0.0
1680015481835,1195470187496636,0.25500003,3.1309502,9.37605,0.0,0.0,0.0
1680015481835,1195470189999097,0.18300001,3.0880501,9.349951,0.0,0.0,0.0
1680015481837,1195470192501251,0.13995,3.0349503,9.37905,0.0,0.0,0.0
1680015481840,1195470195003636,0.126,3.078,9.232051,0.0,0.0,0.0
1680015481842,1195470197505838,0.15195,3.0640502,9.288,0.0,0.0,0.0
1680015481846,1195470200008222,0.22905001,3.0640502,9.232051,0.0,0.0,0.0
1680015481852,1195470202510376,0.15405001,3.03795,9.217951,0.0,0.0,0.0
1680015481853,1195470205012607,0.094950005,3.0619502,9.273001,0.0,0.0,0.0
1680015481853,1195470207515068,0.109050006,3.03795,9.28995,0.0,0.0,0.0
1680015481855,1195470210017448,0.09705,2.9560502,9.346951,0.0,0.0,0.0
1680015481857,1195470212519679,0.09705,3.0190501,9.37395,0.0,0.0,0.0
1680015481860,1195470215022064,0.087000005,3.01605,9.297001,0.0,0.0,0.0
1680015481862,1195470217524294,-0.03195,2.9590502,9.3,0.0,0.0,0.0
1680015481867,1195470220026684,0.040050004,3.0330002,9.220051,0.0,0.0,0.0
1680015481867,1195470222528915,0.162,2.9299502,9.249001,0.0,0.0,0.0
1680015481869,1195470225031299,0.075,2.9920502,9.31095,0.0,0.0,0.0
1680015481872,1195470227533530,0.15900001,3.045,9.261001,0.0,0.0,0.0
1680015481875,1195470230035901,0.19995001,2.9560502,9.37905,0.0,0.0,0.0
1680015481877,1195470232538055,0.171,3.114,9.313951,0.0,0.0,0.0
1680015481879,1195470235040285,0.08295,2.9970002,9.30405,0.0,0.0,0.0
1680015481884,1195470237542752,0.13305001,2.9299502,9.319051,0.0,0.0,0.0
1680015481887,1195470240045136,0.15195,3.1219501,9.357,0.0,0.0,0.0
1680015481889,1195470242547367,0.14505,3.0550501,9.36705,0.0,0.0,0.0
1680015481891,1195470245049752,0.252,3.10695,9.33495,0.0,0.0,0.0
1680015481893,1195470247551983,0.15405001,3.1339502,9.43095,0.0,0.0,0.0
1680015481895,1195470250054141,0.12105001,3.0589502,9.469951,0.0,0.0,0.0
1680015481901,1195470252556602,0.15195,2.9899502,9.394951,0.0,0.0,0.0
1680015481902,1195470255058987,0.147,3.0640502,9.405001,0.0,0.0,0.0
1680015481903,1195470257561217,0.20205002,3.0589502,9.51,0.0,0.0,0.0
1680015481906,1195470260063410,0.11595,3.045,9.42405,0.0,0.0,0.0
1680015481907,1195470262565795,0.147,2.9920502,9.481951,0.0,0.0,0.0
1680015481909,1195470265068026,0.21900001,3.117,9.56805,0.0,0.0,0.0
1680015481912,1195470267570487,0.22395001,3.0979502,9.4789505,0.0,0.0,0.0
1680015481918,1195470270072872,0.20700002,3.0619502,9.616051,0.0,0.0,0.0
1680015481919,1195470272575088,0.21000001,3.1050003,9.529051,0.0,0.0,0.0
1680015481921,1195470275077472,0.252,3.0330002,9.501,0.0,0.0,0.0
1680015481923,1195470277579703,0.28905,3.081,9.42195,0.0,0.0,0.0
1680015481926,1195470280082088,0.31005,3.10695,9.56505,0.0,0.0,0.0
1680015481928,1195470282584318,0.30795002,3.081,9.457951,0.0,0.0,0.0
1680015481930,1195470285086472,0.19005,3.1219501,9.622951,0.0,0.0,0.0
1680015481933,1195470287588934,0.26700002,3.141,9.53205,0.0,0.0,0.0
1680015481935,1195470290091318,0.25500003,3.1669502,9.691951,0.0,0.0,0.0
1680015481937,1195470292593544,0.24495001,3.153,9.61305,0.0,0.0,0.0
1680015481940,1195470295095929,0.162,3.1309502,9.66405,0.0,0.0,0.0
1680015481942,1195470297598160,0.29595003,3.15,9.70695,0.0,0.0,0.0
1680015481945,1195470300100313,0.24795002,3.2269502,9.622951,0.0,0.0,0.0
1680015481950,1195470302602698,0.279,3.1620002,9.70695,0.0,0.0,0.0
1680015481950,1195470305104929,0.42000002,3.2050502,9.691951,0.0,0.0,0.0
1680015481952,1195470307607390,0.41295,3.2410502,9.59895,0.0,0.0,0.0
1680015481955,1195470310109775,0.37500003,3.1890001,9.699,0.0,0.0,0.0
1680015481959,1195470312611997,0.36,3.3280501,9.56805,0.0,0.0,0.0
1680015481961,1195470315114151,0.372,3.2680502,9.61095,0.0,0.0,0.0
1680015481962,1195470317616535,0.42495003,3.25095,9.622951,0.0,0.0,0.0
1680015481968,1195470320118766,0.40605003,3.3079503,9.622951,0.0,0.0,0.0
1680015481970,1195470322621228,0.423,3.25605,9.70695,0.0,0.0,0.0
1680015481971,1195470325123617,0.36795002,3.186,9.68295,0.0,0.0,0.0
1680015481975,1195470327625771,0.39405003,3.213,9.67605,0.0,0.0,0.0
1680015481977,1195470330128002,0.43500003,3.15,9.691951,0.0,0.0,0.0
1680015481978,1195470332630386,0.45405003,3.3079503,9.541051,0.0,0.0,0.0
1680015481984,1195470335132631,0.40605003,3.1909502,9.529051,0.0,0.0,0.0
1680015481985,1195470337635093,0.41805002,3.1600502,9.573001,0.0,0.0,0.0
1680015481985,1195470340137477,0.41805002,3.1219501,9.51,0.0,0.0,0.0
1680015481987,1195470342639708,0.37005,3.25095,9.585,0.0,0.0,0.0
1680015481990,1195470345141862,0.28905,3.2290502,9.38805,0.0,0.0,0.0
1680015481992,1195470347644252,0.44700003,3.21705,9.41895,0.0,0.0,0.0
1680015481996,1195470350146482,0.43500003,3.213,9.40995,0.0,0.0,0.0
