system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680015481651,1195470004828299,0.396,0.11,0.134
1680015481652,1195470007330530,0.481,0.289,0.106
1680015481655,1195470009832991,0.336,0.294,0.026
1680015481658,1195470012335376,0.229,0.335,-0.055
1680015481661,1195470014837617,0.026,0.199,-0.028
1680015481663,1195470017339770,0.027,0.146,-0.124
1680015481671,1195470019842155,-0.134,0.174,-0.125
1680015481671,1195470022344386,-0.119,-0.015,-0.153
1680015481672,1195470024846847,-0.186,-0.069,-0.126
1680015481672,1195470027349256,-0.186,-0.123,-0.004
1680015481674,1195470029851410,-0.267,-0.123,-0.086
1680015481677,1195470032353641,-0.198,-0.136,-0.046
1680015481683,1195470034856025,-0.252,-0.231,-0.114
1680015481683,1195470037358251,-0.292,-0.271,-0.128
1680015481685,1195470039860713,-0.21,-0.216,-0.183
1680015481687,1195470042363097,-0.223,-0.257,-0.197
1680015481690,1195470044865328,-0.263,-0.365,-0.102
1680015481692,1195470047367497,-0.275,-0.324,-0.034
1680015481696,1195470049869881,-0.247,-0.338,0.019
1680015481700,1195470052372112,-0.149,-0.324,0.032
1680015481701,1195470054874574,-0.202,-0.325,-0.116
1680015481703,1195470057376958,-0.267,-0.325,-0.035
1680015481706,1195470059879112,-0.305,-0.366,-0.171
1680015481708,1195470062381343,-0.22,-0.258,-0.075
1680015481710,1195470064883728,-0.271,-0.3,-0.143
1680015481712,1195470067385948,-0.2,-0.165,-0.102
1680015481716,1195470069888410,-0.21,-0.138,-0.143
1680015481719,1195470072390795,-0.179,-0.126,0.047
1680015481722,1195470074893025,-0.175,-0.086,0.088
1680015481723,1195470077395169,-0.13,-0.046,0.007
1680015481726,1195470079897554,-0.108,0.046,0.076
1680015481727,1195470082399785,-0.13,0.154,0.171
1680015481733,1195470084902246,-0.111,0.099,0.09
1680015481734,1195470087404391,-0.052,0.016,0.172
1680015481736,1195470089906776,-0.074,0.042,0.159
1680015481739,1195470092409006,-0.042,0.177,0.295
1680015481741,1195470094911391,-0.078,0.04,0.364
1680015481743,1195470097413622,-0.046,0.053,0.446
1680015481745,1195470099916092,-0.068,0.011,0.405
1680015481750,1195470102418477,-0.063,0.052,0.487
1680015481750,1195470104920708,-0.017,-0.057,0.447
1680015481753,1195470107422862,-0.012,-0.044,0.379
1680015481756,1195470109925242,-0.007,-0.017,0.379
1680015481758,1195470112427473,0.025,-0.031,0.461
1680015481760,1195470114929935,0.029,-0.012,0.487
1680015481762,1195470117432088,0.035,0.0,0.5
1680015481767,1195470119934458,0.054,0.0,0.419
1680015481767,1195470122436689,-0.02,-0.012,0.405
1680015481772,1195470124939073,0.039,-0.04,0.351
1680015481773,1195470127441304,0.087,-0.067,0.337
1680015481776,1195470129943776,0.039,-0.094,0.406
1680015481777,1195470132446160,0.177,-0.009,0.35
1680015481784,1195470134948391,0.102,0.004,0.418
1680015481784,1195470137450545,0.219,0.086,0.364
1680015481785,1195470139952930,0.132,0.058,0.432
1680015481788,1195470142455126,0.141,0.072,0.323
1680015481790,1195470144957511,0.191,0.072,0.378
1680015481792,1195470147459742,0.132,0.126,0.323
1680015481795,1195470149962126,0.177,0.034,0.431
1680015481800,1195470152464352,0.05,0.062,0.323
1680015481801,1195470154966737,0.102,0.034,0.364
1680015481803,1195470157468968,0.126,0.129,0.268
1680015481806,1195470159971429,0.151,0.06,0.228
1680015481809,1195470162473800,0.135,0.06,0.269
1680015481811,1195470164975954,0.038,0.182,0.255
1680015481812,1195470167478184,0.114,0.085,0.188
1680015481819,1195470169980569,0.139,0.152,0.243
1680015481820,1195470172482800,0.111,0.084,0.257
1680015481821,1195470174985184,0.11,0.083,0.189
1680015481822,1195470177487415,0.041,0.136,0.121
1680015481825,1195470179989800,0.108,0.176,0.121
1680015481827,1195470182492031,-0.001,0.107,-0.013
1680015481834,1195470184994415,0.024,0.05,0.027
1680015481835,1195470187496636,0.01,0.062,0.055
1680015481835,1195470189999097,-0.058,0.019,0.028
1680015481838,1195470192501251,-0.099,-0.035,0.056
1680015481840,1195470195003636,-0.114,0.003,-0.092
1680015481842,1195470197505838,-0.087,-0.012,-0.037
1680015481846,1195470200008222,-0.019,-0.013,-0.091
1680015481852,1195470202510376,-0.085,-0.029,-0.104
1680015481853,1195470205012607,-0.153,-0.017,-0.049
1680015481854,1195470207515063,-0.127,-0.033,-0.021
1680015481856,1195470210017448,-0.141,-0.116,0.033
1680015481858,1195470212519679,-0.142,-0.064,0.061
1680015481861,1195470215022064,-0.156,-0.066,-0.019
1680015481863,1195470217524299,-0.266,-0.122,-0.018
1680015481867,1195470220026684,-0.205,-0.055,-0.1
1680015481868,1195470222528915,-0.082,-0.153,-0.058
