system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680009479625,1189467977444675,0.351684,0.252884,0.646709,0.627801
1680009479625,1189467979946906,0.35176,0.252761,0.646758,0.627757
1680009479640,1189467982449060,0.351818,0.252645,0.646809,0.627719
1680009479640,1189467984951445,0.351876,0.252529,0.64686,0.62768
1680009479641,1189467987453580,0.351924,0.252419,0.646915,0.627641
1680009479641,1189467989955734,0.35197,0.252314,0.646973,0.627598
1680009479641,1189467992457888,0.35201,0.252211,0.647034,0.627554
1680009479641,1189467994960042,0.352267,0.252043,0.64711,0.627398
1680009479643,1189467997462273,0.352317,0.251951,0.647179,0.627336
1680009479647,1189467999964435,0.352338,0.251872,0.647242,0.627291
1680009479648,1189468002466819,0.352359,0.251791,0.647308,0.627244
1680009479651,1189468004968973,0.352372,0.251717,0.647374,0.627198
1680009479653,1189468007471127,0.352381,0.251642,0.647443,0.627153
1680009479655,1189468009973277,0.352386,0.251573,0.647509,0.627109
1680009479657,1189468012475508,0.352582,0.251716,0.647459,0.626993
1680009479663,1189468014977661,0.352604,0.251669,0.647513,0.626943
1680009479663,1189468017479815,0.35261,0.2516,0.647577,0.626901
1680009479665,1189468019982204,0.352609,0.251526,0.647643,0.626864
1680009479667,1189468022484358,0.352607,0.251449,0.647709,0.626828
1680009479672,1189468024986512,0.352604,0.251374,0.647776,0.62679
1680009479674,1189468027488742,0.352601,0.251294,0.647845,0.626753
1680009479675,1189468029990888,0.352824,0.251462,0.647773,0.626634
1680009479680,1189468032493273,0.352845,0.251405,0.647825,0.626592
1680009479681,1189468034995196,0.352844,0.251327,0.647889,0.626557
1680009479682,1189468037497657,0.352842,0.251243,0.647954,0.626525
1680009479685,1189468039999734,0.352842,0.251161,0.648017,0.626492
1680009479687,1189468042501950,0.352841,0.251079,0.64808,0.62646
1680009479691,1189468045004104,0.352841,0.250993,0.648142,0.62643
1680009479697,1189468047506258,0.352815,0.251191,0.648064,0.626447
1680009479698,1189468050008412,0.35282,0.251119,0.648107,0.626429
1680009479698,1189468052510791,0.352817,0.251034,0.648169,0.6264
1680009479702,1189468055012945,0.352814,0.250949,0.648233,0.62637
1680009479702,1189468057515176,0.352812,0.250861,0.648294,0.626343
1680009479705,1189468060017330,0.352807,0.250776,0.648357,0.626315
