system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1680009479625,1189467977444675,-0.0396,-0.073699996,0.0924
1680009479625,1189467979946906,-0.0386375,-0.06875,0.0924
1680009479640,1189467982449060,-0.0407,-0.0627,0.091437496
1680009479640,1189467984951445,-0.0407,-0.0617375,0.091437496
1680009479641,1189467987453580,-0.042625,-0.0537625,0.091437496
1680009479641,1189467989955734,-0.0407,-0.048675,0.0933625
1680009479641,1189467992457888,-0.0435875,-0.0427625,0.0924
1680009479641,1189467994960042,-0.042625,-0.0367125,0.0903375
1680009479642,1189467997462273,-0.0396,-0.021724999,0.089375
1680009479647,1189467999964435,-0.0407,-0.0207625,0.084425
1680009479647,1189468002466819,-0.0416625,-0.0207625,0.08635
1680009479651,1189468004968973,-0.0416625,-0.0116875,0.0823625
1680009479652,1189468007471127,-0.045649998,-0.010725,0.0823625
1680009479654,1189468009973277,-0.04455,-0.0067375,0.0793375
1680009479656,1189468012475508,-0.04455,-0.004675,0.07645
1680009479663,1189468014977661,-0.045649998,-0.005775,0.0774125
1680009479663,1189468017479815,-0.0466125,-0.0088,0.07645
1680009479665,1189468019982204,-0.0515625,-0.0077,0.07535
1680009479667,1189468022484358,-0.0545875,-0.0088,0.07535
1680009479672,1189468024986512,-0.053625,-0.0067375,0.07645
1680009479674,1189468027488742,-0.05555,-0.0088,0.0774125
1680009479675,1189468029990888,-0.0576125,-0.0116875,0.07535
1680009479680,1189468032493273,-0.056649998,-0.0116875,0.07535
1680009479681,1189468034995196,-0.056649998,-0.010725,0.0743875
1680009479682,1189468037497657,-0.058575,-0.01375,0.0743875
1680009479685,1189468039999734,-0.056649998,-0.01375,0.0743875
1680009479687,1189468042501950,-0.05555,-0.01375,0.073425
1680009479691,1189468045004104,-0.058575,-0.016775,0.0724625
1680009479692,1189468047506258,-0.0595375,-0.0287375,0.0724625
1680009479697,1189468050008412,-0.0636625,-0.032725,0.0724625
1680009479698,1189468052510791,-0.0616,-0.01375,0.073425
1680009479701,1189468055012945,-0.0595375,-0.014712499,0.073425
1680009479702,1189468057515176,-0.0606375,-0.0177375,0.0704
1680009479704,1189468060017330,-0.0616,-0.01375,0.0724625
1680009479708,1189468062519489,-0.0636625,-0.010725,0.0694375
1680009479714,1189468065021643,-0.0625625,-0.0116875,0.0683375
1680009479714,1189468067524027,-0.0636625,-0.010725,0.0704
1680009479714,1189468070026181,-0.064625,-0.005775,0.0664125
1680009479718,1189468072528335,-0.069575,-0.0037125,0.0633875
1680009479721,1189468075030581,-0.0716375,0.0022,0.0664125
1680009479722,1189468077532734,-0.069575,0.0072875,0.0614625
1680009479725,1189468080034888,-0.06765,0.011275,0.0603625
1680009479730,1189468082537042,-0.06765,0.016224999,0.0603625
1680009479730,1189468085039407,-0.06765,0.0202125,0.0573375
1680009479732,1189468087541561,-0.069575,0.0323125,0.0554125
1680009479734,1189468090043714,-0.06655,0.0402875,0.056375
1680009479737,1189468092545945,-0.0606375,0.0473,0.0573375
1680009479741,1189468095048079,-0.0606375,0.052249998,0.0554125
1680009479742,1189468097550233,-0.0616,0.060225,0.051425
1680009479748,1189468100052618,-0.0636625,0.0672375,0.0474375
1680009479748,1189468102554771,-0.06765,0.071225,0.0484
1680009479751,1189468105056983,-0.0625625,0.072325,0.051425
1680009479752,1189468107559060,-0.0625625,0.0803,0.0523875
1680009479755,1189468110061291,-0.0636625,0.0803,0.0484
1680009479757,1189468112563445,-0.0616,0.08525,0.0484
1680009479763,1189468115065829,-0.0616,0.08525,0.051425
1680009479764,1189468117567988,-0.058575,0.082225,0.0474375
1680009479765,1189468120070142,-0.0576125,0.0842875,0.0474375
1680009479767,1189468122572373,-0.05555,0.08525,0.0463375
1680009479771,1189468125074435,-0.05555,0.0862125,0.0463375
1680009479772,1189468127576666,-0.05555,0.088275,0.0463375
1680009479775,1189468130079050,-0.0526625,0.088275,0.045375
1680009479782,1189468132581204,-0.0515625,0.088275,0.0463375
1680009479782,1189468135083354,-0.0526625,0.0873125,0.0463375
1680009479784,1189468137585508,-0.0545875,0.088275,0.0463375
