system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680009479625,1189467977444675,0.042,-0.142,-0.16
1680009479625,1189467979946906,0.039,-0.168,-0.011
1680009479640,1189467982449060,0.104,-0.154,-0.025
1680009479640,1189467984951445,0.142,-0.085,-0.039
1680009479641,1189467987453580,0.194,-0.139,-0.121
1680009479641,1189467989955734,0.233,-0.192,-0.067
1680009479641,1189467992457888,0.244,-0.042,0.0
1680009479641,1189467994960042,0.115,-0.001,-0.093
1680009479642,1189467997462273,0.18,-0.014,-0.025
1680009479647,1189467999964435,0.206,0.026,-0.025
1680009479648,1189468002466819,0.108,0.068,-0.012
1680009479651,1189468004968973,0.12,0.055,0.041
1680009479653,1189468007471127,0.064,0.111,-0.068
1680009479654,1189468009973277,0.035,0.084,-0.014
1680009479657,1189468012475508,-0.006,0.163,-0.091
1680009479663,1189468014977661,0.005,0.122,-0.037
1680009479663,1189468017479815,-0.063,0.096,-0.01
1680009479665,1189468019982204,0.016,0.124,-0.025
1680009479667,1189468022484358,-0.026,0.247,0.001
1680009479672,1189468024986512,0.0,0.248,-0.04
1680009479674,1189468027488742,-0.056,0.222,0.0
1680009479675,1189468029990888,0.01,0.3,-0.022
1680009479680,1189468032493273,0.009,0.341,0.017
1680009479681,1189468034995196,0.007,0.261,0.03
1680009479682,1189468037497657,-0.007,0.139,0.084
1680009479685,1189468039999734,0.004,0.194,0.192
1680009479687,1189468042501950,-0.119,0.209,-0.04
1680009479691,1189468045004104,-0.012,0.237,0.136
1680009479697,1189468047506258,-0.117,0.235,0.055
1680009479698,1189468050008412,0.057,0.1,0.014
1680009479698,1189468052510791,0.042,0.087,0.122
1680009479702,1189468055012945,0.0,0.088,0.026
1680009479702,1189468057515176,-0.015,0.103,0.052
1680009479705,1189468060017330,0.078,0.09,0.119
1680009479709,1189468062519489,0.009,0.078,0.023
1680009479714,1189468065021643,0.007,0.079,0.05
1680009479714,1189468067524027,0.06,0.039,0.185
1680009479715,1189468070026181,0.018,0.053,0.17
1680009479718,1189468072528335,0.058,0.055,0.156
1680009479721,1189468075030581,0.043,0.056,0.168
1680009479722,1189468077532734,0.042,0.03,0.085
1680009479725,1189468080034888,0.109,-0.023,0.084
1680009479730,1189468082537042,0.066,-0.018,0.214
1680009479731,1189468085039407,0.024,-0.03,0.199
1680009479732,1189468087541561,0.091,0.025,0.225
1680009479735,1189468090043714,0.05,-0.014,0.238
1680009479737,1189468092545945,0.118,0.082,0.1
1680009479741,1189468095048079,0.022,0.042,0.208
1680009479742,1189468097550233,-0.018,0.043,0.166
1680009479748,1189468100052618,-0.003,0.153,0.164
1680009479749,1189468102554771,0.092,0.032,0.203
1680009479751,1189468105056983,0.092,0.046,0.175
1680009479752,1189468107559060,0.051,0.034,0.269
1680009479755,1189468110061291,0.106,0.157,0.172
1680009479757,1189468112563445,0.025,0.199,0.335
1680009479764,1189468115065834,0.148,0.105,0.224
1680009479764,1189468117567988,0.026,0.136,0.328
1680009479765,1189468120070142,0.081,0.097,0.312
1680009479768,1189468122572373,0.095,0.22,0.216
1680009479771,1189468125074435,0.028,0.126,0.147
1680009479772,1189468127576666,0.028,0.154,0.2
1680009479775,1189468130079050,0.097,0.209,0.172
1680009479782,1189468132581204,0.002,0.264,0.17
1680009479783,1189468135083354,-0.022,0.144,0.195
1680009479784,1189468137585508,0.06,0.145,0.125
1680009479786,1189468140087662,0.074,0.105,0.165
1680009479787,1189468142589892,-0.02,0.119,0.232
1680009479791,1189468145092277,0.061,0.106,0.136
1680009479792,1189468147594416,0.02,0.189,0.162
1680009479796,1189468150096570,0.075,0.094,0.12
1680009479798,1189468152598724,0.008,0.134,0.053
1680009479802,1189468155100877,-0.018,0.053,0.106
1680009479802,1189468157603041,0.022,0.054,0.051
1680009479805,1189468160105272,-0.017,0.095,0.132
1680009479807,1189468162607657,-0.085,0.082,0.049
1680009479814,1189468165109811,0.009,0.069,0.09
1680009479814,1189468167611969,-0.099,0.07,0.048
1680009479815,1189468170114123,-0.03,0.017,0.06
1680009479817,1189468172616277,-0.111,0.004,-0.035
1680009479823,1189468175118440,-0.084,-0.022,-0.186
1680009479825,1189468177620901,-0.098,0.005,-0.05
1680009479826,1189468180132978,-0.044,0.046,-0.105
1680009479833,1189468182625209,-0.072,-0.007,-0.01
1680009479834,1189468185127363,-0.058,0.074,-0.051
1680009479835,1189468187629527,-0.083,-0.061,-0.052
1680009479836,1189468190131681,-0.084,0.02,-0.011
1680009479838,1189468192633912,-0.071,-0.019,-0.094
1680009479841,1189468195136296,-0.031,0.007,-0.012
1680009479842,1189468197638454,-0.086,-0.073,-0.108
1680009479849,1189468200140608,-0.032,0.021,-0.04
1680009479850,1189468202642762,-0.129,0.035,-0.108
1680009479851,1189468205144916,-0.113,0.03,-0.252
1680009479852,1189468207647146,-0.086,-0.064,-0.006
1680009479856,1189468210149551,-0.074,0.085,0.047
1680009479859,1189468212651474,-0.184,0.003,-0.061
1680009479863,1189468215153859,-0.117,0.003,-0.034
1680009479863,1189468217656012,-0.064,-0.009,-0.061
1680009479865,1189468220158137,-0.107,0.045,0.047
1680009479868,1189468222660291,-0.104,-0.02,0.099
1680009479871,1189468225162522,-0.187,0.033,-0.077
1680009479872,1189468227664907,-0.135,0.034,0.004
1680009479875,1189468230166835,-0.109,0.116,0.004
1680009479879,1189468232669219,-0.043,-0.006,0.031
1680009479881,1189468235171373,-0.127,-0.033,-0.008
1680009479882,1189468237673527,-0.142,0.048,-0.035
1680009479886,1189468240175738,-0.113,0.044,-0.167
1680009479887,1189468242677892,-0.115,0.098,-0.071
1680009479891,1189468245180276,-0.063,-0.078,-0.071
1680009479893,1189468247682430,-0.119,0.044,-0.057
1680009479898,1189468250184599,-0.094,0.03,0.024
1680009479899,1189468252686753,-0.042,0.099,-0.043
1680009479902,1189468255188984,-0.085,-0.036,0.052
1680009479903,1189468257691137,-0.123,0.072,0.106
1680009479905,1189468260193291,-0.029,0.099,-0.016
1680009479907,1189468262695661,-0.018,0.045,0.079
1680009479914,1189468265197815,-0.007,0.086,0.12
1680009479915,1189468267699969,0.058,0.059,0.079
1680009479915,1189468270202199,0.123,0.087,0.066
1680009479919,1189468272704372,0.08,0.087,0.203
1680009479921,1189468275206526,0.102,0.075,0.12
1680009479922,1189468277708911,0.085,0.048,0.243
1680009479925,1189468280210834,0.15,0.008,0.175
1680009479929,1189468282713228,0.175,0.049,0.257
1680009479931,1189468285215459,0.199,0.063,0.189
1680009479934,1189468287717613,0.197,0.049,0.298
1680009479936,1189468290219767,0.194,0.05,0.23
1680009479938,1189468292721921,0.134,0.135,0.295
1680009479941,1189468295224305,0.253,-0.026,0.336
1680009479943,1189468297726228,0.251,0.055,0.322
1680009479947,1189468300228613,0.276,0.096,0.295
1680009479948,1189468302730844,0.274,0.028,0.241
1680009479952,1189468305232979,0.258,-0.025,0.309
1680009479952,1189468307735133,0.133,0.057,0.336
1680009479955,1189468310237286,0.194,0.009,0.343
1680009479957,1189468312739671,0.26,0.051,0.301
1680009479964,1189468315241839,0.231,-0.083,0.382
1680009479964,1189468317744070,0.135,0.066,0.382
1680009479965,1189468320246224,0.147,0.108,0.3
1680009479968,1189468322748377,0.132,-0.082,0.327
1680009479973,1189468325250545,0.145,0.0,0.34
1680009479974,1189468327752699,0.088,0.019,0.293
1680009479975,1189468330254853,0.087,0.006,0.237
1680009479983,1189468332757314,0.072,-0.033,0.21
1680009479985,1189468335259468,0.017,-0.1,0.291
1680009479985,1189468337761637,0.099,0.076,0.304
1680009479986,1189468340263791,0.017,0.036,0.263
1680009479988,1189468342765945,-0.051,-0.044,0.33
1680009479991,1189468345268099,-0.115,-0.042,0.108
1680009479993,1189468347770488,-0.019,-0.014,0.148
1680009479998,1189468350272719,-0.114,0.013,0.283
1680009479998,1189468352774796,-0.046,0.013,0.242
1680009480003,1189468355276950,-0.046,-0.08,0.269
1680009480003,1189468357779157,-0.182,0.055,0.132
1680009480005,1189468360281541,-0.182,-0.011,0.117
1680009480010,1189468362783695,-0.175,0.005,0.22
1680009480012,1189468365285849,-0.215,0.06,0.097
1680009480014,1189468367787984,-0.215,0.02,0.123
1680009480015,1189468370290138,-0.201,0.034,0.095
1680009480018,1189468372792599,-0.242,0.076,0.054
1680009480021,1189468375294753,-0.12,0.199,0.162
1680009480023,1189468377796907,-0.174,0.064,0.147
1680009480026,1189468380299028,-0.207,0.131,0.105
1680009480028,1189468382801182,-0.098,0.05,0.022
1680009480031,1189468385303336,-0.125,0.106,0.103
1680009480033,1189468387805489,-0.099,0.12,0.102
1680009480035,1189468390307969,-0.113,0.08,0.074
1680009480038,1189468392810123,-0.073,0.122,0.128
1680009480041,1189468395312277,-0.046,0.163,0.181
1680009480042,1189468397814430,-0.032,0.11,0.112
1680009480047,1189468400316571,0.021,0.152,0.138
1680009480048,1189468402818725,0.007,0.153,0.055
1680009480051,1189468405320956,0.019,0.167,0.027
1680009480052,1189468407823341,0.127,0.168,0.108
1680009480055,1189468410325494,0.085,0.128,0.066
1680009480058,1189468412827666,0.084,0.157,0.066
1680009480062,1189468415329820,0.16,0.223,0.001
1680009480063,1189468417831974,0.103,0.156,0.096
1680009480065,1189468420334205,0.061,0.116,0.19
1680009480068,1189468422836359,0.06,0.13,-0.014
1680009480071,1189468425338743,0.14,0.09,0.066
1680009480074,1189468427840897,0.152,0.023,0.12
1680009480075,1189468430343051,0.056,0.038,0.078
1680009480078,1189468432845229,0.185,0.147,0.079
1680009480081,1189468435347460,0.21,0.026,0.215
1680009480085,1189468437849613,0.114,0.095,0.078
1680009480086,1189468440351998,0.031,-0.026,0.118
1680009480088,1189468442853916,0.179,-0.039,0.131
1680009480091,1189468445356301,0.055,0.138,0.157
1680009480093,1189468447858455,0.122,0.03,0.048
1680009480095,1189468450360608,0.091,0.061,0.181
1680009480098,1189468452862815,0.049,0.117,0.084
1680009480101,1189468455364969,0.089,0.104,0.029
1680009480103,1189468457867354,0.088,-0.003,0.205
1680009480105,1189468460369277,0.168,-0.002,0.136
1680009480107,1189468462871661,0.085,-0.042,0.163
1680009480111,1189468465373829,0.138,0.094,0.162
1680009480113,1189468467876060,0.094,0.069,0.146
1680009480115,1189468470378214,0.024,0.057,0.145
1680009480122,1189468472880387,0.146,0.099,0.117
1680009480123,1189468475382771,0.09,0.018,0.212
1680009480124,1189468477884925,0.116,0.059,0.184
1680009480127,1189468480387079,0.142,-0.007,0.197
1680009480129,1189468482889310,0.087,0.116,0.196
1680009480132,1189468485391464,0.11,0.05,0.112
1680009480133,1189468487893599,0.149,0.078,0.166
1680009480135,1189468490395752,0.148,0.079,0.206
1680009480138,1189468492897906,0.011,0.175,0.287
1680009480142,1189468495400291,0.024,0.095,0.177
1680009480143,1189468497902522,0.037,0.041,0.176
1680009480145,1189468500404657,0.022,0.055,0.175
1680009480148,1189468502906811,0.008,0.151,0.107
1680009480152,1189468505408965,0.021,0.084,0.27
1680009480154,1189468507911119,0.034,0.139,0.105
1680009480156,1189468510413254,-0.034,0.099,0.104
1680009480160,1189468512915715,0.005,0.155,0.008
1680009480162,1189468515417869,0.032,0.101,0.184
1680009480164,1189468517920023,-0.05,0.034,0.21
1680009480166,1189468520422162,-0.035,0.132,0.194
1680009480168,1189468522924316,-0.022,0.147,0.124
1680009480172,1189468525426700,0.031,0.161,0.137
1680009480173,1189468527928624,0.058,0.149,0.149
1680009480176,1189468530431104,0.057,0.123,0.271
1680009480179,1189468532933258,0.042,0.137,0.229
1680009480181,1189468535435412,0.082,0.152,0.187
1680009480185,1189468537937566,-0.025,0.127,0.184
1680009480187,1189468540439734,0.082,0.128,0.251
1680009480188,1189468542941888,0.095,0.17,0.237
1680009480192,1189468545444350,0.053,0.144,0.222
1680009480194,1189468547946504,0.106,0.036,0.071
1680009480197,1189468550448695,0.091,0.105,0.111
1680009480199,1189468552950848,0.131,0.093,0.124
1680009480203,1189468555453002,0.139,0.095,0.136
1680009480204,1189468557955156,0.083,0.042,0.23
1680009480205,1189468560457541,0.15,0.043,0.188
1680009480208,1189468562959782,0.176,0.099,0.147
1680009480211,1189468565461858,0.161,0.004,0.037
1680009480213,1189468567964089,0.132,0.046,0.104
1680009480215,1189468570466243,0.063,0.074,0.09
1680009480218,1189468572968401,0.112,0.008,0.062
1680009480221,1189468575470786,0.111,0.077,0.102
1680009480223,1189468577972939,0.136,-0.044,0.019
1680009480226,1189468580475170,0.094,-0.029,0.06
1680009480228,1189468582977305,0.12,0.066,-0.049
1680009480231,1189468585479459,0.118,0.0,0.154
1680009480235,1189468587981613,0.062,0.013,0.099
1680009480236,1189468590483997,0.005,-0.027,-0.089
1680009480238,1189468592986151,0.031,0.0,-0.062
1680009480241,1189468595488305,0.029,0.068,-0.09
1680009480243,1189468597990536,0.014,0.028,0.072
1680009480250,1189468600492690,0.095,-0.012,0.017
1680009480252,1189468602994839,0.066,0.097,0.031
1680009480253,1189468605496992,0.132,0.029,0.017
