system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680010667469,1190655822566011,0.033,2.025,9.595
1680010667470,1190655825068396,0.04,2.025,9.595
1680010667472,1190655827570621,0.048,2.024,9.595
1680010667475,1190655830073006,0.057,2.023,9.595
1680010667478,1190655832575160,0.067,2.022,9.595
1680010667480,1190655835077391,0.078,2.021,9.595
1680010667490,1190655837580063,0.087,2.023,9.595
1680010667490,1190655840082217,0.099,2.022,9.595
1680010667490,1190655842584448,0.112,2.021,9.595
1680010667491,1190655845086832,0.126,2.02,9.595
1680010667494,1190655847589068,0.141,2.019,9.595
1680010667495,1190655850091453,0.158,2.018,9.595
1680010667500,1190655852593914,0.175,2.017,9.595
1680010667500,1190655855096145,0.176,2.02,9.594
1680010667502,1190655857598530,0.193,2.019,9.594
1680010667505,1190655860100659,0.213,2.018,9.594
1680010667508,1190655862602890,0.234,2.017,9.594
1680010667510,1190655865105275,0.255,2.016,9.593
1680010667512,1190655867607736,0.277,2.014,9.593
1680010667517,1190655870109967,0.3,2.013,9.592
1680010667518,1190655872612352,0.3,2.02,9.591
1680010667520,1190655875114583,0.321,2.02,9.59
1680010667522,1190655877616967,0.343,2.019,9.59
1680010667525,1190655880119198,0.365,2.018,9.589
1680010667528,1190655882621674,0.388,2.017,9.588
1680010667531,1190655885124059,0.41,2.016,9.588
1680010667533,1190655887626290,0.431,2.016,9.587
1680010667536,1190655890128444,0.453,2.016,9.586
1680010667538,1190655892630832,0.474,2.015,9.585
1680010667540,1190655895133294,0.496,2.014,9.584
1680010667542,1190655897635525,0.517,2.014,9.583
1680010667546,1190655900137679,0.539,2.013,9.582
1680010667548,1190655902640063,0.56,2.012,9.581
1680010667550,1190655905142280,0.581,2.012,9.58
1680010667552,1190655907644972,0.616,2.007,9.579
1680010667555,1190655910147126,0.637,2.006,9.578
1680010667558,1190655912649357,0.658,2.005,9.576
1680010667561,1190655915151736,0.678,2.004,9.575
1680010667562,1190655917653967,0.697,2.004,9.574
1680010667564,1190655920156352,0.716,2.003,9.573
1680010667569,1190655922658818,0.735,2.002,9.571
1680010667572,1190655925161049,0.77,2.0,9.569
1680010667574,1190655927663203,0.789,1.999,9.568
1680010667575,1190655930165588,0.806,1.998,9.566
1680010667579,1190655932667818,0.822,1.998,9.565
1680010667580,1190655935170193,0.838,1.997,9.564
