system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680010667469,1190655822566011,0.072702,0.074184,0.721632,0.684439
1680010667470,1190655825068396,0.072944,0.073901,0.721609,0.684469
1680010667473,1190655827570621,0.073223,0.073581,0.721578,0.684505
1680010667475,1190655830073006,0.073533,0.073221,0.721541,0.68455
1680010667478,1190655832575160,0.073882,0.072825,0.721498,0.6846
1680010667480,1190655835077391,0.074258,0.072405,0.721449,0.684656
1680010667490,1190655837580063,0.074639,0.072155,0.721373,0.684721
1680010667490,1190655840082217,0.075073,0.07169,0.721315,0.684784
1680010667490,1190655842584448,0.075545,0.071171,0.72125,0.684854
1680010667491,1190655845086832,0.076036,0.070623,0.721182,0.684928
1680010667494,1190655847589068,0.076568,0.070035,0.721108,0.685007
1680010667495,1190655850091453,0.077135,0.069416,0.72103,0.685088
1680010667500,1190655852593914,0.077746,0.068756,0.720948,0.685173
1680010667500,1190655855096145,0.077906,0.068823,0.720789,0.685315
1680010667502,1190655857598530,0.078534,0.068172,0.720692,0.68541
1680010667506,1190655860100659,0.079238,0.067421,0.720598,0.685501
1680010667508,1190655862602890,0.079986,0.066627,0.720505,0.685591
1680010667510,1190655865105275,0.080746,0.065826,0.720415,0.685673
1680010667512,1190655867607736,0.081538,0.064994,0.720326,0.685753
1680010667518,1190655870109967,0.082348,0.064147,0.720239,0.685827
1680010667519,1190655872612352,0.082618,0.064372,0.720054,0.685968
1680010667520,1190655875114583,0.083373,0.063637,0.719972,0.68603
1680010667522,1190655877616967,0.084182,0.062808,0.719911,0.686072
1680010667525,1190655880119198,0.084989,0.061977,0.719862,0.6861
1680010667528,1190655882621674,0.085791,0.061144,0.719822,0.686117
1680010667531,1190655885124059,0.086569,0.060339,0.719791,0.686123
1680010667533,1190655887626290,0.087349,0.059542,0.719766,0.68612
1680010667536,1190655890128444,0.08815,0.058792,0.719736,0.686113
1680010667538,1190655892630832,0.088939,0.057999,0.719713,0.686103
1680010667540,1190655895133294,0.089708,0.057215,0.719689,0.686094
1680010667542,1190655897635525,0.090482,0.056431,0.719666,0.686082
1680010667546,1190655900137679,0.091253,0.055652,0.719638,0.686072
1680010667548,1190655902640063,0.09203,0.054866,0.719606,0.686065
1680010667550,1190655905142280,0.09279,0.054096,0.719573,0.686059
1680010667552,1190655907644972,0.093894,0.052708,0.719589,0.686
1680010667555,1190655910147126,0.094671,0.051893,0.719552,0.685994
1680010667558,1190655912649357,0.095413,0.051133,0.719502,0.686001
1680010667562,1190655915151736,0.096125,0.050406,0.719445,0.686015
1680010667562,1190655917653967,0.096831,0.04969,0.719384,0.686032
1680010667565,1190655920156352,0.097522,0.048994,0.719311,0.68606
1680010667569,1190655922658818,0.098203,0.048305,0.719233,0.686094
1680010667572,1190655925161049,0.09941,0.046978,0.719197,0.68605
1680010667574,1190655927663203,0.100103,0.046264,0.719113,0.686085
1680010667575,1190655930165588,0.100723,0.045628,0.719019,0.686136
1680010667579,1190655932667818,0.101321,0.045011,0.718918,0.686194
1680010667580,1190655935170193,0.101889,0.044421,0.718815,0.686258
1680010667582,1190655937672655,0.10244,0.043843,0.718706,0.686326
1680010667586,1190655940174885,0.102968,0.043286,0.718596,0.686398
1680010667588,1190655942677270,0.103834,0.042424,0.718502,0.686419
1680010667590,1190655945179525,0.104353,0.041872,0.718396,0.686486
