system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680010667469,1190655822543836,29.456251,-49.0125,-237.1125,-0.42,-42.96,-203.15
1680010667477,1190655832553984,29.400002,-48.787502,-236.98126,-0.42,-42.96,-203.15
1680010667490,1190655842549714,28.85625,-48.7125,-237.46877,-0.42,-42.96,-203.15
1680010667500,1190655852552392,28.312502,-48.600002,-237.88126,-0.42,-42.96,-203.15
1680010667507,1190655862534349,28.2,-48.24375,-238.06876,-0.42,-42.96,-203.15
1680010667518,1190655872529637,28.0125,-47.8875,-238.18126,-0.42,-42.96,-203.15
1680010667526,1190655882507098,28.25625,-47.8125,-238.31252,-0.42,-42.96,-203.15
1680010667538,1190655892508901,28.500002,-47.68125,-238.36876,-0.42,-42.96,-203.15
1680010667548,1190655902515212,28.612501,-48.187504,-238.425,-0.42,-42.96,-203.15
1680010667557,1190655912516140,28.800001,-48.600002,-238.48126,-0.42,-42.96,-203.15
1680010667569,1190655922542923,28.987501,-49.0875,-238.36876,-0.42,-42.96,-203.15
1680010667579,1190655932535139,29.212502,-49.500004,-238.18126,-0.42,-42.96,-203.15
1680010667588,1190655942529609,28.987501,-49.500004,-238.18126,-0.42,-42.96,-203.15
1680010667597,1190655952524229,28.800001,-49.500004,-238.18126,-0.42,-42.96,-203.15
1680010667607,1190655962517537,28.556252,-49.500004,-238.48126,-0.42,-42.96,-203.15
1680010667616,1190655972522090,28.312502,-49.500004,-238.78127,-0.42,-42.96,-203.15
1680010667630,1190655982531859,27.900002,-49.3875,-238.96877,-0.42,-42.96,-203.15
1680010667636,1190655992533835,27.4125,-49.2,-239.08125,-0.42,-42.96,-203.15
1680010667648,1190656002535935,27.16875,-49.143753,-238.96877,-0.42,-42.96,-203.15
1680010667657,1190656012531359,27.000002,-49.0875,-238.78127,-0.42,-42.96,-203.15
1680010667666,1190656022511955,26.75625,-48.825,-239.19376,-0.42,-42.96,-203.15
1680010667678,1190656032514128,26.5125,-48.600002,-239.56876,-0.42,-42.96,-203.15
1680010667686,1190656042517530,26.212502,-48.600002,-239.68126,-0.42,-42.96,-203.15
1680010667696,1190656052519660,25.9125,-48.600002,-239.86876,-0.42,-42.96,-203.15
1680010667707,1190656062535688,25.556252,-48.7125,-239.925,-0.42,-42.96,-203.15
1680010667717,1190656072538063,25.2,-48.787502,-239.98126,-0.42,-42.96,-203.15
1680010667729,1190656082546682,25.25625,-49.0875,-240.28127,-0.42,-42.96,-203.15
1680010667736,1190656092548827,25.312502,-49.3875,-240.58125,-0.42,-42.96,-203.15
1680010667747,1190656102543356,25.2,-49.987503,-240.28127,-0.42,-42.96,-203.15
1680010667758,1190656112537582,25.0125,-50.5875,-239.98126,-0.42,-42.96,-203.15
1680010667766,1190656122524923,24.956251,-50.812504,-239.86876,-0.42,-42.96,-203.15
1680010667779,1190656132526003,24.900002,-51.000004,-239.68126,-0.42,-42.96,-203.15
1680010667787,1190656142536008,25.0125,-50.943752,-239.86876,-0.42,-42.96,-203.15
1680010667797,1190656152538123,25.2,-50.86875,-239.98126,-0.42,-42.96,-203.15
1680010667807,1190656162540920,24.581251,-50.643753,-239.925,-0.42,-42.96,-203.15
1680010667816,1190656172535651,24.0,-50.4,-239.86876,-0.42,-42.96,-203.15
1680010667830,1190656182529920,24.0,-49.987503,-240.16876,-0.42,-42.96,-203.15
1680010667837,1190656192524554,24.0,-49.500004,-240.46877,-0.42,-42.96,-203.15
1680010667846,1190656202517828,23.75625,-49.443752,-240.52501,-0.42,-42.96,-203.15
1680010667857,1190656212520751,23.5125,-49.3875,-240.58125,-0.42,-42.96,-203.15
1680010667866,1190656222515308,23.15625,-49.312504,-240.58125,-0.42,-42.96,-203.15
1680010667877,1190656232490668,22.800001,-49.2,-240.58125,-0.42,-42.96,-203.15
