system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679932372761,1112361112799106,2.31,2.465,9.206
1679932372764,1112361115301260,2.315,2.462,9.205
1679932372764,1112361117803414,2.305,2.453,9.21
1679932372765,1112361120305582,2.309,2.449,9.21
1679932372767,1112361122807736,2.315,2.446,9.209
1679932372770,1112361125309889,2.322,2.443,9.209
1679932372779,1112361127812120,2.328,2.439,9.208
1679932372780,1112361130314255,2.335,2.436,9.207
1679932372780,1112361132816332,2.341,2.433,9.206
1679932372780,1112361135318486,2.351,2.439,9.202
1679932372783,1112361137820717,2.357,2.437,9.201
1679932372786,1112361140322881,2.363,2.434,9.2
1679932372787,1112361142825034,2.369,2.431,9.2
1679932372793,1112361145327188,2.374,2.428,9.199
1679932372794,1112361147829342,2.378,2.426,9.199
1679932372797,1112361150331496,2.381,2.423,9.199
1679932372799,1112361152833650,2.384,2.42,9.199
1679932372801,1112361155335804,2.387,2.418,9.198
1679932372803,1112361157838188,2.389,2.416,9.198
1679932372809,1112361160340342,2.392,2.414,9.198
1679932372809,1112361162842505,2.394,2.412,9.198
1679932372811,1112361165344659,2.396,2.41,9.198
1679932372813,1112361167846813,2.398,2.408,9.198
1679932372816,1112361170348966,2.404,2.408,9.197
1679932372817,1112361172851115,2.406,2.407,9.196
1679932372820,1112361175353346,2.408,2.405,9.196
1679932372825,1112361177855500,2.411,2.403,9.196
1679932372826,1112361180357654,2.413,2.402,9.196
1679932372829,1112361182859818,2.416,2.4,9.196
1679932372832,1112361185361972,2.419,2.398,9.195
1679932372834,1112361187864125,2.412,2.391,9.199
1679932372838,1112361190366510,2.414,2.389,9.199
1679932372842,1112361192868664,2.418,2.387,9.199
1679932372842,1112361195370823,2.421,2.385,9.198
1679932372843,1112361197872977,2.424,2.383,9.198
1679932372845,1112361200374900,2.428,2.381,9.198
1679932372848,1112361202877053,2.431,2.378,9.197
1679932372850,1112361205379212,2.437,2.378,9.196
1679932372852,1112361207881674,2.44,2.376,9.195
1679932372859,1112361210383751,2.444,2.374,9.195
1679932372859,1112361212885905,2.447,2.372,9.195
1679932372861,1112361215388054,2.45,2.37,9.194
1679932372863,1112361217890207,2.454,2.368,9.194
1679932372867,1112361220392361,2.457,2.366,9.193
1679932372871,1112361222894592,2.472,2.371,9.188
1679932372876,1112361225396741,2.476,2.37,9.187
1679932372876,1112361227898895,2.479,2.369,9.187
1679932372877,1112361230401049,2.482,2.368,9.186
1679932372879,1112361232903202,2.485,2.367,9.186
1679932372883,1112361235405356,2.487,2.366,9.186
1679932372883,1112361237907741,2.489,2.365,9.185
1679932372886,1112361240409895,2.501,2.367,9.181
1679932372888,1112361242912049,2.504,2.367,9.181
1679932372892,1112361245414202,2.505,2.367,9.18
1679932372893,1112361247916121,2.506,2.367,9.18
1679932372896,1112361250418505,2.507,2.366,9.18
1679932372900,1112361252920659,2.507,2.366,9.18
1679932372900,1112361255422890,2.507,2.366,9.18
1679932372905,1112361257924977,2.512,2.366,9.179
1679932372909,1112361260427131,2.513,2.366,9.179
1679932372910,1112361262929284,2.513,2.366,9.179
1679932372911,1112361265431515,2.512,2.366,9.179
1679932372913,1112361267933669,2.512,2.366,9.179
1679932372917,1112361270435808,2.512,2.366,9.179
1679932372918,1112361272937962,2.511,2.367,9.179
1679932372921,1112361275440116,2.508,2.362,9.181
1679932372928,1112361277942193,2.507,2.361,9.181
1679932372928,1112361280444630,2.506,2.361,9.181
1679932372930,1112361282946784,2.505,2.362,9.182
1679932372931,1112361285448938,2.504,2.362,9.182
1679932372933,1112361287950861,2.503,2.362,9.182
1679932372936,1112361290453240,2.501,2.362,9.183
1679932372938,1112361292955394,2.499,2.363,9.183
1679932372943,1112361295457548,2.497,2.363,9.184
1679932372944,1112361297959702,2.496,2.363,9.184
1679932372947,1112361300461861,2.494,2.363,9.184
1679932372948,1112361302964015,2.493,2.363,9.185
1679932372951,1112361305466169,2.492,2.363,9.185
1679932372953,1112361307968322,2.491,2.363,9.185
1679932372960,1112361310470462,2.488,2.365,9.186
1679932372961,1112361312972693,2.487,2.365,9.186
1679932372962,1112361315474847,2.486,2.365,9.186
1679932372964,1112361317977001,2.485,2.365,9.186
1679932372966,1112361320479155,2.485,2.364,9.187
1679932372967,1112361322981312,2.484,2.364,9.187
1679932372970,1112361325483466,2.484,2.364,9.187
1679932372975,1112361327985620,2.483,2.364,9.187
1679932372976,1112361330488005,2.483,2.363,9.187
1679932372979,1112361332990150,2.483,2.363,9.187
1679932372981,1112361335492304,2.483,2.362,9.188
1679932372983,1112361337994457,2.483,2.362,9.188
1679932372986,1112361340496611,2.483,2.362,9.188
1679932372988,1112361342998765,2.484,2.361,9.188
1679932372992,1112361345501010,2.489,2.365,9.185
1679932372993,1112361348003087,2.489,2.365,9.185
1679932372997,1112361350505318,2.49,2.365,9.185
1679932372998,1112361353007394,2.49,2.364,9.185
1679932373001,1112361355509548,2.49,2.364,9.185
1679932373003,1112361358011683,2.491,2.363,9.185
1679932373010,1112361360513914,2.491,2.363,9.185
1679932373011,1112361363016068,2.497,2.362,9.184
1679932373012,1112361365518222,2.498,2.361,9.184
1679932373014,1112361368020352,2.498,2.361,9.184
1679932373018,1112361370522505,2.499,2.361,9.184
1679932373019,1112361373024659,2.499,2.361,9.184
1679932373021,1112361375526813,2.499,2.36,9.184
1679932373027,1112361378029212,2.5,2.36,9.184
1679932373028,1112361380531366,2.504,2.362,9.182
1679932373028,1112361383033519,2.505,2.362,9.182
1679932373031,1112361385535673,2.505,2.362,9.182
1679932373033,1112361388037842,2.505,2.362,9.182
1679932373036,1112361390539996,2.505,2.362,9.182
1679932373038,1112361393042227,2.505,2.361,9.182
1679932373044,1112361395544381,2.505,2.361,9.182
1679932373045,1112361398046534,2.505,2.363,9.181
1679932373047,1112361400548688,2.504,2.363,9.181
1679932373048,1112361403050842,2.504,2.363,9.182
1679932373050,1112361405552919,2.504,2.363,9.182
1679932373054,1112361408055159,2.503,2.363,9.182
1679932373059,1112361410557543,2.503,2.363,9.182
1679932373060,1112361413059467,2.503,2.363,9.182
1679932373061,1112361415561620,2.505,2.365,9.181
1679932373063,1112361418064005,2.505,2.365,9.181
1679932373066,1112361420565948,2.505,2.365,9.181
1679932373068,1112361423068102,2.505,2.365,9.181
1679932373072,1112361425570487,2.506,2.365,9.181
1679932373080,1112361428072640,2.506,2.365,9.18
1679932373080,1112361430574770,2.507,2.365,9.18
1679932373081,1112361433076924,2.509,2.376,9.177
1679932373082,1112361435579078,2.511,2.377,9.176
1679932373083,1112361438081232,2.515,2.377,9.175
1679932373086,1112361440583381,2.519,2.377,9.174
1679932373088,1112361443085611,2.523,2.376,9.173
1679932373092,1112361445587765,2.526,2.375,9.172
1679932373094,1112361448089919,2.53,2.375,9.171
1679932373097,1112361450592068,2.528,2.371,9.173
1679932373098,1112361453094222,2.53,2.371,9.172
1679932373100,1112361455596376,2.533,2.37,9.172
1679932373103,1112361458098760,2.536,2.37,9.171
1679932373109,1112361460600683,2.54,2.369,9.17
1679932373110,1112361463103068,2.543,2.369,9.169
1679932373111,1112361465605222,2.547,2.369,9.168
1679932373114,1112361468107145,2.549,2.373,9.167
1679932373116,1112361470609299,2.553,2.373,9.166
1679932373118,1112361473111698,2.557,2.373,9.164
1679932373121,1112361475613929,2.562,2.372,9.163
1679932373127,1112361478116006,2.566,2.372,9.162
1679932373129,1112361480618160,2.57,2.372,9.161
1679932373130,1112361483120323,2.574,2.372,9.16
1679932373132,1112361485622477,2.581,2.372,9.158
1679932373133,1112361488124631,2.585,2.372,9.157
1679932373136,1112361490626861,2.59,2.372,9.156
1679932373138,1112361493129015,2.594,2.372,9.154
1679932373142,1112361495631165,2.599,2.372,9.153
1679932373143,1112361498133319,2.604,2.371,9.152
1679932373146,1112361500635473,2.609,2.371,9.15
1679932373148,1112361503137627,2.615,2.367,9.15
1679932373151,1112361505640015,2.621,2.366,9.148
1679932373153,1112361508142169,2.626,2.366,9.147
1679932373156,1112361510644323,2.632,2.366,9.145
1679932373158,1112361513146477,2.638,2.365,9.143
