system_ts_ms, sensor_ts_ns, magX, magY, magZ
1679932372764,1112361119645690,15.056251,-9.4125,-36.787502
1679932372779,1112361129639396,15.056251,-9.056251,-36.956253
1679932372784,1112361139640300,15.243751,-8.75625,-37.2
1679932372795,1112361149604252,15.356251,-8.45625,-37.425003
1679932372804,1112361159606713,15.4125,-8.38125,-37.5
1679932372814,1112361169608856,15.543751,-8.2875,-37.55625
1679932372826,1112361179602947,15.356251,-8.212501,-37.5
1679932372835,1112361189621880,15.243751,-8.15625,-37.425003
1679932372844,1112361199623654,15.281251,-8.212501,-37.425003
1679932372854,1112361209625813,15.356251,-8.2875,-37.425003
1679932372864,1112361219628577,15.243751,-8.45625,-37.256252
1679932372876,1112361229615264,15.056251,-8.587501,-37.143753
1679932372884,1112361239609802,15.000001,-8.45625,-37.143753
1679932372894,1112361249604277,14.94375,-8.2875,-37.143753
1679932372909,1112361259605825,15.000001,-8.2875,-37.143753
1679932372914,1112361269637175,15.056251,-8.2875,-37.143753
1679932372928,1112361279639271,15.056251,-8.38125,-36.84375
1679932372934,1112361289633766,15.056251,-8.45625,-36.54375
1679932372944,1112361299606837,15.000001,-8.700001,-36.35625
1679932372954,1112361309611072,14.94375,-8.887501,-36.225002
1679932372964,1112361319605673,14.94375,-9.056251,-36.300003
1679932372975,1112361329590465,14.94375,-9.168751,-36.35625
1679932372984,1112361339621667,14.94375,-9.168751,-36.225002
1679932372994,1112361349614238,14.94375,-9.168751,-36.05625
1679932373004,1112361359616276,14.812501,-9.168751,-36.300003
1679932373014,1112361369635329,14.75625,-9.168751,-36.54375
1679932373027,1112361379606189,14.94375,-9.168751,-36.300003
1679932373034,1112361389573665,15.056251,-9.168751,-36.05625
1679932373047,1112361399557299,15.243751,-9.46875,-35.925003
1679932373058,1112361409559461,15.356251,-9.7875,-35.756252
1679932373064,1112361419585654,15.281251,-9.65625,-35.925003
1679932373080,1112361429614707,15.243751,-9.46875,-36.05625
1679932373084,1112361439642938,15.243751,-9.168751,-36.05625
1679932373094,1112361449638933,15.243751,-8.887501,-36.05625
1679932373104,1112361459641062,15.281251,-9.1125,-36.487503
1679932373114,1112361469643216,15.356251,-9.356251,-36.84375
1679932373128,1112361479637365,15.1125,-9.1125,-36.84375
1679932373134,1112361489645662,14.94375,-8.887501,-36.84375
1679932373144,1112361499610273,14.94375,-8.887501,-36.956253
1679932373154,1112361509612507,14.94375,-8.887501,-37.143753
