system_ts_ms, sensor_ts_ns, accX, accY, accZ
1679932372764,1112361115301260,1.473,2.14695,9.012
1679932372764,1112361117803414,1.8010501,2.19705,9.0070505
1679932372765,1112361120305582,1.8750001,2.367,9.06705
1679932372767,1112361122807736,2.127,2.2999501,9.10095
1679932372770,1112361125309889,2.25195,2.4850502,9.06
1679932372779,1112361127812120,2.43405,2.6899502,9.129001
1679932372779,1112361130314255,2.5480502,2.7139502,9.22305
1679932372780,1112361132816332,2.532,2.6830502,9.264001
1679932372780,1112361135318486,2.48895,2.76195,9.25905
1679932372782,1112361137820717,2.5170002,2.7460501,9.27795
1679932372785,1112361140322881,2.62995,2.72895,9.489
1679932372787,1112361142825034,2.6850002,2.7480001,9.68505
1679932372792,1112361145327188,2.70195,2.7889502,9.690001
1679932372794,1112361147829342,2.7949502,2.77395,9.679951
1679932372797,1112361150331496,2.8260002,2.74095,9.640051
1679932372798,1112361152833650,2.9250002,2.86995,9.537001
1679932372800,1112361155335804,2.8140001,2.73795,9.604051
1679932372802,1112361157838188,2.7589502,2.7769501,9.498
1679932372808,1112361160340342,2.70705,2.72895,9.606001
1679932372809,1112361162842505,2.7160501,2.71005,9.417001
1679932372811,1112361165344659,2.709,2.74095,9.457951
1679932372812,1112361167846813,2.69895,2.559,9.538951
1679932372815,1112361170348966,2.6250002,2.5470002,9.462001
1679932372817,1112361172851115,2.5890002,2.52795,9.450001
1679932372819,1112361175353346,2.48895,2.4169502,9.472051
1679932372825,1112361177855500,2.4409502,2.30205,9.481951
1679932372826,1112361180357654,2.3760002,2.2470002,9.37395
1679932372829,1112361182859818,2.3110502,2.36505,9.496051
1679932372831,1112361185361972,2.2750502,2.3170502,9.44295
1679932372833,1112361187864125,2.1769502,2.283,9.450001
1679932372836,1112361190366510,2.19195,2.3430002,9.508051
1679932372842,1112361192868664,2.23005,2.3359501,9.477
1679932372842,1112361195370823,2.2110002,2.36205,9.39105
1679932372842,1112361197872977,2.3070002,2.35305,9.450001
1679932372845,1112361200374900,2.3470502,2.3820002,9.43095
1679932372847,1112361202877053,2.52195,2.4409502,9.462001
1679932372850,1112361205379212,2.5890002,2.49405,9.460051
1679932372852,1112361207881674,2.6749501,2.6190002,9.498
1679932372858,1112361210383751,2.802,2.7,9.38805
1679932372859,1112361212885905,2.83095,2.631,9.42405
1679932372861,1112361215388059,2.88105,2.7120001,9.43395
1679932372862,1112361217890207,2.8909502,2.6790001,9.328051
1679932372867,1112361220392361,2.91,2.6520002,9.346951
1679932372869,1112361222894592,2.8909502,2.6470501,9.42405
1679932372875,1112361225396741,2.8500001,2.5780501,9.474
1679932372876,1112361227898895,2.8600502,2.595,9.54405
1679932372876,1112361230401049,2.9200501,2.53005,9.5460005
1679932372878,1112361232903202,2.94105,2.496,9.460051
1679932372881,1112361235405356,2.87895,2.46795,9.486
1679932372883,1112361237907741,2.8930502,2.427,9.505051
1679932372885,1112361240409895,2.9269502,2.5399501,9.4480505
1679932372887,1112361242912049,2.8930502,2.5519502,9.38805
1679932372891,1112361245414202,2.8840501,2.4820502,9.529051
1679932372893,1112361247916121,2.93895,2.52795,9.38595
1679932372895,1112361250418505,2.8960502,2.53695,9.394951
1679932372900,1112361252920659,2.8290002,2.4169502,9.649051
1679932372900,1112361255422890,2.7930002,2.4460502,9.4789505
1679932372904,1112361257924977,2.7280502,2.427,9.462001
1679932372909,1112361260427131,2.6850002,2.391,9.522
1679932372909,1112361262929284,2.7160501,2.46495,9.56805
1679932372911,1112361265431515,2.6230502,2.427,9.4140005
1679932372913,1112361267933669,2.6779501,2.42505,9.382951
1679932372916,1112361270435808,2.57205,2.4130502,9.529051
1679932372918,1112361272937962,2.56995,2.42895,9.361951
1679932372920,1112361275440116,2.505,2.259,9.405001
1679932372927,1112361277942193,2.592,2.358,9.42195
1679932372928,1112361280444630,2.6250002,2.355,9.5130005
1679932372929,1112361282946784,2.59605,2.35305,9.37395
1679932372930,1112361285448938,2.5890002,2.39595,9.40995
1679932372932,1112361287950861,2.5410001,2.45295,9.39795
1679932372935,1112361290453245,2.4790502,2.3500502,9.307051
1679932372937,1112361292955394,2.5150502,2.403,9.337951
1679932372942,1112361295457548,2.5480502,2.32395,9.43605
1679932372943,1112361297959702,2.4409502,2.47305,9.25905
1679932372946,1112361300461861,2.493,2.463,9.37605
1679932372948,1112361302964015,2.469,2.43405,9.28995
1679932372950,1112361305466169,2.4379501,2.49405,9.297001
1679932372952,1112361307968322,2.4169502,2.43195,9.331051
1679932372960,1112361310470476,2.4450002,2.4409502,9.240001
1679932372961,1112361312972693,2.3779502,2.38905,9.41205
1679932372961,1112361315474847,2.4120002,2.43705,9.36705
1679932372962,1112361317977001,2.42595,2.4799502,9.358951
1679932372965,1112361320479155,2.46,2.49195,9.25605
1679932372967,1112361322981312,2.50095,2.45295,9.283051
1679932372970,1112361325483466,2.532,2.48895,9.26805
1679932372975,1112361327985620,2.4739501,2.39595,9.24195
1679932372976,1112361330488005,2.4720001,2.5080001,9.28995
1679932372979,1112361332990150,2.5480502,2.532,9.283051
1679932372981,1112361335492304,2.5170002,2.523,9.28995
1679932372983,1112361337994457,2.48895,2.5849502,9.40005
1679932372985,1112361340496611,2.5080001,2.4850502,9.25395
1679932372987,1112361342998765,2.4720001,2.4750001,9.34305
1679932372992,1112361345501010,2.69895,2.571,9.37605
1679932372992,1112361348003087,2.6749501,2.5519502,9.4480505
1679932372995,1112361350505318,2.6130002,2.56605,9.469951
1679932372998,1112361353007394,2.6779501,2.56095,9.429001
1679932373000,1112361355509548,2.709,2.5129502,9.43605
1679932373002,1112361358011683,2.6490002,2.45805,9.426001
1679932373010,1112361360513914,2.697,2.499,9.534
1679932373011,1112361363016068,2.73795,2.43405,9.462001
