system_ts_ms, sensor_ts_ns, linX, linY, linZ
1679932372762,1112361112799106,-0.839,-0.409,-0.107
1679932372764,1112361115301260,-0.844,-0.324,-0.202
1679932372764,1112361117803414,-0.507,-0.26,-0.207
1679932372765,1112361120305582,-0.443,-0.093,-0.153
1679932372767,1112361122807736,-0.191,-0.158,-0.111
1679932372770,1112361125309889,-0.074,0.035,-0.151
1679932372779,1112361127812120,0.095,0.243,-0.082
1679932372780,1112361130314255,0.211,0.273,0.013
1679932372780,1112361132816332,0.177,0.236,0.055
1679932372780,1112361135318486,0.127,0.311,0.045
1679932372783,1112361137820717,0.148,0.3,0.073
1679932372786,1112361140322881,0.264,0.289,0.278
1679932372787,1112361142825034,0.314,0.305,0.483
1679932372793,1112361145327188,0.322,0.349,0.484
1679932372794,1112361147829342,0.413,0.338,0.471
1679932372797,1112361150331496,0.437,0.314,0.43
1679932372799,1112361152833650,0.529,0.439,0.335
1679932372801,1112361155335804,0.418,0.319,0.403
1679932372803,1112361157838188,0.361,0.348,0.294
1679932372809,1112361160340342,0.304,0.309,0.403
1679932372809,1112361162842505,0.316,0.284,0.212
1679932372811,1112361165344659,0.3,0.327,0.253
1679932372813,1112361167846813,0.298,0.138,0.335
1679932372816,1112361170348966,0.21,0.124,0.255
1679932372817,1112361172851115,0.181,0.112,0.241
1679932372820,1112361175353346,0.07,0.005,0.269
1679932372825,1112361177855500,0.026,-0.101,0.283
1679932372826,1112361180357654,-0.043,-0.168,0.174
1679932372829,1112361182859818,-0.114,-0.044,0.297
1679932372832,1112361185361972,-0.144,-0.083,0.243
1679932372834,1112361187864125,-0.247,-0.117,0.239
1679932372838,1112361190366510,-0.235,-0.046,0.307
1679932372842,1112361192868664,-0.197,-0.058,0.267
1679932372842,1112361195370823,-0.214,-0.028,0.185
1679932372843,1112361197872977,-0.122,-0.04,0.24
1679932372845,1112361200374900,-0.085,-0.011,0.227
1679932372848,1112361202877053,0.088,0.059,0.254
1679932372850,1112361205379212,0.15,0.114,0.256
1679932372852,1112361207881674,0.228,0.238,0.297
1679932372859,1112361210383751,0.347,0.322,0.188
1679932372859,1112361212885905,0.371,0.256,0.216
1679932372861,1112361215388054,0.423,0.34,0.23
1679932372863,1112361217890207,0.433,0.301,0.121
1679932372867,1112361220392361,0.443,0.275,0.149
1679932372871,1112361222894587,0.415,0.27,0.222
1679932372876,1112361225396741,0.37,0.203,0.278
1679932372876,1112361227898895,0.367,0.218,0.346
1679932372877,1112361230401049,0.432,0.151,0.347
1679932372879,1112361232903202,0.443,0.125,0.266
1679932372883,1112361235405356,0.386,0.098,0.293
1679932372883,1112361237907741,0.398,0.058,0.307
1679932372886,1112361240409895,0.412,0.165,0.257
1679932372888,1112361242912049,0.383,0.179,0.203
1679932372892,1112361245414202,0.368,0.111,0.339
1679932372893,1112361247916121,0.422,0.152,0.203
1679932372896,1112361250418505,0.38,0.166,0.203
1679932372900,1112361252920659,0.311,0.043,0.462
1679932372901,1112361255422890,0.284,0.071,0.285
1679932372905,1112361257924977,0.211,0.058,0.273
1679932372909,1112361260427131,0.17,0.017,0.341
1679932372910,1112361262929284,0.197,0.085,0.382
1679932372911,1112361265431515,0.102,0.057,0.232
1679932372913,1112361267933669,0.157,0.057,0.191
1679932372917,1112361270435808,0.048,0.043,0.341
1679932372918,1112361272937962,0.049,0.057,0.177
1679932372921,1112361275440116,-0.016,-0.114,0.216
1679932372928,1112361277942193,0.08,-0.005,0.229
1679932372929,1112361280444630,0.108,-0.019,0.325
1679932372930,1112361282946784,0.082,-0.019,0.188
1679932372931,1112361285448938,0.083,0.021,0.215
1679932372933,1112361287950861,0.03,0.089,0.201
1679932372936,1112361290453240,-0.022,-0.02,0.119
1679932372938,1112361292955394,0.006,0.034,0.146
1679932372943,1112361295457548,0.049,-0.047,0.241
1679932372944,1112361297959702,-0.058,0.101,0.063
1679932372947,1112361300461861,-0.002,0.088,0.185
1679932372948,1112361302964015,-0.028,0.061,0.103
1679932372951,1112361305466169,-0.067,0.129,0.103
1679932372953,1112361307968322,-0.08,0.061,0.144
1679932372960,1112361310470462,-0.05,0.072,0.048
1679932372961,1112361312972693,-0.117,0.018,0.225
1679932372962,1112361315474847,-0.075,0.059,0.17
1679932372964,1112361317977001,-0.061,0.113,0.17
1679932372966,1112361320479155,-0.033,0.114,0.061
1679932372968,1112361322981312,0.007,0.087,0.088
1679932372970,1112361325483466,0.035,0.114,0.074
1679932372975,1112361327985620,-0.018,0.019,0.046
1679932372977,1112361330488005,-0.017,0.142,0.101
1679932372979,1112361332990150,0.063,0.156,0.087
1679932372982,1112361335492304,0.022,0.156,0.101
1679932372983,1112361337994457,-0.004,0.211,0.209
1679932372986,1112361340496611,0.022,0.116,0.06
1679932372988,1112361342998765,-0.018,0.103,0.141
1679932372992,1112361345501010,0.207,0.195,0.185
1679932372993,1112361348003087,0.179,0.181,0.253
1679932372997,1112361350505318,0.111,0.195,0.28
1679932372998,1112361353007394,0.178,0.196,0.239
1679932373001,1112361355509529,0.206,0.141,0.239
1679932373003,1112361358011683,0.151,0.087,0.239
1679932373010,1112361360513914,0.205,0.129,0.334
1679932373011,1112361363016068,0.24,0.061,0.268
1679932373012,1112361365518222,0.266,0.089,0.39
1679932373014,1112361368020352,0.32,0.13,0.281
1679932373018,1112361370522505,0.252,0.117,0.254
