system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1680009357863,1189346216064533,0.0034375,0.0653125,-0.0191125
1680009357869,1189346218566692,0.0034375,0.066275,-0.020075
1680009357869,1189346221068846,0.001375,0.072325,-0.0210375
1680009357870,1189346223571000,0.001375,0.0732875,-0.0160875
1680009357871,1189346226073230,-0.0026125,0.0702625,-0.0180125
1680009357875,1189346228575606,-0.0026125,0.0672375,-0.015125
1680009357887,1189346231077529,-0.00165,0.061325,-0.0100375
1680009357888,1189346233579914,-0.0045375,0.06325,-0.015125
1680009357889,1189346236082068,-0.0045375,0.06325,-0.0070125
1680009357889,1189346238584221,-0.003575,0.060225,-0.0020625
1680009357890,1189346241086457,-0.008525,0.055275,-0.004125
1680009357890,1189346243588611,-0.009625,0.0482625,-0.0020625
1680009357891,1189346246090765,-0.0075625,0.0372625,-0.0
1680009357896,1189346248592919,-0.009625,0.0342375,0.0039875
1680009357896,1189346251095073,-0.01155,0.027224999,0.007975
1680009357898,1189346253597231,-0.0105875,0.0213125,0.0099
1680009357902,1189346256099693,-0.0105875,0.0202125,0.0119624995
1680009357903,1189346258601770,-0.013612499,0.0122375,0.0149875
1680009357906,1189346261103924,-0.01265,0.00825,0.0149875
1680009357909,1189346263606164,-0.0105875,0.0072875,0.01595
1680009357914,1189346266108318,-0.01155,0.0042625,0.0169125
1680009357916,1189346268610472,-0.013612499,0.0042625,0.0199375
1680009357917,1189346271112626,-0.014575,0.00825,0.022
1680009357918,1189346273615001,-0.014575,0.011275,0.0199375
1680009357923,1189346276117155,-0.0155375,0.0122375,0.022
1680009357924,1189346278619308,-0.014575,0.0143,0.0209
1680009357929,1189346281121462,-0.01155,0.015262499,0.022
1680009357930,1189346283623592,-0.0155375,0.016224999,0.0209
1680009357932,1189346286125823,-0.013612499,0.0213125,0.018975
1680009357934,1189346288627977,-0.01265,0.0243375,0.0169125
1680009357936,1189346291130361,-0.0105875,0.027224999,0.0199375
1680009357938,1189346293632515,-0.01265,0.0312125,0.018975
