system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680009357868,1189346216064533,0.164911,0.102592,0.838114,0.509748
1680009357869,1189346218566692,0.164841,0.102641,0.838114,0.50976
1680009357869,1189346221068846,0.164765,0.102693,0.838116,0.509772
1680009357870,1189346223571000,0.164687,0.102744,0.83812,0.50978
1680009357871,1189346226073230,0.164609,0.102791,0.838123,0.50979
1680009357875,1189346228575606,0.164604,0.102954,0.8381,0.509796
1680009357887,1189346231077529,0.164543,0.103006,0.838104,0.5098
1680009357888,1189346233579914,0.164473,0.103046,0.838108,0.509808
1680009357889,1189346236082068,0.164402,0.103083,0.838116,0.509809
1680009357889,1189346238584221,0.164337,0.103118,0.838128,0.509805
1680009357890,1189346241086457,0.164273,0.103146,0.838138,0.509803
1680009357890,1189346243588611,0.164215,0.103168,0.838147,0.509801
1680009357892,1189346246090765,0.164168,0.103266,0.838142,0.509805
1680009357896,1189346248592919,0.164127,0.103285,0.838151,0.5098
1680009357897,1189346251095078,0.164091,0.10329,0.838163,0.509791
1680009357899,1189346253597231,0.164062,0.103291,0.838175,0.50978
1680009357902,1189346256099693,0.164036,0.103291,0.838188,0.509767
1680009357904,1189346258601770,0.164016,0.103282,0.838202,0.509753
1680009357907,1189346261103924,0.164,0.103271,0.838215,0.509739
1680009357910,1189346263606164,0.163992,0.103477,0.838189,0.509742
1680009357915,1189346266108318,0.163983,0.103488,0.838198,0.509727
1680009357916,1189346268610472,0.163973,0.103473,0.838213,0.509709
1680009357918,1189346271112626,0.163958,0.103458,0.83823,0.509688
1680009357919,1189346273615001,0.16394,0.103446,0.838247,0.509669
1680009357923,1189346276117155,0.16392,0.103433,0.838266,0.509648
1680009357924,1189346278619308,0.163899,0.103422,0.838284,0.509627
1680009357929,1189346281121462,0.163884,0.103671,0.838257,0.509626
1680009357930,1189346283623592,0.163861,0.103687,0.838271,0.509607
1680009357933,1189346286125823,0.163833,0.103685,0.838289,0.509587
1680009357934,1189346288627977,0.163802,0.103683,0.838306,0.509569
1680009357936,1189346291130361,0.163769,0.103685,0.838325,0.509547
1680009357938,1189346293632530,0.163732,0.103688,0.838345,0.509526
1680009357943,1189346296134684,0.163687,0.103695,0.838365,0.509506
1680009357947,1189346298636838,0.163756,0.103876,0.838345,0.50948
1680009357947,1189346301138992,0.163722,0.103902,0.83836,0.509461
1680009357950,1189346303641208,0.163678,0.103908,0.838381,0.509439
1680009357952,1189346306143284,0.163631,0.10391,0.838404,0.509417
1680009357954,1189346308645515,0.163584,0.103918,0.838424,0.509396
1680009357955,1189346311147669,0.163538,0.103927,0.838448,0.50937
1680009357959,1189346313649823,0.163492,0.103938,0.838472,0.509344
1680009357963,1189346316152218,0.163595,0.104176,0.838443,0.50931
1680009357963,1189346318654371,0.163558,0.10421,0.838463,0.509282
1680009357968,1189346321156525,0.163507,0.104224,0.838489,0.509251
1680009357969,1189346323658679,0.163458,0.104234,0.838518,0.509217
1680009357971,1189346326160828,0.163407,0.104245,0.838548,0.509183
1680009357973,1189346328663059,0.163357,0.104258,0.838576,0.50915
1680009357980,1189346331165443,0.163308,0.104269,0.838605,0.509115
1680009357980,1189346333667597,0.163357,0.104178,0.838645,0.509053
1680009357982,1189346336169765,0.163314,0.104178,0.838677,0.509014
1680009357983,1189346338671919,0.163263,0.104191,0.838708,0.508977
1680009357988,1189346341174073,0.16321,0.104203,0.838737,0.508943
1680009357990,1189346343676227,0.163158,0.104218,0.838768,0.508906
1680009357992,1189346346178481,0.163104,0.104235,0.838801,0.508865
1680009357996,1189346348680635,0.163051,0.104253,0.838833,0.508826
1680009357997,1189346351182789,0.163073,0.10406,0.838898,0.508751
1680009357999,1189346353685174,0.163025,0.104058,0.838933,0.508708
1680009358003,1189346356187069,0.162974,0.104076,0.838968,0.508664
1680009358004,1189346358689453,0.162924,0.104101,0.839004,0.508615
1680009358007,1189346361191607,0.162873,0.104127,0.839041,0.508564
1680009358009,1189346363693838,0.162822,0.104154,0.839077,0.508516
1680009358015,1189346366195992,0.162773,0.104184,0.839112,0.508469
1680009358015,1189346368698155,0.162898,0.104055,0.839158,0.508379
1680009358016,1189346371200309,0.16287,0.104066,0.839193,0.508327
1680009358020,1189346373702462,0.162827,0.104092,0.839228,0.508278
1680009358021,1189346376204616,0.162785,0.104121,0.839264,0.508227
1680009358025,1189346378706977,0.162745,0.104147,0.839299,0.508176
1680009358030,1189346381209208,0.162708,0.104174,0.839334,0.508126
1680009358030,1189346383711285,0.162677,0.104198,0.839367,0.508075
1680009358033,1189346386213515,0.162717,0.104147,0.839408,0.508005
1680009358035,1189346388715679,0.162699,0.104161,0.839442,0.507952
