system_ts_ms, sensor_ts_ns, linX, linY, linZ
1679997265509,1177253859280784,0.1,-0.823,0.226
1679997265510,1177253861783014,-0.228,-0.946,0.491
1679997265510,1177253864285091,-0.505,-1.083,0.824
1679997265511,1177253866787019,-0.77,-1.289,0.994
1679997265514,1177253869289096,-0.886,-1.373,1.082
1679997265516,1177253871791019,-1.127,-1.391,1.145
1679997265525,1177253874293096,-1.356,-1.532,1.031
1679997265525,1177253876795028,-1.519,-1.593,0.904
1679997265525,1177253879297182,-1.603,-1.628,0.887
1679997265528,1177253881799259,-1.784,-1.677,0.926
1679997265530,1177253884301182,-1.885,-1.701,0.951
1679997265532,1177253886803259,-1.962,-1.698,0.841
1679997265535,1177253889305197,-1.973,-1.643,1.032
1679997265537,1177253891807274,-2.177,-1.643,1.074
1679997265539,1177253894309197,-2.245,-1.726,1.048
1679997265541,1177253896811351,-2.138,-1.742,1.214
1679997265545,1177253899313437,-2.046,-1.542,1.517
1679997265547,1177253901815360,-1.833,-1.479,1.876
1679997265549,1177253904317437,-1.442,-1.335,2.167
1679997265552,1177253906819668,-0.916,-1.166,2.46
1679997265555,1177253909321514,-0.498,-1.04,2.657
1679997265556,1177253911823601,-0.133,-0.955,2.665
1679997265561,1177253914325755,0.328,-0.816,2.837
1679997265562,1177253916827678,0.642,-0.733,3.051
1679997265566,1177253919329793,0.971,-0.543,3.115
1679997265570,1177253921831716,1.248,-0.448,3.302
1679997265570,1177253924333870,1.717,-0.313,3.191
1679997265571,1177253926835947,1.916,-0.152,3.27
1679997265575,1177253929337870,2.076,-0.115,3.282
1679997265576,1177253931839947,2.225,-0.01,3.307
1679997265579,1177253934341870,2.253,-0.11,3.088
1679997265582,1177253936843947,2.296,-0.143,2.869
1679997265586,1177253939346101,2.273,-0.286,2.61
1679997265587,1177253941848048,2.089,-0.225,2.351
1679997265590,1177253944350125,1.974,-0.45,1.983
1679997265591,1177253946852048,1.793,-0.484,1.684
1679997265595,1177253949354125,1.667,-0.532,1.357
1679997265596,1177253951856048,1.488,-0.567,1.003
1679997265599,1177253954358202,1.27,-0.669,0.607
1679997265603,1177253956860278,1.176,-0.703,0.28
1679997265605,1177253959362432,0.934,-0.737,-0.033
1679997265607,1177253961864355,0.597,-0.755,-0.389
1679997265609,1177253964366427,0.437,-0.747,-0.636
1679997265611,1177253966868350,0.251,-0.71,-0.87
1679997265615,1177253969370427,0.107,-0.781,-1.05
1679997265616,1177253971872581,0.016,-0.742,-1.272
1679997265620,1177253974374500,0.022,-0.756,-1.344
1679997265622,1177253976876577,-0.108,-0.702,-1.186
1679997265626,1177253979378500,-0.199,-0.728,-1.164
1679997265628,1177253981880577,-0.167,-0.794,-1.361
1679997265629,1177253984382490,-0.121,-0.709,-1.382
1679997265632,1177253986884567,-0.158,-0.705,-1.444
1679997265637,1177253989386721,-0.344,-0.795,-1.384
1679997265637,1177253991888644,-0.355,-0.885,-1.433
1679997265640,1177253994390721,-0.366,-0.905,-1.306
1679997265642,1177253996892644,-0.391,-0.871,-1.302
1679997265645,1177253999394798,-0.403,-0.74,-1.08
1679997265647,1177254001896875,-0.335,-0.949,-1.009
1679997265649,1177254004398721,-0.417,-0.994,-0.802
1679997265653,1177254006900932,-0.5,-1.079,-0.827
1679997265655,1177254009403009,-0.585,-1.245,-0.648
1679997265656,1177254011904932,-0.657,-1.315,-0.51
1679997265660,1177254014407009,-0.661,-1.425,-0.468
1679997265661,1177254016908946,-0.885,-1.562,-0.317
1679997265666,1177254019411023,-0.783,-1.767,-0.316
1679997265670,1177254021913177,-0.804,-1.78,-0.275
1679997265670,1177254024415100,-0.703,-1.834,-0.016
1679997265671,1177254026917177,-0.493,-1.751,0.228
1679997265676,1177254029419100,-0.105,-1.531,0.609
1679997265678,1177254031921177,0.42,-1.461,0.785
1679997265680,1177254034423100,1.098,-1.227,0.784
1679997265682,1177254036925177,1.467,-1.156,0.605
1679997265687,1177254039427408,1.838,-0.976,0.343
1679997265687,1177254041929484,1.995,-0.836,0.422
1679997265689,1177254044431331,2.304,-0.778,0.582
