system_ts_ms, sensor_ts_ns, magX, magY, magZ
1679997265505,1177253859178930,-10.743751,-38.5125,-22.6875
1679997265514,1177253869180992,-10.743751,-38.287502,-22.9125
1679997265525,1177253879161597,-10.743751,-38.04375,-23.15625
1679997265535,1177253889163996,-10.856251,-37.3125,-23.587502
1679997265545,1177253899175543,-11.043751,-36.54375,-24.056252
1679997265555,1177253909177389,-11.2875,-36.225002,-24.487501
1679997265563,1177253919196629,-11.45625,-35.925003,-24.956251
1679997265574,1177253929199744,-11.64375,-35.568752,-24.7875
1679997265586,1177253939193128,-11.75625,-35.2125,-24.656252
1679997265594,1177253949186940,-12.168751,-35.287502,-24.487501
1679997265604,1177253959196267,-12.543751,-35.34375,-24.35625
1679997265613,1177253969197704,-12.3,-36.112503,-23.587502
1679997265626,1177253979207469,-12.056251,-36.84375,-22.85625
1679997265633,1177253989210689,-11.887501,-37.3125,-22.087502
1679997265644,1177253999205535,-11.64375,-37.725002,-21.35625
1679997265653,1177254009206995,-11.64375,-38.04375,-21.300001
1679997265663,1177254019201489,-11.64375,-38.34375,-21.1875
1679997265673,1177254029202393,-11.587501,-38.456253,-21.0
1679997265683,1177254039171469,-11.45625,-38.5125,-20.75625
1679997265693,1177254049174925,-11.587501,-38.568752,-20.8125
1679997265704,1177254059169473,-11.64375,-38.643753,-20.8875
1679997265713,1177254069163626,-11.94375,-38.15625,-21.35625
1679997265725,1177254079184607,-12.243751,-37.612503,-21.7875
1679997265733,1177254089178712,-12.168751,-37.55625,-21.65625
1679997265743,1177254099172495,-12.056251,-37.425003,-21.487501
1679997265754,1177254109174606,-11.45625,-37.425003,-21.1875
1679997265763,1177254119184149,-10.856251,-37.425003,-20.8875
1679997265773,1177254129179072,-10.856251,-37.3125,-21.112501
1679997265787,1177254139189571,-10.856251,-37.143753,-21.35625
1679997265793,1177254149191796,-10.5,-37.143753,-21.35625
1679997265805,1177254159193431,-10.125,-37.143753,-21.35625
1679997265813,1177254169203199,-9.84375,-37.068752,-21.7875
1679997265823,1177254179175854,-9.543751,-37.0125,-22.25625
1679997265836,1177254189177906,-9.356251,-36.84375,-22.6875
1679997265843,1177254199180997,-9.243751,-36.7125,-23.15625
1679997265853,1177254209175487,-8.625,-36.787502,-22.987501
1679997265863,1177254219190775,-8.043751,-36.84375,-22.85625
1679997265873,1177254229189534,-7.4437504,-37.068752,-22.800001
1679997265888,1177254239193697,-6.8250003,-37.3125,-22.6875
1679997265893,1177254249195855,-6.3562503,-37.068752,-22.6875
1679997265904,1177254259197499,-5.9437504,-36.84375,-22.6875
1679997265913,1177254269196335,-5.5875,-36.787502,-22.5
1679997265923,1177254279165080,-5.15625,-36.7125,-22.25625
1679997265933,1177254289166123,-4.78125,-37.0125,-22.25625
1679997265944,1177254299175834,-4.4437504,-37.3125,-22.25625
1679997265953,1177254309177949,-4.3875003,-37.612503,-21.900002
1679997265964,1177254319202790,-4.2562504,-37.912502,-21.487501
1679997265973,1177254329205569,-3.9562502,-38.287502,-21.35625
1679997265984,1177254339201736,-3.6562502,-38.643753,-21.1875
1679997265993,1177254349204556,-3.7875001,-38.756252,-21.6
1679997266003,1177254359207263,-3.8437502,-38.8125,-21.956251
1679997266013,1177254369202186,-3.9,-38.04375,-22.85625
1679997266024,1177254379203320,-3.9562502,-37.3125,-23.75625
1679997266033,1177254389197793,-3.8437502,-36.65625,-24.6
1679997266043,1177254399192729,-3.6562502,-35.925003,-25.3875
1679997266054,1177254409200940,-3.7875001,-35.15625,-25.987501
1679997266063,1177254419204065,-1.6875001,-32.287502,-28.556252
1679997266073,1177254429213056,-1.6125001,-31.800001,-29.2875
1679997266084,1177254439213964,-1.5,-31.3875,-29.925001
1679997266093,1177254449208425,-1.44375,-31.425001,-29.925001
1679997266103,1177254459209290,-1.3875,-31.500002,-29.925001
1679997266113,1177254469203442,-1.3125,-31.743752,-30.16875
1679997266124,1177254479181283,-1.1812501,-31.987501,-30.35625
1679997266138,1177254489183520,-1.3125,-32.287502,-30.656252
1679997266143,1177254499177668,-1.3875,-32.568752,-30.956251
1679997266153,1177254509187764,-1.06875,-32.643753,-31.087502
1679997266163,1177254519206681,-0.7875,-32.7,-31.143751
1679997266173,1177254529201450,-0.7875,-32.381252,-31.2
1679997266183,1177254539205147,-0.7875,-32.081253,-31.25625
1679997266193,1177254549191930,-0.4875,-32.2125,-31.3875
1679997266204,1177254559193569,-0.1875,-32.287502,-31.425001
1679997266213,1177254569161256,0.0,-32.34375,-31.425001
1679997266224,1177254579154934,0.112500004,-32.381252,-31.425001
1679997266233,1177254589156765,0.0,-32.568752,-31.425001
1679997266244,1177254599158899,-0.1875,-32.7,-31.425001
1679997266254,1177254609195485,0.1875,-33.0,-31.425001
1679997266263,1177254619197245,0.58125,-33.300003,-31.425001
1679997266273,1177254629191764,0.28125,-33.225002,-31.25625
1679997266284,1177254639193908,0.0,-33.1875,-31.143751
1679997266293,1177254649166312,0.1875,-33.487503,-30.7875
1679997266303,1177254659160312,0.41250002,-33.787502,-30.35625
1679997266314,1177254669162408,0.7875,-33.881252,-29.75625
1679997266324,1177254679156902,1.1812501,-34.068752,-29.156252
1679997266335,1177254689181109,0.95625,-34.425003,-28.800001
1679997266344,1177254699183787,0.95625,-34.5,-28.687502
1679997266355,1177254709185542,1.1812501,-34.5,-28.687502
1679997266363,1177254719188527,1.25625,-34.725002,-28.556252
1679997266373,1177254729191940,1.06875,-34.725002,-28.687502
1679997266384,1177254739197714,1.0125,-34.2,-28.85625
1679997266393,1177254749199897,0.90000004,-33.84375,-29.2875
1679997266404,1177254759201896,0.7875,-33.581253,-29.75625
1679997266413,1177254769210127,1.0125,-33.1875,-30.243752
1679997266424,1177254779208231,0.95625,-32.8875,-30.54375
1679997266434,1177254789211846,0.90000004,-32.568752,-30.843752
1679997266445,1177254799206024,1.1812501,-32.34375,-30.956251
1679997266456,1177254809193398,1.5,-32.081253,-31.143751
1679997266464,1177254819195950,1.6875001,-32.34375,-31.3875
1679997266473,1177254829188950,1.9125,-32.568752,-31.556252
1679997266484,1177254839190262,2.0812502,-32.34375,-31.500002
1679997266494,1177254849192142,2.2125,-32.081253,-31.425001
1679997266505,1177254859193907,2.5125,-32.04375,-31.425001
1679997266513,1177254869196060,2.8125,-31.987501,-31.425001
1679997266523,1177254879191435,2.7562501,-31.800001,-31.425001
1679997266533,1177254889187001,2.7,-31.66875,-31.425001
1679997266544,1177254899181467,2.7,-31.3875,-31.556252
1679997266553,1177254909183601,2.7,-31.087502,-31.743752
1679997266564,1177254919157139,2.5125,-31.143751,-31.85625
1679997266573,1177254929157859,2.3812501,-31.2,-32.04375
1679997266584,1177254939145479,2.2125,-31.312502,-31.987501
1679997266593,1177254949140017,2.0812502,-31.3875,-31.85625
1679997266603,1177254959170560,2.0812502,-31.500002,-32.081253
1679997266613,1177254969162684,2.0812502,-31.66875,-32.34375
1679997266624,1177254979179448,1.9687501,-31.800001,-31.987501
1679997266633,1177254989189121,1.9125,-31.987501,-31.556252
1679997266645,1177254999159596,2.0812502,-31.987501,-31.500002
1679997266654,1177255009164144,2.2125,-31.987501,-31.425001
1679997266663,1177255019151355,2.15625,-32.287502,-31.2
1679997266673,1177255029133951,2.0812502,-32.568752,-30.956251
1679997266685,1177255039167527,2.15625,-32.643753,-30.581251
1679997266693,1177255049169704,2.2125,-32.7,-30.243752
1679997266704,1177255059178181,2.4562502,-32.7,-30.243752
1679997266713,1177255069192569,2.7,-32.7,-30.243752
1679997266724,1177255079194738,2.7562501,-33.1875,-30.056252
1679997266733,1177255089196823,2.8125,-33.581253,-29.925001
1679997266744,1177255099200227,3.0,-33.7125,-30.16875
1679997266760,1177255109202544,3.1125002,-33.787502,-30.35625
1679997266764,1177255119197087,3.35625,-33.787502,-30.243752
1679997266773,1177255129205620,3.6000001,-33.787502,-30.056252
1679997266783,1177255139200557,3.7125,-34.2,-29.75625
1679997266793,1177255149194562,3.9,-34.6875,-29.456251
1679997266805,1177255159196639,4.0875,-34.800003,-29.04375
1679997266813,1177255169184702,4.3125,-34.987503,-28.556252
1679997266823,1177255179185946,4.6125,-35.287502,-27.956251
1679997266833,1177255189188186,4.9125004,-35.568752,-27.35625
1679997266844,1177255199184200,4.6687503,-35.8875,-27.243752
1679997266853,1177255209186425,4.5,-36.1875,-27.056252
1679997266863,1177255219188535,4.3875003,-36.487503,-26.643751
1679997266873,1177255229190593,4.3125,-36.787502,-26.156252
1679997266884,1177255239191193,3.9,-37.068752,-25.987501
1679997266893,1177255249185606,3.4125001,-37.3875,-25.743752
1679997266903,1177255259187783,2.8875,-37.3875,-25.556252
1679997266913,1177255269189860,2.3812501,-37.3875,-25.425001
1679997266924,1177255279192090,2.2875001,-37.425003,-25.2
1679997266933,1177255289201840,2.2125,-37.5,-24.956251
1679997266944,1177255299203989,1.8000001,-37.3875,-25.425001
1679997266955,1177255309198522,1.3125,-37.2,-25.85625
1679997266964,1177255319193055,1.1812501,-36.787502,-26.343752
1679997266975,1177255329195199,1.0125,-36.300003,-26.75625
1679997266984,1177255339189746,0.7875,-35.925003,-27.487501
1679997266995,1177255349201621,0.58125,-35.568752,-28.143751
1679997267004,1177255359203607,0.58125,-35.2125,-28.500002
1679997267013,1177255369198107,0.58125,-34.800003,-28.85625
1679997267024,1177255379192568,0.4875,-34.5,-29.156252
1679997267034,1177255389151116,0.41250002,-34.2,-29.456251
1679997267044,1177255399153341,0.35625002,-34.2,-29.7
