system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1679997265509,1177253859280784,0.071149,0.257351,0.932618,0.242755
1679997265510,1177253861783014,0.071247,0.256515,0.932685,0.243354
1679997265510,1177253864285091,0.071443,0.255697,0.93273,0.243983
1679997265511,1177253866787019,0.071736,0.254911,0.932755,0.244623
1679997265514,1177253869289096,0.072132,0.25416,0.932761,0.245265
1679997265516,1177253871791019,0.072618,0.253464,0.932749,0.245885
1679997265525,1177253874293096,0.073212,0.252801,0.93272,0.246504
1679997265525,1177253876795028,0.07393,0.252175,0.932672,0.247109
1679997265525,1177253879297182,0.074786,0.251579,0.932606,0.24771
1679997265528,1177253881799259,0.075764,0.251028,0.932521,0.248288
1679997265530,1177253884301182,0.076889,0.250507,0.932418,0.248859
1679997265532,1177253886803274,0.078144,0.250024,0.932295,0.249411
1679997265535,1177253889305197,0.079532,0.249582,0.932153,0.249945
1679997265537,1177253891807274,0.080996,0.249196,0.932,0.250433
1679997265539,1177253894309197,0.082558,0.248854,0.931832,0.250886
1679997265541,1177253896811351,0.084206,0.248562,0.931651,0.251298
1679997265545,1177253899313437,0.085946,0.248321,0.931455,0.251673
1679997265547,1177253901815360,0.087716,0.248152,0.931249,0.251994
1679997265549,1177253904317437,0.089535,0.248054,0.931025,0.252276
1679997265552,1177253906819668,0.091364,0.248041,0.930786,0.252516
1679997265555,1177253909321514,0.093193,0.248107,0.930532,0.252717
1679997265556,1177253911823601,0.094933,0.248258,0.930274,0.252873
1679997265561,1177253914325755,0.096617,0.248484,0.930006,0.253
1679997265562,1177253916827678,0.098229,0.248793,0.929728,0.253096
1679997265566,1177253919329793,0.09977,0.249189,0.929439,0.253165
1679997265570,1177253921831716,0.101196,0.249656,0.929145,0.253218
1679997265570,1177253924333870,0.102541,0.2502,0.92884,0.253259
1679997265571,1177253926835947,0.103792,0.250825,0.928525,0.253288
1679997265575,1177253929337870,0.104966,0.251535,0.928192,0.253317
1679997265576,1177253931839947,0.106028,0.252301,0.927855,0.253349
1679997265579,1177253934341870,0.107017,0.253142,0.9275,0.253393
1679997265582,1177253936843947,0.10793,0.254047,0.927129,0.253459
1679997265586,1177253939346101,0.108774,0.25502,0.926739,0.253547
1679997265587,1177253941848048,0.109534,0.256019,0.926343,0.253662
1679997265590,1177253944350125,0.110237,0.257061,0.925931,0.253807
1679997265591,1177253946852048,0.110874,0.258136,0.925508,0.253981
1679997265595,1177253949354125,0.111453,0.259239,0.925075,0.254181
1679997265596,1177253951856048,0.111947,0.260334,0.924647,0.254403
1679997265599,1177253954358202,0.112375,0.261443,0.924213,0.254654
1679997265603,1177253956860278,0.112738,0.262553,0.923779,0.254928
1679997265605,1177253959362432,0.113049,0.263656,0.923343,0.255229
1679997265607,1177253961864355,0.113302,0.264713,0.92292,0.255553
1679997265609,1177253964366427,0.113511,0.265752,0.922498,0.255905
1679997265611,1177253966868350,0.113683,0.26675,0.922084,0.256282
1679997265615,1177253969370427,0.113834,0.267705,0.921676,0.256688
1679997265617,1177253971872581,0.113964,0.268584,0.921287,0.257108
1679997265620,1177253974374500,0.114085,0.269407,0.920905,0.257558
1679997265622,1177253976876577,0.114199,0.270167,0.920535,0.258034
1679997265626,1177253979378500,0.114312,0.270873,0.920172,0.25854
1679997265628,1177253981880577,0.114422,0.271506,0.919825,0.259061
1679997265629,1177253984382490,0.114535,0.272088,0.919485,0.259607
1679997265632,1177253986884567,0.114657,0.272613,0.919151,0.260183
1679997265637,1177253989386721,0.114791,0.273087,0.918822,0.260791
1679997265637,1177253991888644,0.114948,0.27349,0.918504,0.261418
1679997265640,1177253994390721,0.115136,0.273837,0.918186,0.262087
1679997265642,1177253996892644,0.115358,0.274122,0.917872,0.262793
1679997265645,1177253999394798,0.115623,0.274349,0.917556,0.263542
1679997265647,1177254001896875,0.115921,0.274516,0.917245,0.264318
1679997265649,1177254004398721,0.116268,0.274631,0.916929,0.26514
1679997265653,1177254006900932,0.116664,0.274685,0.916613,0.266003
1679997265655,1177254009403009,0.11712,0.274678,0.916294,0.266907
1679997265656,1177254011904932,0.117624,0.274612,0.915983,0.267817
1679997265660,1177254014407009,0.118182,0.274495,0.915674,0.268748
1679997265661,1177254016908946,0.118785,0.274331,0.91537,0.269683
1679997265666,1177254019411023,0.119428,0.274124,0.91507,0.270625
1679997265670,1177254021913177,0.120086,0.273878,0.914786,0.271543
1679997265670,1177254024415100,0.12075,0.273597,0.914513,0.272449
1679997265671,1177254026917177,0.121392,0.273296,0.914254,0.273333
1679997265676,1177254029419100,0.121983,0.272983,0.914012,0.27419
1679997265678,1177254031921177,0.122447,0.272686,0.913801,0.274983
1679997265680,1177254034423100,0.122751,0.272419,0.913616,0.275724
1679997265682,1177254036925177,0.122863,0.272191,0.913461,0.276413
1679997265687,1177254039427408,0.122795,0.271988,0.913332,0.27707
1679997265688,1177254041929484,0.122564,0.2718,0.913229,0.277694
1679997265689,1177254044431331,0.122208,0.27161,0.913141,0.278324
1679997265692,1177254046933484,0.12177,0.271416,0.913058,0.278978
1679997265694,1177254049435403,0.121302,0.271218,0.912961,0.279692
1679997265696,1177254051937479,0.120859,0.271023,0.912843,0.280458
1679997265699,1177254054439403,0.120454,0.270828,0.912692,0.281307
1679997265704,1177254056941556,0.120103,0.270645,0.912505,0.28224
1679997265705,1177254059443643,0.119796,0.27049,0.912276,0.283259
1679997265707,1177254061945566,0.119521,0.270388,0.912009,0.28433
1679997265709,1177254064447643,0.119242,0.270344,0.911703,0.285469
1679997265711,1177254066949566,0.118938,0.270365,0.911365,0.286652
1679997265716,1177254069451643,0.118589,0.270469,0.91099,0.287887
1679997265721,1177254071953797,0.118199,0.270646,0.910595,0.289129
1679997265722,1177254074455720,0.117763,0.270889,0.910173,0.290405
1679997265722,1177254076957797,0.117298,0.271188,0.909729,0.291702
1679997265725,1177254079459951,0.11681,0.271527,0.909265,0.293025
1679997265727,1177254081961768,0.116314,0.271894,0.908798,0.294329
1679997265729,1177254084463691,0.115804,0.272279,0.90832,0.295646
1679997265732,1177254086965845,0.115296,0.272677,0.907838,0.296956
1679997265737,1177254089467922,0.114783,0.273084,0.907353,0.298259
1679997265737,1177254091969859,0.114264,0.273488,0.906887,0.299502
1679997265739,1177254094471936,0.113724,0.273895,0.906431,0.300716
1679997265742,1177254096973859,0.113176,0.274299,0.905989,0.301884
1679997265746,1177254099476244,0.112582,0.274711,0.905565,0.303002
1679997265747,1177254101978105,0.111915,0.275127,0.905181,0.304018
1679997265749,1177254104480028,0.111172,0.275542,0.904828,0.304962
1679997265753,1177254106982182,0.110407,0.275923,0.904508,0.305843
1679997265756,1177254109484028,0.109647,0.276253,0.904215,0.306685
1679997265757,1177254111986110,0.108952,0.27649,0.903955,0.307485
1679997265759,1177254114488264,0.108315,0.276625,0.903719,0.30828
1679997265761,1177254116990418,0.107737,0.276651,0.903509,0.309075
1679997265765,1177254119492341,0.1072,0.276568,0.903321,0.309885
1679997265771,1177254121994418,0.1067,0.276378,0.903162,0.310687
1679997265772,1177254124496341,0.106204,0.276089,0.903024,0.311515
1679997265772,1177254126998418,0.105702,0.275705,0.902903,0.312374
1679997265775,1177254129500341,0.105176,0.275231,0.902795,0.313281
1679997265777,1177254132002495,0.104617,0.274684,0.9027,0.314221
1679997265779,1177254134504552,0.103999,0.274069,0.902607,0.315229
1679997265781,1177254137006475,0.103334,0.27339,0.902511,0.316311
1679997265788,1177254139508552,0.102612,0.272653,0.902409,0.317471
1679997265788,1177254142010475,0.10185,0.271896,0.902303,0.318665
1679997265791,1177254144512547,0.101021,0.271116,0.902187,0.319919
1679997265792,1177254147014700,0.100123,0.270333,0.902064,0.321209
1679997265795,1177254149516624,0.099153,0.269557,0.901928,0.322541
1679997265797,1177254152018777,0.098134,0.268825,0.90178,0.323875
1679997265799,1177254154520854,0.097052,0.268127,0.901614,0.325237
1679997265805,1177254157022721,0.095937,0.267474,0.901426,0.326626
1679997265806,1177254159524874,0.094792,0.26686,0.90121,0.328054
1679997265806,1177254162026797,0.093668,0.266312,0.90097,0.329478
1679997265809,1177254164528874,0.092558,0.265816,0.900697,0.330934
1679997265812,1177254167031027,0.091485,0.265375,0.900392,0.332414
1679997265815,1177254169532950,0.090445,0.264991,0.900051,0.333926
1679997265818,1177254172035027,0.089479,0.264679,0.899681,0.335426
1679997265821,1177254174536950,0.088568,0.264424,0.899274,0.336957
1679997265822,1177254177039048,0.087739,0.264229,0.898829,0.338511
1679997265826,1177254179540971,0.086994,0.264096,0.898341,0.340099
1679997265829,1177254182043125,0.086373,0.264029,0.89782,0.341681
1679997265831,1177254184545202,0.085865,0.26402,0.897253,0.3433
