system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679997265509,1177253859280784,0.076,5.046,8.408
1679997265510,1177253861783014,0.078,5.032,8.416
1679997265510,1177253864285091,0.083,5.019,8.424
1679997265511,1177253866787019,0.089,5.007,8.431
1679997265514,1177253869289096,0.096,4.996,8.437
1679997265516,1177253871791019,0.106,4.987,8.443
1679997265525,1177253874293096,0.117,4.978,8.448
1679997265525,1177253876795028,0.13,4.971,8.452
1679997265525,1177253879297182,0.145,4.965,8.455
1679997265528,1177253881799259,0.163,4.96,8.458
1679997265530,1177253884301182,0.183,4.956,8.459
1679997265531,1177253886803259,0.205,4.954,8.46
1679997265535,1177253889305197,0.23,4.952,8.46
1679997265537,1177253891807274,0.256,4.953,8.46
1679997265539,1177253894309197,0.284,4.954,8.458
1679997265541,1177253896811351,0.313,4.956,8.455
1679997265545,1177253899313437,0.344,4.96,8.452
1679997265547,1177253901815360,0.375,4.966,8.447
1679997265549,1177253904317437,0.407,4.972,8.442
1679997265552,1177253906819668,0.439,4.98,8.436
1679997265555,1177253909321514,0.471,4.99,8.428
1679997265556,1177253911823601,0.5,5.0,8.421
1679997265560,1177253914325755,0.529,5.011,8.412
1679997265562,1177253916827678,0.556,5.024,8.403
1679997265566,1177253919329793,0.581,5.037,8.393
1679997265570,1177253921831716,0.604,5.052,8.383
1679997265570,1177253924333870,0.625,5.067,8.372
1679997265571,1177253926835947,0.644,5.083,8.361
1679997265574,1177253929337870,0.661,5.1,8.349
1679997265576,1177253931839947,0.675,5.118,8.337
1679997265579,1177253934341870,0.688,5.136,8.325
1679997265581,1177253936843947,0.699,5.156,8.312
1679997265586,1177253939346101,0.708,5.176,8.299
1679997265587,1177253941848048,0.716,5.196,8.285
1679997265590,1177253944350125,0.722,5.217,8.272
1679997265591,1177253946852048,0.726,5.238,8.258
1679997265595,1177253949354125,0.729,5.259,8.244
1679997265596,1177253951856048,0.731,5.279,8.231
1679997265599,1177253954358202,0.731,5.3,8.218
1679997265603,1177253956860278,0.729,5.32,8.205
1679997265605,1177253959362432,0.727,5.34,8.192
1679997265607,1177253961864355,0.724,5.359,8.18
1679997265609,1177253964366427,0.719,5.378,8.168
1679997265611,1177253966868350,0.715,5.395,8.157
1679997265615,1177253969370427,0.71,5.412,8.146
1679997265616,1177253971872581,0.704,5.427,8.137
1679997265620,1177253974374500,0.699,5.442,8.127
1679997265622,1177253976876577,0.694,5.455,8.119
1679997265626,1177253979378500,0.689,5.468,8.111
1679997265627,1177253981880577,0.684,5.479,8.104
1679997265629,1177253984382490,0.68,5.49,8.097
1679997265632,1177253986884567,0.675,5.499,8.091
1679997265637,1177253989386721,0.671,5.508,8.085
1679997265637,1177253991888644,0.668,5.516,8.08
1679997265640,1177253994390721,0.665,5.523,8.075
1679997265642,1177253996892644,0.663,5.529,8.071
1679997265645,1177253999394798,0.662,5.534,8.068
1679997265647,1177254001896875,0.662,5.539,8.065
1679997265649,1177254004398721,0.662,5.543,8.062
1679997265653,1177254006900932,0.664,5.546,8.059
1679997265655,1177254009403009,0.666,5.549,8.057
1679997265656,1177254011904932,0.67,5.551,8.056
1679997265660,1177254014407009,0.675,5.552,8.054
1679997265661,1177254016908946,0.681,5.553,8.053
1679997265666,1177254019411023,0.688,5.553,8.053
1679997265670,1177254021913177,0.695,5.553,8.052
1679997265670,1177254024415100,0.703,5.552,8.052
1679997265671,1177254026917177,0.711,5.551,8.052
1679997265676,1177254029419100,0.718,5.549,8.053
1679997265678,1177254031921177,0.723,5.547,8.054
1679997265680,1177254034423100,0.726,5.545,8.055
1679997265682,1177254036925177,0.725,5.542,8.057
1679997265687,1177254039427408,0.721,5.539,8.059
1679997265687,1177254041929484,0.714,5.535,8.063
1679997265689,1177254044431331,0.706,5.531,8.066
1679997265691,1177254046933484,0.695,5.526,8.07
1679997265694,1177254049435403,0.684,5.521,8.075
1679997265696,1177254051937479,0.673,5.517,8.079
1679997265699,1177254054439403,0.661,5.512,8.083
1679997265703,1177254056941556,0.651,5.508,8.087
1679997265705,1177254059443643,0.64,5.505,8.09
1679997265707,1177254061945566,0.63,5.503,8.092
1679997265709,1177254064447643,0.618,5.501,8.094
1679997265711,1177254066949566,0.605,5.501,8.095
1679997265716,1177254069451643,0.591,5.502,8.096
1679997265721,1177254071953797,0.576,5.503,8.095
1679997265722,1177254074455720,0.559,5.506,8.095
1679997265722,1177254076957797,0.541,5.509,8.094
1679997265725,1177254079459951,0.522,5.513,8.092
1679997265727,1177254081961768,0.503,5.517,8.091
1679997265729,1177254084463691,0.484,5.522,8.089
1679997265731,1177254086965845,0.464,5.526,8.087
1679997265737,1177254089467922,0.445,5.531,8.085
1679997265737,1177254091969859,0.425,5.535,8.083
1679997265739,1177254094471936,0.406,5.54,8.081
1679997265742,1177254096973859,0.386,5.544,8.079
1679997265746,1177254099476244,0.367,5.548,8.077
1679997265747,1177254101978105,0.346,5.551,8.076
1679997265749,1177254104480028,0.324,5.554,8.075
1679997265753,1177254106982182,0.303,5.557,8.074
1679997265756,1177254109484028,0.282,5.558,8.074
1679997265757,1177254111986110,0.264,5.559,8.074
1679997265759,1177254114488264,0.247,5.558,8.075
1679997265761,1177254116990418,0.232,5.555,8.077
1679997265765,1177254119492341,0.218,5.551,8.081
1679997265771,1177254121994418,0.205,5.545,8.085
1679997265772,1177254124496341,0.194,5.538,8.09
1679997265772,1177254126998418,0.182,5.53,8.096
1679997265775,1177254129500341,0.171,5.519,8.103
1679997265777,1177254132002495,0.159,5.508,8.112
1679997265779,1177254134504552,0.146,5.494,8.121
1679997265781,1177254137006475,0.133,5.48,8.131
1679997265787,1177254139508552,0.118,5.464,8.142
1679997265788,1177254142010475,0.103,5.448,8.153
1679997265790,1177254144512547,0.086,5.431,8.164
1679997265792,1177254147014700,0.068,5.413,8.176
1679997265795,1177254149516624,0.048,5.395,8.188
1679997265796,1177254152018777,0.028,5.378,8.2
1679997265799,1177254154520854,0.005,5.36,8.211
1679997265805,1177254157022721,-0.017,5.343,8.222
1679997265805,1177254159524874,-0.041,5.326,8.233
1679997265806,1177254162026797,-0.065,5.311,8.243
1679997265809,1177254164528874,-0.09,5.296,8.252
1679997265812,1177254167031027,-0.114,5.282,8.261
1679997265815,1177254169532950,-0.138,5.27,8.268
1679997265817,1177254172035027,-0.162,5.259,8.275
1679997265821,1177254174536950,-0.185,5.249,8.281
1679997265822,1177254177039048,-0.207,5.24,8.286
1679997265826,1177254179540971,-0.228,5.233,8.29
1679997265829,1177254182043125,-0.248,5.228,8.293
1679997265831,1177254184545202,-0.266,5.224,8.294
1679997265832,1177254187047120,-0.283,5.222,8.295
1679997265836,1177254189549197,-0.297,5.221,8.295
1679997265837,1177254192051120,-0.309,5.223,8.294
1679997265839,1177254194553274,-0.319,5.226,8.291
1679997265842,1177254197055120,-0.327,5.231,8.288
1679997265845,1177254199557519,-0.332,5.238,8.283
1679997265847,1177254202059442,-0.334,5.246,8.278
1679997265849,1177254204561288,-0.334,5.256,8.271
1679997265853,1177254207063442,-0.331,5.269,8.264
1679997265855,1177254209565529,-0.327,5.283,8.255
1679997265857,1177254212067452,-0.32,5.298,8.245
1679997265861,1177254214569606,-0.31,5.316,8.234
1679997265862,1177254217071683,-0.299,5.335,8.222
1679997265870,1177254219573596,-0.287,5.356,8.209
1679997265870,1177254222075673,-0.273,5.379,8.195
1679997265871,1177254224632673,-0.257,5.403,8.179
