system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680020111295,1200099646326855,-2.765,3.086,8.887
1680020111296,1200099648829239,-2.764,3.086,8.888
1680020111298,1200099651331393,-2.767,3.089,8.886
1680020111299,1200099653833855,-2.765,3.089,8.886
1680020111301,1200099656336070,-2.764,3.09,8.887
1680020111320,1200099658838455,-2.762,3.09,8.887
1680020111320,1200099661340609,-2.761,3.09,8.887
1680020111321,1200099663842840,-2.759,3.091,8.888
1680020111321,1200099666345234,-2.757,3.091,8.888
1680020111322,1200099668847465,-2.76,3.095,8.886
1680020111322,1200099671349850,-2.759,3.096,8.886
1680020111323,1200099673852080,-2.757,3.096,8.886
1680020111324,1200099676354465,-2.756,3.097,8.887
1680020111324,1200099678856705,-2.754,3.097,8.887
1680020111335,1200099681358859,-2.753,3.098,8.887
1680020111336,1200099683861243,-2.752,3.098,8.887
1680020111336,1200099686363705,-2.754,3.101,8.886
1680020111337,1200099688865970,-2.753,3.101,8.886
1680020111338,1200099691368123,-2.753,3.102,8.886
1680020111347,1200099693870508,-2.752,3.102,8.886
1680020111348,1200099696372970,-2.751,3.102,8.886
1680020111348,1200099698875210,-2.75,3.102,8.886
1680020111349,1200099701377595,-2.749,3.102,8.887
1680020111356,1200099703879749,-2.752,3.105,8.885
1680020111357,1200099706380855,-2.751,3.105,8.885
1680020111357,1200099708881970,-2.75,3.106,8.885
1680020111357,1200099711386816,-2.75,3.106,8.885
1680020111359,1200099713888970,-2.749,3.106,8.885
1680020111361,1200099716391200,-2.748,3.106,8.886
1680020111364,1200099718893585,-2.748,3.106,8.886
1680020111366,1200099721395797,-2.745,3.109,8.886
1680020111373,1200099723897951,-2.744,3.109,8.886
1680020111373,1200099726400412,-2.744,3.109,8.886
1680020111374,1200099728902797,-2.743,3.109,8.886
1680020111376,1200099731405004,-2.742,3.109,8.887
1680020111379,1200099733907157,-2.741,3.109,8.887
1680020111381,1200099736409542,-2.741,3.109,8.887
1680020111383,1200099738911773,-2.735,3.112,8.888
1680020111389,1200099741414234,-2.734,3.112,8.888
1680020111392,1200099743916388,-2.733,3.112,8.888
1680020111393,1200099746418773,-2.733,3.112,8.888
1680020111395,1200099748921004,-2.732,3.112,8.889
1680020111397,1200099751423388,-2.732,3.112,8.889
1680020111399,1200099753925532,-2.732,3.112,8.889
1680020111402,1200099756427763,-2.728,3.11,8.89
1680020111407,1200099758930224,-2.728,3.11,8.891
1680020111407,1200099761432609,-2.727,3.11,8.891
1680020111410,1200099763934830,-2.727,3.11,8.891
1680020111412,1200099766436984,-2.727,3.11,8.891
1680020111414,1200099768939368,-2.727,3.11,8.891
1680020111416,1200099771441599,-2.727,3.11,8.891
1680020111422,1200099773944046,-2.721,3.111,8.892
1680020111423,1200099776446430,-2.721,3.112,8.892
1680020111425,1200099778948584,-2.721,3.112,8.892
1680020111428,1200099781450815,-2.721,3.112,8.892
1680020111431,1200099783953181,-2.721,3.113,8.892
1680020111432,1200099786455411,-2.721,3.113,8.892
1680020111434,1200099788957873,-2.721,3.114,8.891
1680020111439,1200099791460027,-2.718,3.114,8.892
1680020111440,1200099793962411,-2.718,3.114,8.892
1680020111441,1200099796464618,-2.718,3.115,8.892
1680020111444,1200099798967003,-2.718,3.116,8.892
1680020111447,1200099801469157,-2.718,3.116,8.892
1680020111451,1200099803971618,-2.718,3.117,8.891
1680020111452,1200099806473834,-2.717,3.118,8.891
1680020111457,1200099808976218,-2.72,3.113,8.892
1680020111457,1200099811478372,-2.72,3.113,8.892
1680020111459,1200099813980603,-2.72,3.114,8.892
1680020111463,1200099816483003,-2.719,3.115,8.892
1680020111464,1200099818985234,-2.719,3.116,8.891
