system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1680020111294,1200099646326855,0.021175,-0.0796125,-0.0253
1680020111295,1200099648829239,0.0202125,-0.080575,-0.0273625
1680020111296,1200099651331393,0.022275,-0.080575,-0.0323125
1680020111299,1200099653833855,0.0242,-0.0815375,-0.0303875
1680020111301,1200099656336070,0.0232375,-0.0826375,-0.028324999
1680020111320,1200099658838455,0.0232375,-0.0845625,-0.0303875
1680020111320,1200099661340609,0.0253,-0.085525,-0.0323125
1680020111321,1200099663842840,0.0242,-0.0845625,-0.034375
1680020111321,1200099666345234,0.0253,-0.086625,-0.0374
1680020111322,1200099668847465,0.0292875,-0.0925375,-0.0402875
1680020111322,1200099671349850,0.032175,-0.0895125,-0.039325
1680020111323,1200099673852080,0.032175,-0.0815375,-0.0402875
1680020111323,1200099676354465,0.032175,-0.0796125,-0.0433125
1680020111324,1200099678856705,0.0312125,-0.075625,-0.0444125
1680020111335,1200099681358859,0.0292875,-0.0705375,-0.04235
1680020111336,1200099683861243,0.0292875,-0.0686125,-0.04235
1680020111336,1200099686363705,0.0281875,-0.0616,-0.0433125
1680020111337,1200099688865970,0.0242,-0.053625,-0.0444125
1680020111337,1200099691368123,0.0262625,-0.052525,-0.0402875
1680020111347,1200099693870508,0.0262625,-0.0545875,-0.04235
1680020111348,1200099696372970,0.0242,-0.0506,-0.0433125
1680020111348,1200099698875210,0.0232375,-0.0496375,-0.0413875
1680020111349,1200099701377595,0.021175,-0.0485375,-0.04235
1680020111356,1200099703879749,0.021175,-0.052525,-0.0402875
1680020111356,1200099706380855,0.021175,-0.0485375,-0.039325
1680020111356,1200099708881970,0.0202125,-0.0466125,-0.0374
1680020111357,1200099711386816,0.021175,-0.047575,-0.0374
1680020111359,1200099713888970,0.01925,-0.042625,-0.0353375
1680020111361,1200099716391200,0.0182875,-0.0466125,-0.034375
1680020111364,1200099718893585,0.016224999,-0.0435875,-0.034375
1680020111366,1200099721395797,0.0122375,-0.0455125,-0.034375
1680020111373,1200099723897951,0.010175,-0.04455,-0.0253
1680020111373,1200099726400412,0.010175,-0.04455,-0.0253
1680020111374,1200099728902797,0.00825,-0.04455,-0.0224125
1680020111376,1200099731405028,0.00825,-0.041525,-0.02035
1680020111379,1200099733907157,0.0072875,-0.0375375,-0.0163625
1680020111381,1200099736409542,0.005225,-0.036575,-0.0133375
1680020111383,1200099738911773,0.0061875,-0.0345125,-0.0163625
1680020111389,1200099741414234,0.0022,-0.03355,-0.0103124995
1680020111391,1200099743916388,0.0012375,-0.0286,-0.0114124995
1680020111393,1200099746418773,-8.25E-4,-0.0265375,-0.00935
1680020111394,1200099748921004,0.0012375,-0.0246125,-0.0083875
1680020111396,1200099751423388,-0.0017875,-0.0235125,-0.0083875
1680020111399,1200099753925532,-8.25E-4,-0.019524999,-0.0053625
1680020111401,1200099756427763,2.75E-4,-0.01155,-0.0033
1680020111407,1200099758930224,0.0012375,-0.009625,6.875E-4
1680020111407,1200099761432609,-0.0017875,-0.009625,0.0026125
1680020111409,1200099763934830,0.0012375,-0.0045375,0.0056375
1680020111411,1200099766436984,0.0061875,-0.003575,0.004675
1680020111414,1200099768939368,0.0042625,-0.0015125,0.004675
1680020111416,1200099771441599,0.0042625,-0.0026125,0.0066
1680020111422,1200099773944046,0.0092124995,0.001375,0.0077
1680020111423,1200099776446430,0.011275,0.001375,0.0066
1680020111425,1200099778948584,0.010175,4.125E-4,0.0077
1680020111427,1200099781450815,0.016224999,0.0053625,0.0056375
1680020111430,1200099783953181,0.0171875,0.0034375,0.0066
1680020111432,1200099786455411,0.016224999,4.125E-4,6.875E-4
1680020111434,1200099788957873,0.021175,4.125E-4,0.00165
1680020111439,1200099791460027,0.0202125,-0.0015125,0.0037125
1680020111439,1200099793962411,0.01925,-5.5E-4,0.00165
1680020111441,1200099796464618,0.022275,-5.5E-4,0.0026125
1680020111444,1200099798967003,0.0262625,-0.0045375,-4.125E-4
1680020111447,1200099801469157,0.0281875,-0.0056375,6.875E-4
1680020111450,1200099803971618,0.032175,-0.0066,-4.125E-4
1680020111452,1200099806473834,0.033275,-0.009625,-0.001375
1680020111456,1200099808976218,0.0391875,-0.0155375,-4.125E-4
1680020111457,1200099811478372,0.0402875,-0.014575,-0.0023375
1680020111459,1200099813980603,0.0422125,-0.0185625,-0.0053625
1680020111463,1200099816483003,0.044275,-0.0246125,-0.0053625
1680020111464,1200099818985234,0.0422125,-0.0246125,-0.0053625
1680020111466,1200099821487618,0.041249998,-0.0276375,-0.0053625
1680020111472,1200099823989849,0.041249998,-0.03355,-0.0083875
1680020111473,1200099826492234,0.0391875,-0.0405625,-0.0114124995
1680020111473,1200099828994391,0.0363,-0.04455,-0.0163625
1680020111476,1200099831496622,0.0372625,-0.0496375,-0.017324999
1680020111479,1200099833999007,0.033275,-0.0515625,-0.017324999
1680020111481,1200099836501468,0.032175,-0.053625,-0.0224125
1680020111483,1200099839003709,0.0292875,-0.053625,-0.0243375
1680020111489,1200099841505863,0.0312125,-0.0545875,-0.028324999
1680020111489,1200099844008248,0.0292875,-0.0545875,-0.0292875
1680020111491,1200099846510478,0.0292875,-0.053625,-0.028324999
1680020111494,1200099849012863,0.0281875,-0.0545875,-0.0323125
1680020111496,1200099851515325,0.0281875,-0.052525,-0.034375
1680020111501,1200099854017555,0.0262625,-0.0515625,-0.0334125
1680020111502,1200099856519709,0.022275,-0.0515625,-0.034375
1680020111511,1200099859022075,0.022275,-0.0515625,-0.0323125
1680020111512,1200099861524306,0.0202125,-0.047575,-0.0334125
1680020111513,1200099864026690,0.01925,-0.0485375,-0.0334125
1680020111514,1200099866528921,0.0182875,-0.0506,-0.0323125
1680020111516,1200099869031306,0.01925,-0.053625,-0.034375
1680020111517,1200099871533507,0.022275,-0.0496375,-0.0292875
1680020111524,1200099874035892,0.022275,-0.04455,-0.0292875
1680020111524,1200099876538046,0.0202125,-0.0466125,-0.0253
1680020111525,1200099879040277,0.016224999,-0.047575,-0.023375
1680020111526,1200099881542724,0.01925,-0.0485375,-0.0224125
1680020111529,1200099884045109,0.01925,-0.0515625,-0.023375
1680020111531,1200099886547263,0.0171875,-0.0515625,-0.017324999
1680020111534,1200099889049493,0.0182875,-0.047575,-0.0154
1680020111539,1200099891551911,0.01925,-0.047575,-0.0133375
1680020111540,1200099894054142,0.021175,-0.0485375,-0.0083875
1680020111542,1200099896556296,0.0202125,-0.0466125,-0.006325
1680020111544,1200099899058757,0.021175,-0.042625,-0.0044
