system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680017641454,1197629806657548,1.292,2.457,9.405
1680017641457,1197629809159779,1.301,2.441,9.408
1680017641457,1197629811662163,1.308,2.422,9.412
1680017641459,1197629814164394,1.314,2.4,9.417
1680017641461,1197629816666558,1.318,2.375,9.422
1680017641463,1197629819169020,1.32,2.347,9.429
1680017641466,1197629821671404,1.32,2.317,9.436
1680017641474,1197629824173635,1.319,2.285,9.444
1680017641475,1197629826676034,1.316,2.252,9.453
1680017641476,1197629829178264,1.311,2.218,9.461
1680017641476,1197629831680649,1.305,2.183,9.47
1680017641479,1197629834182803,1.298,2.147,9.48
1680017641485,1197629836685255,1.289,2.112,9.489
1680017641485,1197629839187486,1.28,2.077,9.498
1680017641487,1197629841689871,1.271,2.042,9.506
1680017641490,1197629844192025,1.26,2.008,9.515
1680017641492,1197629846694259,1.25,1.975,9.523
1680017641494,1197629849196644,1.239,1.942,9.532
1680017641496,1197629851699106,1.229,1.911,9.539
1680017641502,1197629854201336,1.219,1.88,9.547
1680017641502,1197629856703721,1.21,1.851,9.553
1680017641504,1197629859205962,1.201,1.824,9.56
1680017641506,1197629861708116,1.193,1.798,9.566
1680017641509,1197629864210500,1.185,1.773,9.571
1680017641512,1197629866712962,1.177,1.752,9.576
1680017641514,1197629869215183,1.169,1.733,9.581
1680017641520,1197629871717567,1.16,1.716,9.585
1680017641521,1197629874219798,1.149,1.703,9.588
1680017641524,1197629876721952,1.137,1.693,9.592
1680017641526,1197629879224360,1.124,1.686,9.594
1680017641527,1197629881726591,1.111,1.681,9.597
1680017641531,1197629884229053,1.097,1.68,9.599
1680017641532,1197629886731437,1.083,1.68,9.6
1680017641536,1197629889233591,1.07,1.683,9.601
1680017641537,1197629891735837,1.056,1.688,9.602
1680017641540,1197629894238222,1.044,1.695,9.602
1680017641542,1197629896740452,1.032,1.703,9.602
1680017641544,1197629899242914,1.021,1.712,9.601
1680017641546,1197629901745289,1.011,1.722,9.601
1680017641550,1197629904247442,1.002,1.732,9.6
1680017641554,1197629906749673,0.994,1.743,9.599
1680017641554,1197629909252058,0.988,1.754,9.597
1680017641559,1197629911754289,0.983,1.765,9.596
1680017641561,1197629914256750,0.98,1.776,9.594
1680017641562,1197629916759135,0.978,1.786,9.592
1680017641564,1197629919261289,0.978,1.795,9.591
1680017641566,1197629921763519,0.979,1.804,9.589
1680017641571,1197629924265914,0.981,1.812,9.587
1680017641572,1197629926768145,0.984,1.82,9.585
1680017641574,1197629929270606,0.989,1.826,9.584
1680017641576,1197629931772760,0.995,1.832,9.582
1680017641580,1197629934275145,1.001,1.838,9.58
1680017641581,1197629936777376,1.009,1.843,9.578
1680017641587,1197629939279760,1.016,1.847,9.577
1680017641588,1197629941781991,1.024,1.851,9.575
1680017641590,1197629944284452,1.031,1.855,9.574
1680017641591,1197629946786606,1.038,1.86,9.572
1680017641595,1197629949288991,1.045,1.864,9.57
1680017641597,1197629951791222,1.051,1.869,9.569
1680017641600,1197629954293606,1.058,1.874,9.567
1680017641605,1197629956795837,1.064,1.879,9.565
1680017641605,1197629959298299,1.07,1.884,9.564
1680017641607,1197629961800683,1.076,1.889,9.562
1680017641611,1197629964302808,1.082,1.895,9.56
1680017641612,1197629966805039,1.087,1.9,9.559
1680017641614,1197629969307424,1.093,1.905,9.557
1680017641616,1197629971809654,1.099,1.91,9.555
1680017641624,1197629974312116,1.105,1.916,9.553
1680017641625,1197629976814251,1.11,1.92,9.552
1680017641625,1197629979316635,1.115,1.925,9.55
1680017641627,1197629981818866,1.12,1.929,9.549
1680017641630,1197629984321251,1.125,1.934,9.547
1680017641633,1197629986823461,1.129,1.938,9.546
1680017641640,1197629989325845,1.133,1.941,9.545
1680017641641,1197629991828076,1.137,1.945,9.544
1680017641642,1197629994330461,1.14,1.948,9.543
1680017641643,1197629996832691,1.143,1.951,9.542
1680017641644,1197629999335057,1.147,1.954,9.541
1680017641646,1197630001837288,1.15,1.956,9.54
1680017641653,1197630004339672,1.153,1.958,9.539
1680017641654,1197630006841903,1.156,1.96,9.538
1680017641654,1197630009344302,1.159,1.961,9.538
1680017641656,1197630011846532,1.162,1.963,9.537
1680017641660,1197630014348917,1.164,1.964,9.537
1680017641662,1197630016851148,1.167,1.965,9.536
1680017641664,1197630019353538,1.169,1.965,9.536
1680017641667,1197630021855768,1.17,1.966,9.535
1680017641672,1197630024358153,1.172,1.966,9.535
1680017641673,1197630026860384,1.172,1.965,9.535
1680017641675,1197630029362778,1.173,1.965,9.535
1680017641677,1197630031865009,1.173,1.964,9.535
1680017641680,1197630034367394,1.173,1.962,9.536
1680017641682,1197630036869624,1.173,1.961,9.536
1680017641687,1197630039372009,1.172,1.96,9.537
1680017641688,1197630041874245,1.171,1.958,9.537
1680017641691,1197630044376629,1.171,1.956,9.537
1680017641693,1197630046878783,1.17,1.954,9.538
1680017641695,1197630049381245,1.171,1.953,9.538
1680017641696,1197630051883480,1.172,1.951,9.538
1680017641700,1197630054385864,1.173,1.949,9.538
1680017641707,1197630056888095,1.174,1.948,9.539
1680017641708,1197630059390480,1.175,1.948,9.539
1680017641710,1197630061892644,1.175,1.948,9.539
1680017641712,1197630064395105,1.174,1.948,9.538
1680017641713,1197630066897336,1.172,1.95,9.538
1680017641714,1197630069399720,1.167,1.952,9.539
1680017641720,1197630071901951,1.16,1.955,9.539
1680017641721,1197630074404115,1.152,1.96,9.539
1680017641723,1197630076906577,1.14,1.965,9.539
1680017641724,1197630079409038,1.127,1.971,9.54
1680017641727,1197630081911192,1.112,1.978,9.54
1680017641730,1197630084413610,1.096,1.986,9.54
1680017641732,1197630086915840,1.078,1.995,9.54
1680017641737,1197630089418225,1.058,2.005,9.54
1680017641738,1197630091920379,1.037,2.016,9.54
1680017641740,1197630094422840,1.013,2.029,9.54
1680017641743,1197630096925052,0.988,2.043,9.54
1680017641746,1197630099427437,0.962,2.058,9.539
1680017641747,1197630101929668,0.934,2.074,9.538
1680017641750,1197630104431821,0.906,2.092,9.537
1680017641756,1197630106934216,0.877,2.111,9.536
1680017641757,1197630109436678,0.846,2.13,9.535
1680017641759,1197630111938908,0.814,2.149,9.533
1680017641762,1197630114441293,0.778,2.169,9.531
1680017641762,1197630116943548,0.741,2.188,9.53
1680017641764,1197630119445702,0.7,2.207,9.529
1680017641770,1197630121948086,0.656,2.225,9.528
1680017641771,1197630124450548,0.608,2.242,9.527
1680017641773,1197630126952783,0.558,2.256,9.527
1680017641774,1197630129454936,0.506,2.269,9.526
1680017641777,1197630131957398,0.451,2.279,9.527
1680017641780,1197630134459552,0.394,2.287,9.527
1680017641783,1197630136961960,0.338,2.293,9.528
1680017641787,1197630139464422,0.28,2.295,9.53
1680017641788,1197630141966653,0.223,2.294,9.531
1680017641790,1197630144469037,0.166,2.29,9.533
1680017641793,1197630146971268,0.111,2.283,9.536
1680017641794,1197630149473442,0.056,2.273,9.539
1680017641797,1197630151975827,0.001,2.26,9.542
1680017641800,1197630154478288,-0.053,2.244,9.546
1680017641805,1197630156980519,-0.106,2.226,9.55
1680017641807,1197630159482899,-0.159,2.205,9.554
1680017641808,1197630161985129,-0.211,2.181,9.558
1680017641811,1197630164487283,-0.263,2.155,9.563
1680017641813,1197630166989668,-0.315,2.128,9.567
1680017641814,1197630169492148,-0.369,2.098,9.572
1680017641817,1197630171994379,-0.424,2.066,9.577
1680017641822,1197630174496764,-0.482,2.032,9.581
1680017641823,1197630176998918,-0.541,1.998,9.585
1680017641826,1197630179501119,-0.603,1.962,9.589
1680017641828,1197630182003504,-0.668,1.925,9.592
1680017641830,1197630184505966,-0.736,1.888,9.594
1680017641832,1197630187008196,-0.806,1.849,9.596
1680017641837,1197630189510350,-0.878,1.81,9.597
1680017641837,1197630192012706,-0.953,1.77,9.598
1680017641840,1197630194514937,-1.033,1.73,9.597
1680017641843,1197630197017321,-1.116,1.689,9.595
1680017641844,1197630199519783,-1.202,1.649,9.591
