system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1679994162287,1174150642573945,-40.800003,-52.500004,-267.30002,-28.38,-151.5,-261.6
1679994162297,1174150652563642,-40.74375,-52.0125,-267.84375,-28.38,-151.5,-261.6
1679994162311,1174150662532315,-40.6875,-51.487503,-268.3875,-28.38,-151.5,-261.6
1679994162320,1174150672515478,-40.3875,-51.187504,-268.61252,-28.38,-151.5,-261.6
1679994162327,1174150682529948,-40.0875,-50.8875,-268.80002,-28.38,-151.5,-261.6
1679994162338,1174150692529106,-40.0875,-50.5125,-268.6875,-28.38,-151.5,-261.6
1679994162348,1174150702528904,-40.0875,-50.100002,-268.48126,-28.38,-151.5,-261.6
1679994162358,1174150712527650,-40.0125,-50.04375,-268.61252,-28.38,-151.5,-261.6
1679994162369,1174150722495876,-39.9,-49.987503,-268.6875,-28.38,-151.5,-261.6
1679994162379,1174150732495255,-39.9,-50.343754,-268.3125,-28.38,-151.5,-261.6
1679994162387,1174150742497005,-39.9,-50.7,-267.90002,-28.38,-151.5,-261.6
1679994162398,1174150752505596,-40.125,-51.187504,-267.90002,-28.38,-151.5,-261.6
1679994162408,1174150762514019,-40.3875,-51.600002,-267.90002,-28.38,-151.5,-261.6
1679994162420,1174150772546629,-40.2,-51.787502,-267.90002,-28.38,-151.5,-261.6
1679994162428,1174150782560807,-40.0875,-51.9,-267.90002,-28.38,-151.5,-261.6
1679994162438,1174150792567821,-40.125,-51.787502,-268.0125,-28.38,-151.5,-261.6
1679994162448,1174150802560571,-40.2,-51.600002,-268.08752,-28.38,-151.5,-261.6
1679994162457,1174150812556167,-40.0125,-51.54375,-268.3125,-28.38,-151.5,-261.6
1679994162469,1174150822560450,-39.787502,-51.487503,-268.48126,-28.38,-151.5,-261.6
1679994162477,1174150832556195,-39.54375,-51.000004,-268.6875,-28.38,-151.5,-261.6
1679994162488,1174150842578517,-39.300003,-50.5875,-268.80002,-28.38,-151.5,-261.6
1679994162498,1174150852579498,-39.24375,-50.343754,-269.04376,-28.38,-151.5,-261.6
1679994162508,1174150862587819,-39.1875,-50.100002,-269.2875,-28.38,-151.5,-261.6
1679994162519,1174150872609156,-39.112503,-50.4,-269.2875,-28.38,-151.5,-261.6
1679994162529,1174150882613299,-39.0,-50.7,-269.2875,-28.38,-151.5,-261.6
1679994162538,1174150892615760,-38.943752,-50.643753,-269.40002,-28.38,-151.5,-261.6
1679994162548,1174150902618375,-38.8875,-50.5875,-269.58752,-28.38,-151.5,-261.6
1679994162558,1174150912619841,-38.643753,-50.4,-269.8125,-28.38,-151.5,-261.6
1679994162570,1174150922621470,-38.381252,-50.287502,-269.98126,-28.38,-151.5,-261.6
1679994162577,1174150932623340,-38.081253,-50.2125,-270.11252,-28.38,-151.5,-261.6
1679994162588,1174150942619124,-37.800003,-50.100002,-270.1875,-28.38,-151.5,-261.6
1679994162598,1174150952617970,-37.3875,-49.687504,-270.225,-28.38,-151.5,-261.6
1679994162609,1174150962620071,-36.881252,-49.2,-270.30002,-28.38,-151.5,-261.6
1679994162619,1174150972615840,-36.46875,-49.2,-270.48752,-28.38,-151.5,-261.6
1679994162628,1174150982617157,-36.0,-49.2,-270.6,-28.38,-151.5,-261.6
1679994162638,1174150992619310,-35.7,-49.312504,-270.71252,-28.38,-151.5,-261.6
1679994162648,1174151002613834,-35.4,-49.3875,-270.76877,-28.38,-151.5,-261.6
1679994162658,1174151012615940,-35.268753,-49.0125,-270.84375,-28.38,-151.5,-261.6
1679994162669,1174151022618858,-35.100002,-48.61875,-270.90002,-28.38,-151.5,-261.6
1679994162679,1174151032620977,-35.268753,-48.43125,-271.06876,-28.38,-151.5,-261.6
1679994162687,1174151042623130,-35.4,-48.187504,-271.18127,-28.38,-151.5,-261.6
1679994162698,1174151052625275,-35.7,-48.112503,-270.90002,-28.38,-151.5,-261.6
1679994162709,1174151062627409,-36.0,-48.0,-270.6,-28.38,-151.5,-261.6
1679994162718,1174151072620706,-36.1875,-48.112503,-270.30002,-28.38,-151.5,-261.6
1679994162727,1174151082593788,-36.28125,-48.187504,-269.98126,-28.38,-151.5,-261.6
1679994162737,1174151092588302,-36.54375,-48.61875,-269.8125,-28.38,-151.5,-261.6
