system_ts_ms, sensor_ts_ns, accX, accY, accZ
1679998098398,1178086745136396,8.713051,0.19305001,5.4580503
1679998098399,1178086747638550,8.694,0.162,5.439
1679998098400,1178086750140627,8.838,0.15795001,5.472
1679998098400,1178086752642781,8.79705,0.177,5.3359504
1679998098401,1178086755144708,8.72295,0.16005,5.3760004
1679998098402,1178086757646862,8.710951,0.11400001,5.32095
1679998098415,1178086760149015,8.79,0.141,5.28105
1679998098416,1178086762651169,8.713051,0.13800001,5.32905
1679998098417,1178086765153246,8.69205,0.09,5.39295
1679998098418,1178086767655410,8.577001,0.031050002,5.37195
1679998098419,1178086770157333,8.54595,0.022950001,5.47695
1679998098420,1178086772659487,8.467051,0.043050002,5.5870504
1679998098421,1178086775161641,8.43795,-0.060000002,5.63805
1679998098427,1178086777663790,8.40705,-0.052950002,5.649
1679998098428,1178086780165867,8.34405,-0.039,5.5270505
1679998098428,1178086782668020,8.42805,-0.043950003,5.59695
1679998098430,1178086785169943,8.392051,-0.08895,5.61105
1679998098432,1178086787672030,8.44005,-0.08895,5.781
1679998098436,1178086790174184,8.574,-0.108,5.7910504
1679998098437,1178086792676338,8.64105,-0.079950005,5.7790504
1679998098440,1178086795178492,8.76105,-0.13905,5.8390503
1679998098442,1178086797680405,8.79195,-0.21105,5.87505
1679998098444,1178086800182559,8.802,-0.216,5.8939505
1679998098447,1178086802684636,8.93595,-0.08205,5.8650002
1679998098454,1178086805186790,9.06495,-0.16605,5.9560504
1679998098454,1178086807688713,9.09405,-0.036000002,6.0040503
1679998098455,1178086810191097,9.087001,-0.07005,5.84805
1679998098457,1178086812693020,9.252001,-0.12495001,5.9149504
1679998098460,1178086815195174,9.199051,-0.063,5.9659505
1679998098463,1178086817697222,9.243,0.079050004,5.90805
1679998098465,1178086820199376,9.250051,0.045,5.7720003
1679998098472,1178086822701299,9.23295,0.0019500001,5.7910504
1679998098472,1178086825203684,9.204,0.016050002,5.793
1679998098472,1178086827705607,9.154051,0.11895001,5.736
1679998098476,1178086830207766,9.204,0.141,5.7330003
1679998098477,1178086832709843,9.115951,0.061950002,5.78595
1679998098480,1178086835211997,9.23505,0.052050002,5.6970005
1679998098482,1178086837713920,9.219001,0.10695001,5.68305
1679998098488,1178086840216059,9.108001,0.11895001,5.7979503
1679998098489,1178086842718213,9.108001,0.102000006,5.59695
1679998098493,1178086845220290,9.08205,0.109950006,5.5540504
1679998098494,1178086847722444,8.995951,0.097950004,5.54895
1679998098495,1178086850224323,9.010051,0.11400001,5.4910502
1679998098497,1178086852726477,8.93595,0.14295001,5.41695
1679998098504,1178086855228554,8.886001,0.07095,5.5129504
1679998098505,1178086857730785,8.85495,-0.010050001,5.5609503
1679998098505,1178086860232862,8.806951,0.10695001,5.5350003
1679998098507,1178086862735012,8.838,0.13605,5.5300503
1679998098510,1178086865236935,8.72805,-0.01995,5.6400003
1679998098512,1178086867739088,8.742001,0.010950001,5.59005
1679998098515,1178086870241165,8.75895,-0.04605,5.5540504
1679998098521,1178086872743304,8.69205,-0.027,5.7450004
1679998098521,1178086875245458,8.62005,-0.048,5.604
1679998098523,1178086877747612,8.578951,-0.135,5.5939503
1679998098526,1178086880249535,8.55795,-0.087000005,5.62995
1679998098528,1178086882751664,8.50695,-0.08205,5.6400003
1679998098531,1178086885253741,8.533951,0.07095,5.5030503
1679998098533,1178086887755895,8.434951,-0.072000004,5.5300503
1679998098539,1178086890257818,8.316,0.07095,5.3880005
1679998098540,1178086892760202,8.29395,-0.039,5.5009503
