system_ts_ms, sensor_ts_ns, gyrXr, gyrYr, gyrZr, gyrDXr, gyrDYr, gyrDZr
1679998098399,1178086745136396,0.00605,-0.062975,-0.0089375,0.014202184,0.0027049938,0.005928657
1679998098399,1178086747638550,0.0089375,-0.0589875,-0.0089375,0.014202184,0.0027049938,0.005928657
1679998098400,1178086750140627,0.00605,-0.055,-0.0119624995,0.014202184,0.0027049938,0.005928657
1679998098401,1178086752642781,0.0039875,-0.0479875,-0.0149875,0.014202184,0.0027049938,0.005928657
1679998098402,1178086755144708,0.00605,-0.0400125,-0.0149875,0.014202184,0.0027049938,0.005928657
1679998098402,1178086757646862,0.003025,-0.040975,-0.01705,0.014202184,0.0027049938,0.005928657
1679998098416,1178086760149015,-0.0020625,-0.0419375,-0.0199375,0.014202184,0.0027049938,0.005928657
1679998098417,1178086762651169,-0.0039875,-0.0419375,-0.0240625,0.014202184,0.0027049938,0.005928657
1679998098418,1178086765153256,-0.007975,-0.04895,-0.029975,0.014202184,0.0027049938,0.005928657
1679998098418,1178086767655410,-0.011,-0.0559625,-0.0320375,0.014202184,0.0027049938,0.005928657
1679998098420,1178086770157333,-0.0180125,-0.061049998,-0.0320375,0.014202184,0.0027049938,0.005928657
1679998098420,1178086772659487,-0.0259875,-0.0749375,-0.033,0.014202184,0.0027049938,0.005928657
1679998098421,1178086775161636,-0.0199375,-0.0919875,-0.0339625,0.014202184,0.0027049938,0.005928657
1679998098428,1178086777663790,-0.0240625,-0.102025,-0.0309375,0.014202184,0.0027049938,0.005928657
1679998098428,1178086780165867,-0.0240625,-0.11605,-0.0229625,0.014202184,0.0027049938,0.005928657
1679998098429,1178086782668020,-0.0210375,-0.1310375,-0.0240625,0.014202184,0.0027049938,0.005928657
1679998098431,1178086785169943,-0.0210375,-0.1390125,-0.022,0.014202184,0.0027049938,0.005928657
1679998098432,1178086787672030,-0.018975,-0.14905,-0.01705,0.014202184,0.0027049938,0.005928657
1679998098437,1178086790174184,-0.01705,-0.1519375,-0.013062499,0.014202184,0.0027049938,0.005928657
1679998098437,1178086792676338,-0.0180125,-0.157025,-0.0100375,0.014202184,0.0027049938,0.005928657
1679998098440,1178086795178492,-0.018975,-0.161975,-0.00495,0.014202184,0.0027049938,0.005928657
1679998098442,1178086797680405,-0.01595,-0.161975,-9.625E-4,0.014202184,0.0027049938,0.005928657
1679998098446,1178086800182559,-0.0119624995,-0.1610125,0.003025,0.014202184,0.0027049938,0.005928657
1679998098447,1178086802684636,-0.011,-0.16293749,0.00605,0.014202184,0.0027049938,0.005928657
1679998098454,1178086805186790,-0.0089375,-0.1610125,0.0089375,0.014202184,0.0027049938,0.005928657
1679998098454,1178086807688713,-0.007975,-0.1549625,0.013062499,0.014202184,0.0027049938,0.005928657
1679998098456,1178086810191097,-0.00495,-0.146025,0.0149875,0.014202184,0.0027049938,0.005928657
1679998098457,1178086812693020,-0.0039875,-0.139975,0.01705,0.014202184,0.0027049938,0.005928657
1679998098460,1178086815195174,-0.0039875,-0.1249875,0.0180125,0.014202184,0.0027049938,0.005928657
1679998098463,1178086817697222,0.0,-0.1139875,0.018975,0.014202184,0.0027049938,0.005928657
1679998098465,1178086820199376,0.003025,-0.10505,0.0180125,0.014202184,0.0027049938,0.005928657
1679998098472,1178086822701299,0.00605,-0.091025,0.01595,0.014202184,0.0027049938,0.005928657
1679998098472,1178086825203684,0.007975,-0.08195,0.01705,0.014202184,0.0027049938,0.005928657
1679998098473,1178086827705607,0.0119624995,-0.066,0.01595,0.014202184,0.0027049938,0.005928657
1679998098476,1178086830207766,0.0180125,-0.0529375,0.01595,0.014202184,0.0027049938,0.005928657
1679998098477,1178086832709843,0.018975,-0.0369875,0.01705,0.014202184,0.0027049938,0.005928657
1679998098480,1178086835211997,0.0199375,-0.02695,0.01705,0.014202184,0.0027049938,0.005928657
1679998098483,1178086837713920,0.0210375,-0.011,0.0180125,0.014202184,0.0027049938,0.005928657
1679998098489,1178086840216059,0.0210375,-0.0020625,0.0180125,0.014202184,0.0027049938,0.005928657
1679998098489,1178086842718213,0.025024999,0.00605,0.01705,0.014202184,0.0027049938,0.005928657
1679998098493,1178086845220290,0.0290125,0.0210375,0.01705,0.014202184,0.0027049938,0.005928657
1679998098494,1178086847722444,0.0290125,0.0320375,0.0149875,0.014202184,0.0027049938,0.005928657
1679998098495,1178086850224323,0.029975,0.040975,0.0100375,0.014202184,0.0027049938,0.005928657
1679998098497,1178086852726477,0.02805,0.0460625,0.0089375,0.014202184,0.0027049938,0.005928657
1679998098504,1178086855228554,0.0290125,0.0540375,0.0100375,0.014202184,0.0027049938,0.005928657
1679998098505,1178086857730785,0.029975,0.05995,0.007975,0.014202184,0.0027049938,0.005928657
1679998098505,1178086860232862,0.033,0.05995,0.00495,0.014202184,0.0027049938,0.005928657
1679998098507,1178086862735012,0.0320375,0.0650375,0.0039875,0.014202184,0.0027049938,0.005928657
1679998098510,1178086865236935,0.033,0.07205,0.0020625,0.014202184,0.0027049938,0.005928657
1679998098512,1178086867739088,0.0290125,0.073975,9.625E-4,0.014202184,0.0027049938,0.005928657
1679998098515,1178086870241165,0.029975,0.0730125,0.003025,0.014202184,0.0027049938,0.005928657
1679998098521,1178086872743304,0.0290125,0.073975,0.0039875,0.014202184,0.0027049938,0.005928657
1679998098521,1178086875245458,0.029975,0.0749375,-0.0039875,0.014202184,0.0027049938,0.005928657
1679998098523,1178086877747612,0.0309375,0.069025,0.0,0.014202184,0.0027049938,0.005928657
1679998098527,1178086880249535,0.029975,0.066,-9.625E-4,0.014202184,0.0027049938,0.005928657
1679998098529,1178086882751664,0.02805,0.0620125,-0.00605,0.014202184,0.0027049938,0.005928657
1679998098532,1178086885253741,0.022,0.0570625,-0.0070125,0.014202184,0.0027049938,0.005928657
1679998098533,1178086887755895,0.018975,0.051975,-0.0039875,0.014202184,0.0027049938,0.005928657
1679998098540,1178086890257818,0.0180125,0.0460625,-0.00495,0.014202184,0.0027049938,0.005928657
1679998098540,1178086892760202,0.0149875,0.0320375,-0.003025,0.014202184,0.0027049938,0.005928657
1679998098541,1178086895262120,0.0089375,0.025024999,0.0,0.014202184,0.0027049938,0.005928657
1679998098543,1178086897764274,0.0070125,0.01595,-0.00495,0.014202184,0.0027049938,0.005928657
1679998098545,1178086900266351,0.0039875,0.003025,-0.003025,0.014202184,0.0027049938,0.005928657
1679998098548,1178086902768274,0.0020625,-0.00495,-0.003025,0.014202184,0.0027049938,0.005928657
