system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1679994865702,1174854056192650,0.0017875,-0.03135,0.083325
1679994865703,1174854058694727,0.01375,-0.03135,0.0774125
1679994865706,1174854061196592,0.016775,-0.0213125,0.067375
1679994865709,1174854063698515,0.0207625,-0.0042625,0.062425
1679994865711,1174854066200669,0.0237875,0.0177375,0.0554125
1679994865713,1174854068702746,0.0257125,0.0386375,0.0523875
1679994865722,1174854071204592,0.0198,0.0606375,0.0433125
1679994865723,1174854073706515,0.014712499,0.07865,0.0383625
1679994865723,1174854076208592,0.0127875,0.0917125,0.0323125
1679994865723,1174854078710539,0.0097624995,0.1027125,0.0243375
1679994865726,1174854081212616,0.005775,0.1126125,0.0193875
1679994865728,1174854083714539,-2.75E-4,0.108625,0.0163625
1679994865730,1174854086216616,0.0017875,0.1057375,0.0103124995
1679994865733,1174854088718462,-0.0022,0.1067,0.0083875
1679994865736,1174854091220390,-0.0042625,0.0947375,0.006325
1679994865739,1174854093722467,-0.0033,0.0856625,0.0083875
1679994865741,1174854096224313,-0.0033,0.076725,0.00935
1679994865743,1174854098726467,-0.0022,0.0666875,0.0103124995
1679994865750,1174854101228428,-0.0012375,0.0556875,0.0114124995
1679994865750,1174854103730275,-0.0042625,0.0407,0.012375
1679994865751,1174854106232351,-0.0033,0.0306625,0.0154
1679994865753,1174854108734275,-0.0022,0.0196625,0.023375
1679994865756,1174854111236121,-2.75E-4,0.0056375,0.0243375
1679994865758,1174854113738198,0.00275,-0.0033,0.028324999
1679994865760,1174854116240352,-0.0042625,-0.0103124995,0.0323125
1679994865763,1174854118742198,-0.0012375,-0.0193875,0.034375
1679994865766,1174854121244121,-2.75E-4,-0.0273625,0.0363
1679994865768,1174854123746189,-0.0033,-0.03135,0.0383625
1679994865771,1174854126248112,-0.0061875,-0.0323125,0.0413875
1679994865774,1174854128749958,-0.0042625,-0.0323125,0.0413875
1679994865777,1174854131252035,-0.0061875,-0.03135,0.04235
1679994865779,1174854133754189,-0.0042625,-0.0303875,0.040425
1679994865785,1174854136256112,-0.0061875,-0.0262625,0.039325
1679994865785,1174854138757958,-0.0061875,-0.0213125,0.0383625
1679994865788,1174854141260035,-0.0072875,-0.0193875,0.034375
1679994865790,1174854143761953,-0.005225,-0.017324999,0.03135
1679994865791,1174854146263799,-0.005225,-0.0133375,0.028324999
1679994865793,1174854148765876,-0.0061875,-0.0143,0.0243375
1679994865796,1174854151268030,-0.0061875,-0.006325,0.0243375
1679994865802,1174854153769953,-0.0072875,-2.75E-4,0.0213125
1679994865802,1174854156271794,-0.011275,-2.75E-4,0.0243375
1679994865804,1174854158773640,-0.00825,0.0026125,0.023375
1679994865807,1174854161275794,-0.0061875,0.004675,0.02035
1679994865808,1174854163777871,-0.011275,0.0077,0.0224125
1679994865811,1174854166279813,-0.0143,0.0077,0.0253
1679994865813,1174854168781659,-0.011275,0.0116875,0.0253
1679994865818,1174854171283736,-0.0122375,0.013612499,0.0264
1679994865819,1174854173785659,-0.0132,0.010725,0.0273625
1679994865823,1174854176287530,-0.016224999,0.0086624995,0.028324999
1679994865825,1174854178789683,-0.016224999,0.0077,0.029424999
1679994865827,1174854181291530,-0.0171875,0.0086624995,0.0323125
1679994865829,1174854183793606,-0.0202125,0.010725,0.0334125
1679994865835,1174854186295530,-0.022275,0.0116875,0.0303875
1679994865835,1174854188797606,-0.0182875,0.0086624995,0.0303875
1679994865836,1174854191299453,-0.0232375,0.01265,0.0323125
1679994865838,1174854193801376,-0.0242,0.013612499,0.0303875
1679994865841,1174854196303530,-0.0281875,0.014712499,0.03135
1679994865844,1174854198805592,-0.0281875,0.0177375,0.0303875
1679994865846,1174854201307439,-0.0242,0.021724999,0.028324999
1679994865851,1174854203809362,-0.0251625,0.020624999,0.029424999
1679994865852,1174854206311439,-0.0251625,0.0226875,0.0273625
1679994865853,1174854208813362,-0.0232375,0.02365,0.0273625
1679994865857,1174854211315208,-0.021175,0.0246125,0.0253
1679994865861,1174854213817362,-0.0232375,0.0257125,0.023375
1679994865863,1174854216319208,-0.0202125,0.0276375,0.023375
1679994865864,1174854218821266,-0.021175,0.0297,0.0213125
1679994865869,1174854221323189,-0.01925,0.0246125,0.0213125
1679994865870,1174854223825035,-0.021175,0.0246125,0.0163625
1679994865871,1174854226327112,-0.0202125,0.02365,0.0143
1679994865873,1174854228829035,-0.0202125,0.0196625,0.0133375
1679994865876,1174854231331097,-0.021175,0.020624999,0.0143
1679994865879,1174854233833020,-0.0202125,0.021724999,0.0163625
1679994865881,1174854236335097,-0.0202125,0.0257125,0.0154
1679994865885,1174854238836943,-0.021175,0.020624999,0.0193875
1679994865887,1174854241338890,-0.0202125,0.0196625,0.017324999
1679994865889,1174854243840967,-0.0171875,0.020624999,0.017324999
1679994865891,1174854246343121,-0.016224999,0.0187,0.02035
1679994865893,1174854248844967,-0.0171875,0.0177375,0.0224125
1679994865898,1174854251346876,-0.016224999,0.0166375,0.0163625
1679994865903,1174854253848953,-0.016224999,0.0166375,0.0163625
1679994865904,1174854256350876,-0.014162499,0.014712499,0.02035
1679994865904,1174854258852722,-0.0122375,0.014712499,0.0224125
1679994865907,1174854261354799,-0.0132,0.014712499,0.0193875
1679994865908,1174854263856934,-0.0122375,0.013612499,0.0163625
1679994865911,1174854266358780,-0.015262499,0.0116875,0.0163625
1679994865913,1174854268860704,-0.0132,0.0086624995,0.0163625
1679994865919,1174854271362780,-0.0132,0.0067375,0.0154
1679994865920,1174854273864713,-0.0132,0.0037125,0.0133375
1679994865921,1174854276366559,-0.0122375,0.010725,0.0143
1679994865924,1174854278868636,-0.014162499,0.004675,0.012375
1679994865927,1174854281370559,-0.014162499,-2.75E-4,0.0133375
1679994865928,1174854283872636,-0.0132,0.00165,0.0133375
1679994865931,1174854286374583,-0.014162499,6.875E-4,0.0133375
1679994865935,1174854288876429,-0.0122375,-0.0053625,0.0133375
1679994865937,1174854291378506,-0.0132,-0.006325,0.0143
1679994865941,1174854293880410,-0.0122375,-0.006325,0.0163625
1679994865942,1174854296382256,-0.0122375,-0.011275,0.0143
1679994865944,1174854298884410,-0.0122375,-0.0133375,0.0143
1679994865947,1174854301386487,-0.0092124995,-0.0103124995,0.0143
1679994865952,1174854303888410,-0.015262499,-0.0133375,0.0163625
1679994865953,1174854306390270,-0.011275,-0.017324999,0.0143
1679994865954,1174854308892347,-0.0092124995,-0.02035,0.012375
1679994865956,1174854311394270,-0.010175,-0.0243375,0.0114124995
1679994865958,1174854313896116,-0.010175,-0.0243375,0.0133375
1679994865961,1174854316398270,-0.0061875,-0.023375,0.0143
1679994865964,1174854318900347,-0.00825,-0.0243375,0.0103124995
1679994865970,1174854321402270,-0.0092124995,-0.023375,0.0114124995
1679994865971,1174854323904116,-0.0061875,-0.02035,0.0103124995
1679994865973,1174854326406193,-0.0072875,-0.0213125,0.0083875
1679994865975,1174854328908116,-0.0072875,-0.02035,0.007425
1679994865977,1174854331410193,-0.005225,-0.017324999,0.00935
1679994865980,1174854333912039,-0.0042625,-0.0163625,0.0044
1679994865985,1174854336413962,-0.0022,-0.0143,0.0023375
1679994865986,1174854338916015,-0.0012375,-0.00935,0.0033
1679994865986,1174854341417938,-0.0022,-0.0053625,0.0023375
1679994865988,1174854343920015,-0.0012375,-0.0103124995,0.0044
1679994865993,1174854346421938,-0.0042625,-0.0072875,0.0023375
1679994865993,1174854348923991,-0.0031625,-0.0033,0.0033
1679994865996,1174854351425914,-0.0031625,-0.0042625,0.0044
1679994866002,1174854353927761,-0.0022,-0.0042625,0.0044
1679994866003,1174854356429838,-0.005225,-2.75E-4,0.0023375
1679994866004,1174854358931689,-0.0061875,-2.75E-4,0.0033
1679994866006,1174854361433843,-0.0022,-0.0042625,0.0044
1679994866012,1174854363935766,-0.0031625,-0.001375,0.0023375
1679994866013,1174854366437843,-0.0042625,-2.75E-4,0.0033
1679994866014,1174854368939723,-0.0012375,6.875E-4,0.0053625
1679994866018,1174854371441646,-2.75E-4,0.00165,0.006325
1679994866020,1174854373943492,-0.0012375,0.0026125,0.0053625
1679994866021,1174854376445569,-0.0022,6.875E-4,0.0053625
1679994866028,1174854378947718,-2.75E-4,-0.0023375,0.006325
1679994866028,1174854381449641,-2.75E-4,-0.001375,0.0053625
1679994866030,1174854383951487,0.0048125,-0.0023375,0.0044
1679994866031,1174854386453564,0.00275,-2.75E-4,0.0044
1679994866036,1174854388955491,0.00275,-2.75E-4,0.0053625
1679994866037,1174854391457337,-0.0012375,-0.0023375,0.0023375
1679994866039,1174854393959414,-2.75E-4,-0.0023375,0.0044
1679994866041,1174854396461568,0.0017875,-0.0033,4.125E-4
1679994866044,1174854398963491,0.0017875,-0.0033,4.125E-4
1679994866051,1174854401465337,-2.75E-4,-2.75E-4,-6.875E-4
1679994866052,1174854403967414,0.0037125,-0.0053625,-0.00165
1679994866053,1174854406469337,0.0067375,-0.0033,-0.004675
1679994866053,1174854408971183,0.0048125,-0.0033,-0.003575
1679994866056,1174854411473313,0.005775,-2.75E-4,-0.004675
1679994866059,1174854413975390,0.0048125,-0.0042625,-0.0066
1679994866061,1174854416477313,0.0077,-0.0053625,-0.004675
1679994866063,1174854418979159,0.0088,-0.0042625,-0.004675
1679994866068,1174854421481231,0.005775,-0.0033,-0.0066
1679994866069,1174854423983154,0.0067375,-0.0033,-0.004675
1679994866071,1174854426485001,0.0077,-0.006325,-0.004675
1679994866074,1174854428987145,0.010725,-0.0072875,-0.0056375
1679994866077,1174854431488992,0.0097624995,-0.006325,-0.0026125
1679994866079,1174854433991069,0.0067375,-0.0103124995,-0.00165
1679994866085,1174854436492992,0.005775,-0.0103124995,-0.003575
1679994866085,1174854438994828,0.011825,-0.00825,-0.0026125
1679994866087,1174854441496905,0.0127875,-0.012375,-6.875E-4
1679994866090,1174854443998828,0.0088,-0.012375,-0.0026125
1679994866091,1174854446500982,0.0127875,-0.012375,-6.875E-4
1679994866094,1174854449002828,0.01375,-0.0133375,-6.875E-4
1679994866096,1174854451504886,0.010725,-0.012375,0.001375
1679994866099,1174854454006809,0.011825,-0.0133375,0.0023375
1679994866101,1174854456508886,0.011825,-0.017324999,0.001375
1679994866104,1174854459010732,0.0088,-0.0182875,4.125E-4
