system_ts_ms, sensor_ts_ns, linX, linY, linZ
1679994865702,1174854056192650,0.363,0.24,0.182
1679994865703,1174854058694746,0.321,0.213,0.046
1679994865706,1174854061196592,0.296,0.14,-0.005
1679994865709,1174854063698515,0.281,0.058,-0.018
1679994865711,1174854066200669,0.28,0.111,0.008
1679994865713,1174854068702746,0.226,0.043,0.118
1679994865722,1174854071204592,0.145,-0.052,0.213
1679994865723,1174854073706515,0.133,0.056,0.172
1679994865723,1174854076208592,0.203,0.055,0.213
1679994865724,1174854078710539,0.159,0.028,0.118
1679994865726,1174854081212616,0.052,0.001,0.186
1679994865728,1174854083714539,-0.027,0.056,0.227
1679994865731,1174854086216616,0.002,0.015,0.172
1679994865734,1174854088718462,-0.118,0.055,0.24
1679994865736,1174854091220390,-0.143,0.055,0.185
1679994865739,1174854093722467,-0.154,-0.025,0.199
1679994865741,1174854096224313,-0.318,0.041,0.062
1679994865743,1174854098726467,-0.343,0.095,0.13
1679994865750,1174854101228428,-0.314,0.15,0.143
1679994865750,1174854103730275,-0.423,0.027,0.021
1679994865751,1174854106232351,-0.313,0.15,0.048
1679994865753,1174854108734275,-0.34,0.163,0.089
1679994865757,1174854111236121,-0.299,0.013,-0.006
1679994865758,1174854113738198,-0.342,0.091,-0.059
1679994865760,1174854116240352,-0.246,0.091,-0.059
1679994865763,1174854118742198,-0.137,0.132,-0.032
1679994865766,1174854121244121,-0.097,0.104,-0.072
1679994865768,1174854123746189,-0.098,0.063,0.063
1679994865771,1174854126248112,-0.045,0.077,0.022
1679994865774,1174854128749958,0.021,0.009,0.008
1679994865777,1174854131252035,0.033,0.076,0.091
1679994865779,1174854133754189,0.004,0.076,0.159
1679994865785,1174854136256112,0.017,0.076,0.05
1679994865785,1174854138757958,0.098,0.117,0.064
1679994865788,1174854141260035,0.042,0.131,0.009
1679994865790,1174854143761953,0.001,0.117,0.036
1679994865791,1174854146263799,0.041,0.118,0.118
1679994865794,1174854148765876,0.066,0.221,0.053
1679994865796,1174854151268030,0.024,0.193,0.162
1679994865802,1174854153769953,0.065,0.179,-0.069
1679994865802,1174854156271794,-0.029,0.193,0.148
1679994865805,1174854158773640,-0.016,0.207,-0.028
1679994865807,1174854161275794,-0.043,0.207,0.067
1679994865809,1174854163777871,-0.084,0.234,0.012
1679994865811,1174854166279813,-0.107,0.216,0.096
1679994865813,1174854168781659,-0.052,0.202,0.041
1679994865818,1174854171283736,-0.025,0.175,0.123
1679994865819,1174854173785659,-0.066,0.107,0.123
1679994865824,1174854176287530,-0.025,0.189,0.136
1679994865825,1174854178789683,-0.066,0.203,0.15
1679994865828,1174854181291530,-0.012,0.121,0.109
1679994865830,1174854183793606,-0.024,0.159,0.056
1679994865835,1174854186295530,0.043,0.131,0.165
1679994865835,1174854188797606,0.002,0.118,0.096
1679994865837,1174854191299453,0.016,0.187,0.164
1679994865839,1174854193801376,-0.079,0.133,0.123
1679994865841,1174854196303530,-0.01,0.079,0.164
1679994865844,1174854198805592,-0.024,0.161,0.123
1679994865847,1174854201307439,0.016,0.171,0.097
1679994865852,1174854203809362,-0.037,0.24,0.07
1679994865852,1174854206311439,-0.051,0.172,0.083
1679994865853,1174854208813362,0.017,0.159,0.205
1679994865857,1174854211315208,0.031,0.187,0.055
1679994865862,1174854213817362,0.031,0.132,0.232
1679994865863,1174854216319208,0.031,0.038,0.096
1679994865869,1174854218821266,-0.047,0.118,0.164
1679994865870,1174854221323189,-0.032,0.118,0.123
1679994865871,1174854223825035,-0.032,0.105,0.096
1679994865872,1174854226327112,-0.073,0.133,0.082
1679994865873,1174854228829035,0.036,0.065,-0.135
1679994865877,1174854231331097,-0.045,0.106,-0.026
1679994865879,1174854233833020,-0.044,0.039,0.095
1679994865881,1174854236335097,-0.016,0.078,0.055
1679994865886,1174854238836943,-0.029,0.024,0.136
1679994865887,1174854241338890,-0.097,-0.016,0.041
1679994865889,1174854243840967,0.011,-0.015,0.081
1679994865891,1174854246343121,-0.015,0.011,0.163
1679994865894,1174854248844967,-0.082,0.012,0.122
1679994865899,1174854251346876,-0.055,-0.055,0.122
1679994865903,1174854253848953,-0.092,0.04,0.121
1679994865904,1174854256350876,-0.091,-0.054,0.053
1679994865904,1174854258852722,-0.037,-0.013,0.094
1679994865907,1174854261354799,-0.064,-0.013,0.162
1679994865909,1174854263856934,-0.05,0.068,0.148
1679994865912,1174854266358780,0.072,-0.013,0.107
1679994865914,1174854268860704,-0.036,0.041,0.052
1679994865919,1174854271362780,0.003,-0.038,0.011
1679994865920,1174854273864713,-0.064,0.084,0.024
1679994865922,1174854276366559,0.031,0.03,0.092
1679994865924,1174854278868636,0.004,0.016,0.038
1679994865927,1174854281370559,0.017,0.03,0.051
1679994865929,1174854283872660,0.031,0.057,0.024
1679994865931,1174854286374583,0.058,0.085,-0.057
1679994865936,1174854288876429,-0.062,0.017,0.024
1679994865938,1174854291378506,0.019,0.085,0.01
1679994865941,1174854293880410,-0.062,0.004,0.119
1679994865942,1174854296382256,-0.022,-0.05,0.092
1679994865944,1174854298884410,-0.063,0.086,0.051
1679994865947,1174854301386487,0.004,0.059,0.051
1679994865952,1174854303888410,-0.036,0.072,0.146
1679994865952,1174854306390270,0.043,-0.006,0.159
1679994865954,1174854308892347,0.001,0.034,0.159
1679994865957,1174854311394270,-0.067,0.007,0.09
1679994865959,1174854313896116,-0.026,0.062,0.131
1679994865961,1174854316398270,0.04,-0.005,0.186
1679994865964,1174854318900347,-0.014,-0.019,0.145
1679994865971,1174854321402270,0.08,0.035,0.104
1679994865972,1174854323904116,0.063,0.074,-0.003
1679994865974,1174854326406193,0.076,-0.007,0.16
1679994865975,1174854328908116,0.062,0.033,0.064
1679994865978,1174854331410193,0.143,-0.007,0.173
1679994865980,1174854333912039,0.034,0.005,0.092
1679994865985,1174854336413962,0.156,-0.062,0.105
1679994865986,1174854338916015,0.115,0.019,0.092
1679994865987,1174854341417938,0.111,0.006,0.051
1679994865989,1174854343920015,0.097,0.101,0.201
1679994865993,1174854346421938,0.069,0.033,0.146
1679994865994,1174854348923991,-0.011,0.074,-0.002
1679994865997,1174854351425914,0.056,-0.007,0.201
1679994866002,1174854353927761,0.001,-0.048,0.147
1679994866003,1174854356429838,0.096,-0.034,0.106
1679994866004,1174854358931689,0.001,0.006,0.065
1679994866007,1174854361433843,0.028,0.075,0.16
1679994866012,1174854363935766,0.001,0.02,0.214
1679994866013,1174854366437843,0.042,0.034,0.146
1679994866014,1174854368939723,-0.039,-0.006,0.037
1679994866018,1174854371441646,0.001,-0.006,0.105
1679994866020,1174854373943492,-0.012,0.006,0.174
1679994866022,1174854376445569,-0.064,-0.059,0.05
1679994866029,1174854378947718,0.017,0.036,0.104
1679994866029,1174854381449641,0.031,-0.045,0.091
1679994866031,1174854383951487,-0.05,-0.004,0.077
1679994866032,1174854386453564,-0.009,-0.045,0.091
1679994866036,1174854388955491,-0.05,-0.086,0.036
1679994866037,1174854391457337,0.017,-0.005,0.145
1679994866039,1174854393959414,0.016,-0.096,0.049
1679994866041,1174854396461568,-0.051,0.039,0.103
1679994866044,1174854398963491,0.002,0.066,0.021
