system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680017038286,1197026637604171,0.037,-0.267,-0.173
1680017038287,1197026640106325,-0.002,-0.363,-0.186
1680017038288,1197026642608710,0.026,-0.363,-0.213
1680017038291,1197026645110864,0.013,-0.431,-0.253
1680017038292,1197026647613094,-0.109,-0.336,-0.157
1680017038296,1197026650115253,-0.122,-0.391,-0.293
1680017038312,1197026652617715,-0.095,-0.418,-0.184
1680017038313,1197026655120100,-0.286,-0.405,-0.238
1680017038313,1197026657622253,-0.3,-0.583,-0.142
1680017038313,1197026660124407,-0.262,-0.509,-0.039
1680017038313,1197026662626638,-0.261,-0.509,-0.23
1680017038313,1197026665129023,-0.289,-0.441,-0.27
1680017038314,1197026667631176,-0.33,-0.401,-0.296
1680017038315,1197026670133402,-0.249,-0.388,-0.214
1680017038320,1197026672635787,0.499,0.36,0.195
1680017038324,1197026675138018,0.295,0.182,0.032
1680017038326,1197026677639084,-0.33,-0.307,-0.222
1680017038326,1197026680140161,-0.328,-0.308,-0.221
1680017038329,1197026682644700,-0.314,-0.39,-0.437
1680017038331,1197026685147162,-0.355,-0.378,-0.286
1680017038334,1197026687649315,-0.559,-0.297,-0.529
1680017038336,1197026690151565,-0.342,-0.23,-0.174
1680017038338,1197026692653719,-0.221,-0.272,-0.131
1680017038340,1197026695156104,-0.263,-0.382,-0.307
1680017038342,1197026697658257,-0.187,-0.358,-0.369
1680017038345,1197026700160719,0.043,-0.318,-0.121
1680017038347,1197026702662950,-0.189,-0.429,-0.296
1680017038351,1197026705165104,-0.04,-0.471,-0.308
1680017038352,1197026707667257,-0.286,-0.39,-0.415
1680017038355,1197026710169642,-0.219,-0.391,-0.4
1680017038359,1197026712671869,-0.22,-0.324,-0.616
1680017038361,1197026715174254,-0.249,-0.304,-0.59
1680017038362,1197026717676484,-0.073,-0.128,-0.601
1680017038368,1197026720178638,-0.101,-0.156,-0.437
1680017038369,1197026722681023,-0.09,-0.075,-0.259
1680017038370,1197026725183177,-0.105,-0.184,-0.327
1680017038372,1197026727685407,-0.189,-0.021,-0.367
1680017038376,1197026730187792,-0.273,0.045,-0.136
1680017038379,1197026732690023,-0.252,-0.011,-0.251
1680017038380,1197026735192181,-0.253,0.055,0.035
1680017038385,1197026737694565,-0.514,-0.026,-0.087
1680017038386,1197026740196796,-0.408,-0.149,0.007
1680017038388,1197026742698950,-0.439,-0.286,-0.114
1680017038390,1197026745201080,-0.537,-0.355,-0.086
1680017038393,1197026747703541,-0.445,-0.396,-0.1
1680017038397,1197026750205926,-0.405,-0.232,-0.152
1680017038402,1197026752708080,-0.379,-0.451,-0.206
1680017038402,1197026755210234,-0.11,-0.329,-0.15
1680017038403,1197026757712695,-0.031,-0.29,-0.149
1680017038405,1197026760214849,-0.198,-0.332,-0.216
1680017038408,1197026762717080,-0.119,-0.292,-0.215
1680017038410,1197026765219464,-0.081,-0.307,-0.159
1680017038413,1197026767721632,-0.04,-0.28,-0.117
1680017038419,1197026770223786,-0.111,-0.228,-0.279
1680017038419,1197026772726248,-0.292,-0.38,-0.194
1680017038420,1197026775228478,0.098,-0.055,-0.368
1680017038422,1197026777730843,0.052,0.214,-0.475
1680017038425,1197026780232997,0.333,0.116,-0.444
1680017038428,1197026782735151,0.124,0.141,-0.278
1680017038430,1197026785237382,0.233,0.157,-0.346
1680017038435,1197026787739766,0.077,-0.036,-0.124
1680017038437,1197026790241997,0.058,-0.039,-0.175
1680017038439,1197026792744382,0.093,-0.041,-0.199
1680017038441,1197026795246535,0.115,0.01,-0.21
1680017038443,1197026797748689,-0.081,-0.06,-0.153
1680017038445,1197026800250935,0.035,0.004,-0.177
1680017038448,1197026802753397,0.108,-0.056,-0.25
1680017038455,1197026805255550,-0.101,-0.195,-0.124
1680017038456,1197026807757935,-0.039,0.047,-0.053
1680017038456,1197026810260074,-0.208,-0.159,-0.267
