system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680017038285,1197026637604171,-1.263,8.235,5.172
1680017038287,1197026640106325,-1.264,8.235,5.171
1680017038288,1197026642608710,-1.265,8.235,5.171
1680017038290,1197026645110864,-1.266,8.235,5.17
1680017038292,1197026647613094,-1.266,8.236,5.17
1680017038295,1197026650115253,-1.266,8.236,5.169
1680017038298,1197026652617715,-1.266,8.236,5.169
1680017038313,1197026655120100,-1.265,8.237,5.168
1680017038313,1197026657622253,-1.265,8.237,5.168
1680017038313,1197026660124407,-1.276,8.232,5.174
1680017038313,1197026662626638,-1.277,8.231,5.174
1680017038313,1197026665129023,-1.277,8.232,5.173
1680017038314,1197026667631176,-1.276,8.233,5.172
1680017038315,1197026670133407,-1.276,8.233,5.171
1680017038320,1197026672635787,-1.275,8.234,5.171
1680017038324,1197026675138018,-1.275,8.234,5.17
1680017038326,1197026677639084,-1.29,8.234,5.167
1680017038326,1197026680140161,-1.292,8.235,5.165
1680017038329,1197026682644700,-1.292,8.236,5.163
1680017038331,1197026685147162,-1.292,8.237,5.162
1680017038334,1197026687649315,-1.292,8.238,5.16
1680017038336,1197026690151565,-1.291,8.239,5.159
1680017038338,1197026692653719,-1.29,8.24,5.157
1680017038340,1197026695156104,-1.288,8.241,5.156
1680017038342,1197026697658257,-1.296,8.244,5.149
1680017038345,1197026700160719,-1.296,8.245,5.147
1680017038347,1197026702662950,-1.295,8.247,5.145
1680017038351,1197026705165104,-1.294,8.248,5.143
1680017038352,1197026707667257,-1.293,8.249,5.141
1680017038355,1197026710169642,-1.292,8.25,5.14
1680017038359,1197026712671869,-1.291,8.251,5.138
1680017038361,1197026715174254,-1.302,8.258,5.125
1680017038362,1197026717676484,-1.302,8.259,5.123
1680017038364,1197026720178638,-1.3,8.26,5.122
1680017038369,1197026722681023,-1.299,8.261,5.122
1680017038370,1197026725183177,-1.297,8.261,5.121
1680017038372,1197026727685407,-1.295,8.262,5.121
1680017038375,1197026730187792,-1.293,8.262,5.121
1680017038379,1197026732690023,-1.3,8.265,5.114
1680017038380,1197026735192181,-1.299,8.266,5.113
1680017038385,1197026737694565,-1.296,8.267,5.113
1680017038386,1197026740196796,-1.293,8.267,5.113
1680017038388,1197026742698950,-1.29,8.268,5.113
1680017038390,1197026745201080,-1.287,8.268,5.112
1680017038393,1197026747703541,-1.284,8.269,5.112
1680017038396,1197026750205926,-1.297,8.268,5.11
1680017038402,1197026752708080,-1.295,8.269,5.109
1680017038402,1197026755210234,-1.292,8.27,5.108
1680017038403,1197026757712695,-1.289,8.271,5.107
1680017038405,1197026760214849,-1.286,8.272,5.106
1680017038408,1197026762717080,-1.283,8.274,5.105
1680017038410,1197026765219464,-1.28,8.275,5.103
1680017038413,1197026767721632,-1.281,8.275,5.102
1680017038419,1197026770223786,-1.277,8.277,5.1
1680017038419,1197026772726248,-1.274,8.279,5.098
