system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1679995480774,1175469124752489,0.356678,-0.186918,-0.387281,0.82937
1679995480774,1175469127254566,0.356672,-0.186929,-0.387327,0.829349
1679995480775,1175469129756720,0.35667,-0.186945,-0.387363,0.829329
1679995480777,1175469132258643,0.356671,-0.186964,-0.387389,0.829312
1679995480780,1175469134760725,0.356674,-0.186982,-0.387398,0.829302
1679995480781,1175469137262648,0.356683,-0.186989,-0.387392,0.8293
1679995480791,1175469139764801,0.35649,-0.187588,-0.387096,0.829386
1679995480791,1175469142266955,0.356502,-0.187611,-0.387023,0.829409
1679995480791,1175469144769022,0.35655,-0.187552,-0.386957,0.829433
1679995480792,1175469147270945,0.356614,-0.187458,-0.386883,0.829461
1679995480794,1175469149773099,0.35669,-0.187337,-0.386793,0.829498
1679995480797,1175469152275176,0.356776,-0.187189,-0.386689,0.829542
1679995480799,1175469154777099,0.356871,-0.187018,-0.38658,0.829591
1679995480802,1175469157279195,0.356618,-0.187623,-0.386114,0.82978
1679995480806,1175469159781349,0.356693,-0.187489,-0.385969,0.829846
1679995480808,1175469162283503,0.356803,-0.187267,-0.385853,0.829903
1679995480810,1175469164785426,0.356922,-0.187028,-0.385739,0.829959
1679995480813,1175469167287494,0.357043,-0.186782,-0.385626,0.830014
1679995480814,1175469169789648,0.357166,-0.18653,-0.385511,0.830071
1679995480817,1175469172291571,0.35729,-0.186273,-0.3854,0.830128
1679995480820,1175469174793725,0.357265,-0.186383,-0.385124,0.830241
1679995480823,1175469177295802,0.357364,-0.186181,-0.385005,0.830299
1679995480825,1175469179797740,0.357474,-0.185951,-0.384906,0.830349
1679995480827,1175469182299817,0.357583,-0.185719,-0.384808,0.8304
1679995480830,1175469184801740,0.357694,-0.185477,-0.384706,0.830454
1679995480832,1175469187304124,0.357805,-0.185244,-0.384603,0.830505
1679995480839,1175469189806033,0.35792,-0.185017,-0.384499,0.830555
1679995480839,1175469192308110,0.358521,-0.184554,-0.384506,0.830395
1679995480840,1175469194810033,0.358677,-0.184333,-0.384404,0.830424
1679995480844,1175469197312187,0.358761,-0.18417,-0.384295,0.830474
1679995480845,1175469199814268,0.358832,-0.184028,-0.38418,0.830528
1679995480847,1175469202316422,0.358895,-0.183911,-0.384064,0.830581
1679995480855,1175469204818345,0.358948,-0.183811,-0.383948,0.830634
1679995480856,1175469207320499,0.358986,-0.183735,-0.383839,0.830684
1679995480856,1175469209822576,0.359171,-0.183519,-0.383805,0.830668
1679995480857,1175469212324499,0.35921,-0.183459,-0.383718,0.830705
1679995480860,1175469214826576,0.359226,-0.183427,-0.38363,0.830745
1679995480862,1175469217328730,0.359235,-0.183412,-0.383551,0.830781
1679995480865,1175469219830884,0.359238,-0.183408,-0.383482,0.830813
1679995480872,1175469222332831,0.359238,-0.183408,-0.383425,0.830839
1679995480872,1175469224834908,0.359236,-0.183414,-0.383379,0.83086
1679995480872,1175469227337061,0.359195,-0.183541,-0.383294,0.830889
1679995480875,1175469229838985,0.359186,-0.183567,-0.383269,0.830898
1679995480877,1175469232341071,0.359179,-0.183585,-0.38326,0.830901
1679995480881,1175469234843225,0.359175,-0.183597,-0.383266,0.830898
1679995480884,1175469237345379,0.359171,-0.183596,-0.383289,0.830889
1679995480888,1175469239847302,0.359177,-0.183581,-0.383323,0.830874
1679995480889,1175469242349360,0.359199,-0.183546,-0.383366,0.830852
1679995480891,1175469244851283,0.359393,-0.183211,-0.383541,0.830762
1679995480895,1175469247353437,0.359456,-0.183107,-0.383602,0.830729
1679995480896,1175469249855514,0.359509,-0.183028,-0.383646,0.830703
1679995480897,1175469252357668,0.359556,-0.182972,-0.383686,0.830677
1679995480900,1175469254859591,0.359591,-0.182937,-0.383725,0.830651
1679995480905,1175469257361745,0.359618,-0.182922,-0.383754,0.83063
1679995480906,1175469259863822,0.359633,-0.182922,-0.383777,0.830613
1679995480907,1175469262365745,0.359905,-0.182994,-0.383773,0.830481
1679995480910,1175469264867831,0.360096,-0.182704,-0.383047,0.830797
1679995480913,1175469267369985,0.360097,-0.182728,-0.383044,0.830793
1679995480915,1175469269872138,0.36009,-0.182762,-0.383046,0.830787
1679995480921,1175469272374081,0.360077,-0.182802,-0.383049,0.830782
1679995480921,1175469274876157,0.360057,-0.182843,-0.383048,0.830783
1679995480924,1175469277378311,0.36004,-0.182887,-0.383043,0.830783
1679995480927,1175469279880234,0.359803,-0.183158,-0.38293,0.830878
1679995480928,1175469282382278,0.35976,-0.183219,-0.38291,0.830892
1679995480931,1175469284884432,0.359737,-0.183252,-0.382896,0.830901
1679995480933,1175469287386586,0.359713,-0.183287,-0.382882,0.83091
1679995480939,1175469289888509,0.359691,-0.183319,-0.382872,0.830917
