system_ts_ms, sensor_ts_ns, linX, linY, linZ
1679995480774,1175469124752489,-0.031,0.092,0.156
1679995480774,1175469127254566,-0.126,0.105,0.115
1679995480775,1175469129756720,-0.017,0.092,0.143
1679995480777,1175469132258643,0.063,0.119,-0.02
1679995480779,1175469134760725,0.227,0.064,0.048
1679995480781,1175469137262648,0.24,0.105,0.034
1679995480791,1175469139764801,0.39,0.077,0.009
1679995480791,1175469142266955,0.321,0.063,0.172
1679995480791,1175469144769022,0.513,0.131,0.118
1679995480792,1175469147270945,0.487,0.008,-0.003
1679995480794,1175469149773099,0.57,0.008,0.105
1679995480796,1175469152275176,0.491,0.007,0.051
1679995480799,1175469154777099,0.48,-0.06,-0.044
1679995480802,1175469157279195,0.518,-0.005,-0.029
1679995480806,1175469159781349,0.506,0.102,0.024
1679995480808,1175469162283503,0.373,0.034,0.092
1679995480810,1175469164785426,0.404,0.02,0.024
1679995480813,1175469167287494,0.299,0.075,-0.043
1679995480814,1175469169789648,0.303,0.061,0.01
1679995480817,1175469172291571,0.239,0.061,-0.016
1679995480820,1175469174793725,0.235,0.02,-0.002
1679995480823,1175469177295802,0.17,0.115,-0.125
1679995480825,1175469179797740,0.078,0.034,-0.043
1679995480827,1175469182299817,0.096,0.142,-0.166
1679995480830,1175469184801740,-0.104,0.17,0.037
1679995480832,1175469187304124,-0.154,0.129,-0.016
1679995480839,1175469189806033,-0.233,0.101,0.024
1679995480839,1175469192308110,-0.261,0.164,-0.12
1679995480840,1175469194810033,-0.298,0.082,-0.106
1679995480844,1175469197312187,-0.295,0.082,-0.106
1679995480845,1175469199814268,-0.239,0.109,-0.079
1679995480847,1175469202316422,-0.183,0.123,-0.133
1679995480855,1175469204818345,-0.196,0.082,-0.12
1679995480856,1175469207320499,-0.181,0.15,-0.12
1679995480856,1175469209822576,-0.122,0.067,0.003
1679995480857,1175469212324499,-0.013,0.148,0.058
1679995480860,1175469214826576,-0.108,0.026,-0.064
1679995480862,1175469217328730,-0.068,0.053,0.058
1679995480865,1175469219830884,-0.014,0.053,0.071
1679995480871,1175469222332831,0.012,0.04,0.099
1679995480872,1175469224834908,-0.015,-0.014,-0.064
1679995480872,1175469227337061,0.076,0.094,0.072
1679995480875,1175469229838985,0.008,0.067,-0.036
1679995480877,1175469232341071,0.116,0.094,-0.132
1679995480881,1175469234843225,0.048,0.08,-0.036
1679995480884,1175469237345379,0.103,0.053,0.072
1679995480888,1175469239847302,0.09,0.026,0.044
1679995480889,1175469242349360,0.036,0.121,0.017
1679995480891,1175469244851283,-0.186,0.188,0.154
1679995480894,1175469247353437,-0.251,0.202,-0.036
1679995480896,1175469249855514,-0.208,0.133,-0.144
1679995480897,1175469252357668,-0.275,0.133,-0.035
1679995480900,1175469254859591,-0.192,0.187,-0.198
1679995480905,1175469257361745,-0.164,0.201,-0.076
1679995480905,1175469259863822,-0.014,0.01,-0.075
1679995480907,1175469262365745,-0.04,0.033,-0.18
1679995480910,1175469264867831,0.055,-0.007,-0.07
1679995480912,1175469267369985,0.122,0.087,-0.002
1679995480914,1175469269872138,0.135,0.073,-0.07
1679995480921,1175469272374081,0.203,0.005,0.024
1679995480921,1175469274876157,0.311,-0.035,-0.002
1679995480924,1175469277378311,0.215,0.073,0.065
1679995480927,1175469279880234,0.18,-0.033,0.05
1679995480928,1175469282382311,0.192,0.02,0.077
1679995480931,1175469284884432,0.151,0.116,0.023
1679995480933,1175469287386586,0.027,0.048,-0.017
1679995480939,1175469289888509,0.149,0.061,0.036
