system_ts_ms, sensor_ts_ns, magX, magY, magZ
1679995480771,1175469123359690,-16.9125,-15.656251,-32.287502
1679995480778,1175469133340382,-17.212502,-15.6,-32.568752
1679995480791,1175469143342521,-17.681252,-15.1125,-33.112503
1679995480797,1175469153344607,-17.8125,-14.94375,-33.35625
1679995480808,1175469163321933,-17.75625,-14.700001,-33.65625
1679995480820,1175469173345539,-17.681252,-14.45625,-33.956253
1679995480828,1175469183347650,-17.400002,-14.512501,-34.0125
1679995480839,1175469193342174,-17.456251,-14.700001,-34.068752
1679995480848,1175469203361543,-17.681252,-14.700001,-34.143753
1679995480858,1175469213355946,-17.456251,-14.94375,-33.956253
1679995480872,1175469223358124,-17.212502,-15.1125,-33.7125
1679995480878,1175469233360345,-17.212502,-15.056251,-33.84375
1679995480890,1175469243369326,-17.212502,-15.000001,-34.0125
1679995480898,1175469253372999,-17.212502,-15.1125,-34.256252
1679995480908,1175469263375161,-17.456251,-15.4125,-34.425003
1679995480922,1175469273377257,-17.268751,-15.4125,-34.612503
1679995480929,1175469283339781,-17.268751,-15.4125,-34.612503
1679995480939,1175469293340396,-17.1,-15.4125,-34.612503
1679995480948,1175469303334915,-16.85625,-15.4125,-34.612503
1679995480959,1175469313326284,-16.85625,-15.543751,-34.3875
1679995480971,1175469323353471,-16.85625,-15.6,-34.143753
1679995480978,1175469333355587,-16.612501,-15.356251,-34.068752
1679995480991,1175469343350076,-16.368752,-15.1125,-34.0125
1679995480998,1175469353363306,-16.25625,-15.1125,-33.956253
1679995481009,1175469363365489,-16.087502,-15.1125,-33.84375
1679995481018,1175469373359964,-16.368752,-15.000001,-33.956253
1679995481028,1175469383362185,-16.6875,-14.812501,-34.0125
1679995481038,1175469393356291,-16.5,-14.812501,-33.956253
1679995481048,1175469403350800,-16.25625,-14.812501,-33.84375
1679995481058,1175469413352943,-16.3125,-14.64375,-33.956253
1679995481076,1175469423355005,-16.368752,-14.400001,-34.0125
1679995481080,1175469433357178,-16.3125,-14.343751,-34.3875
1679995481088,1175469443366860,-16.25625,-14.212501,-34.725002
1679995481098,1175469453369009,-16.0125,-14.343751,-34.725002
1679995481109,1175469463363879,-15.7875,-14.400001,-34.725002
1679995481121,1175469473361941,-16.0125,-14.45625,-35.2125
1679995481128,1175469483356455,-16.25625,-14.512501,-35.643753
1679995481139,1175469493366262,-16.3125,-14.75625,-35.5125
1679995481149,1175469503373123,-16.368752,-15.000001,-35.34375
1679995481158,1175469513379291,-16.368752,-15.000001,-35.15625
1679995481168,1175469523381915,-16.368752,-15.000001,-34.912502
1679995481178,1175469533368863,-16.3125,-15.1125,-34.85625
1679995481188,1175469543365943,-16.25625,-15.281251,-34.725002
1679995481198,1175469553352860,-16.181252,-15.243751,-34.425003
1679995481209,1175469563346932,-16.087502,-15.1125,-34.143753
1679995481220,1175469573348947,-16.087502,-15.056251,-34.256252
1679995481229,1175469583337033,-16.087502,-15.000001,-34.3125
1679995481238,1175469593339129,-16.0125,-15.243751,-33.956253
1679995481249,1175469603341229,-15.95625,-15.4125,-33.54375
1679995481259,1175469613320094,-15.900001,-15.4125,-33.54375
1679995481268,1175469623336401,-15.7875,-15.4125,-33.54375
1679995481279,1175469633338555,-15.7875,-14.94375,-33.65625
1679995481288,1175469643340704,-15.7875,-14.400001,-33.7125
1679995481299,1175469653365074,-15.712501,-14.45625,-33.54375
1679995481308,1175469663330541,-15.656251,-14.512501,-33.412502
1679995481319,1175469673342189,-15.95625,-14.400001,-33.7125
1679995481329,1175469683344424,-16.25625,-14.212501,-34.0125
1679995481340,1175469693347992,-16.5,-13.9125,-33.84375
1679995481352,1175469703381140,-16.6875,-13.6125,-33.7125
1679995481358,1175469713385866,-16.9125,-13.743751,-34.0125
1679995481370,1175469723387899,-17.15625,-13.781251,-34.3125
1679995481378,1175469733362384,-17.268751,-13.500001,-34.425003
1679995481388,1175469743362932,-17.456251,-13.200001,-34.612503
1679995481402,1175469753351341,-17.400002,-13.25625,-34.612503
1679995481409,1175469763319489,-17.268751,-13.312501,-34.612503
1679995481418,1175469773310465,-17.15625,-13.500001,-34.725002
1679995481429,1175469783328292,-16.987501,-13.6125,-34.912502
1679995481438,1175469793324469,-16.612501,-14.043751,-34.3875
1679995481449,1175469803347306,-16.25625,-14.400001,-33.84375
1679995481459,1175469813390708,-16.087502,-14.75625,-33.7125
1679995481469,1175469823373717,-15.95625,-15.1125,-33.54375
1679995481479,1175469833375871,-15.7875,-15.1125,-33.65625
1679995481490,1175469843380300,-15.656251,-15.1125,-33.7125
1679995481499,1175469853336550,-15.6,-15.356251,-33.65625
1679995481510,1175469863334005,-15.4875,-15.6,-33.54375
1679995481522,1175469873301851,-15.7875,-15.825001,-33.7125
1679995481530,1175469883299014,-16.087502,-16.0125,-33.84375
1679995481538,1175469893332206,-16.087502,-16.143751,-33.787502
1679995481549,1175469903310197,-16.087502,-16.181252,-33.7125
1679995481560,1175469913343259,-16.087502,-16.143751,-33.65625
1679995481569,1175469923346162,-16.087502,-16.0125,-33.54375
1679995481579,1175469933317888,-16.087502,-16.0125,-33.65625
1679995481589,1175469943344109,-16.087502,-16.0125,-33.7125
1679995481599,1175469953342945,-15.7875,-15.95625,-33.412502
1679995481609,1175469963311623,-15.4875,-15.900001,-33.112503
1679995481618,1175469973305103,-15.4875,-15.6,-33.225002
1679995481629,1175469983271117,-15.4875,-15.281251,-33.412502
1679995481639,1175469993272645,-15.4875,-15.000001,-33.412502
1679995481649,1175470003274251,-15.4875,-14.700001,-33.412502
1679995481659,1175470013279500,-15.656251,-14.512501,-33.112503
1679995481670,1175470023287701,-15.7875,-14.400001,-32.8125
1679995481679,1175470033259081,-15.95625,-14.343751,-33.112503
1679995481689,1175470043267239,-16.087502,-14.212501,-33.412502
1679995481699,1175470053271100,-16.181252,-14.400001,-33.54375
1679995481708,1175470063288124,-16.25625,-14.512501,-33.7125
1679995481719,1175470073284450,-16.3125,-14.812501,-33.7125
1679995481728,1175470083293137,-16.368752,-15.1125,-33.7125
1679995481738,1175470093301141,-16.368752,-15.056251,-34.0125
1679995481749,1175470103273458,-16.368752,-15.000001,-34.3125
1679995481759,1175470113296785,-16.3125,-15.243751,-34.068752
1679995481769,1175470123302087,-16.25625,-15.4125,-33.84375
1679995481779,1175470133287115,-15.95625,-15.543751,-33.65625
1679995481789,1175470143313865,-15.656251,-15.6,-33.412502
1679995481799,1175470153292942,-15.4125,-15.656251,-33.225002
1679995481809,1175470163270865,-15.168751,-15.712501,-33.112503
1679995481822,1175470173285177,-15.056251,-15.95625,-33.112503
1679995481828,1175470183292421,-14.887501,-16.181252,-33.112503
1679995481839,1175470193293565,-14.887501,-16.143751,-33.225002
1679995481849,1175470203299636,-14.887501,-16.0125,-33.412502
1679995481858,1175470213316636,-15.356251,-16.0125,-33.225002
1679995481869,1175470223302847,-15.7875,-16.0125,-33.112503
1679995481879,1175470233318062,-16.0125,-15.825001,-33.05625
1679995481888,1175470243325692,-16.25625,-15.6,-32.925003
1679995481898,1175470253327859,-16.3125,-15.656251,-32.925003
1679995481910,1175470263328172,-16.368752,-15.712501,-32.925003
1679995481919,1175470273331329,-16.368752,-15.712501,-33.05625
1679995481928,1175470283337781,-16.368752,-15.712501,-33.112503
1679995481939,1175470293338704,-16.087502,-15.6,-33.412502
1679995481949,1175470303320838,-15.7875,-15.4125,-33.7125
1679995481959,1175470313303073,-15.712501,-15.281251,-33.956253
1679995481970,1175470323288625,-15.656251,-15.1125,-34.143753
1679995481979,1175470333284413,-15.7875,-14.45625,-34.3875
1679995481989,1175470343284149,-15.95625,-13.781251,-34.612503
1679995481999,1175470353284763,-16.3125,-13.556251,-34.6875
1679995482009,1175470363309219,-16.6875,-13.312501,-34.725002
1679995482023,1175470373286696,-16.987501,-13.6125,-34.6875
1679995482029,1175470383295484,-17.268751,-13.9125,-34.612503
1679995482039,1175470393303714,-17.212502,-14.400001,-34.725002
1679995482048,1175470403274420,-17.15625,-14.812501,-34.912502
1679995482062,1175470413280693,-16.987501,-15.6,-34.3875
1679995482069,1175470423288957,-16.85625,-16.3125,-33.84375
1679995482079,1175470433297168,-16.368752,-16.44375,-33.65625
