system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679995480774,1175469124752489,0.331,7.221,6.626
1679995480774,1175469127254566,0.331,7.221,6.626
1679995480775,1175469129756720,0.331,7.221,6.626
1679995480777,1175469132258643,0.331,7.222,6.625
1679995480779,1175469134760725,0.331,7.222,6.625
1679995480781,1175469137262648,0.331,7.222,6.625
1679995480791,1175469139764801,0.344,7.223,6.623
1679995480791,1175469142266955,0.345,7.223,6.623
1679995480791,1175469144769022,0.345,7.223,6.623
1679995480792,1175469147270945,0.343,7.224,6.623
1679995480794,1175469149773099,0.341,7.224,6.622
1679995480796,1175469152275176,0.339,7.224,6.622
1679995480799,1175469154777099,0.337,7.224,6.622
1679995480802,1175469157279195,0.352,7.224,6.621
1679995480806,1175469159781349,0.351,7.224,6.621
1679995480807,1175469162283503,0.347,7.224,6.621
1679995480810,1175469164785426,0.344,7.225,6.621
1679995480812,1175469167287494,0.34,7.225,6.622
1679995480814,1175469169789648,0.336,7.225,6.622
1679995480817,1175469172291571,0.332,7.225,6.622
1679995480820,1175469174793725,0.336,7.225,6.621
1679995480823,1175469177295802,0.333,7.225,6.621
1679995480825,1175469179797740,0.329,7.225,6.622
1679995480827,1175469182299817,0.325,7.225,6.622
1679995480830,1175469184801740,0.322,7.225,6.622
1679995480832,1175469187304124,0.318,7.225,6.622
1679995480839,1175469189806033,0.314,7.225,6.622
1679995480839,1175469192308110,0.302,7.23,6.617
1679995480840,1175469194810033,0.298,7.231,6.616
1679995480844,1175469197312187,0.295,7.231,6.616
1679995480845,1175469199814268,0.293,7.231,6.616
1679995480847,1175469202316422,0.292,7.231,6.616
1679995480851,1175469204818345,0.291,7.231,6.616
1679995480856,1175469207320499,0.29,7.231,6.616
1679995480856,1175469209822576,0.286,7.233,6.615
1679995480857,1175469212324499,0.285,7.233,6.615
1679995480860,1175469214826576,0.285,7.233,6.615
1679995480862,1175469217328730,0.286,7.233,6.615
1679995480865,1175469219830884,0.286,7.233,6.615
1679995480871,1175469222332831,0.287,7.233,6.615
1679995480872,1175469224834908,0.287,7.233,6.615
1679995480872,1175469227337061,0.29,7.233,6.615
1679995480875,1175469229838985,0.291,7.233,6.615
1679995480877,1175469232341071,0.291,7.233,6.615
1679995480881,1175469234843225,0.292,7.233,6.615
1679995480884,1175469237345379,0.291,7.233,6.615
1679995480888,1175469239847302,0.291,7.233,6.615
1679995480889,1175469242349360,0.29,7.233,6.615
1679995480891,1175469244851283,0.281,7.234,6.614
1679995480893,1175469247353437,0.278,7.234,6.614
1679995480896,1175469249855514,0.276,7.234,6.614
1679995480897,1175469252357668,0.275,7.234,6.614
1679995480900,1175469254859591,0.274,7.235,6.614
1679995480905,1175469257361745,0.273,7.235,6.613
1679995480905,1175469259863822,0.272,7.235,6.613
1679995480907,1175469262365745,0.271,7.239,6.609
1679995480910,1175469264867831,0.271,7.24,6.608
1679995480912,1175469267369985,0.272,7.24,6.608
1679995480914,1175469269872138,0.272,7.24,6.608
1679995480921,1175469272374081,0.273,7.24,6.608
1679995480921,1175469274876157,0.274,7.24,6.608
1679995480924,1175469277378311,0.275,7.24,6.608
1679995480927,1175469279880234,0.282,7.239,6.609
1679995480928,1175469282382311,0.283,7.238,6.609
1679995480931,1175469284884432,0.284,7.238,6.609
1679995480933,1175469287386586,0.285,7.238,6.609
1679995480939,1175469289888509,0.286,7.238,6.609
1679995480939,1175469292390586,0.287,7.238,6.61
1679995480940,1175469294892509,0.287,7.238,6.61
1679995480943,1175469297394663,0.29,7.239,6.608
1679995480944,1175469299896740,0.291,7.239,6.609
1679995480947,1175469302398894,0.291,7.239,6.609
1679995480951,1175469304900802,0.291,7.238,6.609
1679995480956,1175469307402956,0.291,7.238,6.609
1679995480957,1175469309905033,0.291,7.238,6.609
1679995480958,1175469312406956,0.291,7.238,6.61
1679995480961,1175469314909009,0.288,7.24,6.607
1679995480963,1175469317411163,0.288,7.24,6.607
1679995480965,1175469319913316,0.288,7.24,6.607
1679995480971,1175469322415239,0.287,7.24,6.608
1679995480971,1175469324917316,0.287,7.239,6.608
1679995480973,1175469327419432,0.287,7.239,6.608
1679995480975,1175469329921355,0.287,7.239,6.608
1679995480978,1175469332423432,0.286,7.241,6.606
1679995480980,1175469334925586,0.285,7.242,6.606
1679995480982,1175469337427509,0.285,7.241,6.606
1679995480991,1175469339929672,0.285,7.241,6.606
1679995480991,1175469342431749,0.285,7.241,6.606
1679995480993,1175469344933672,0.285,7.241,6.606
1679995480994,1175469347435749,0.285,7.241,6.606
1679995480996,1175469349937883,0.29,7.243,6.604
1679995480998,1175469352440037,0.291,7.243,6.603
1679995481000,1175469354941960,0.291,7.243,6.604
1679995481005,1175469357444037,0.291,7.243,6.604
1679995481006,1175469359946191,0.291,7.243,6.604
1679995481008,1175469362448143,0.291,7.243,6.604
1679995481011,1175469364950296,0.292,7.243,6.604
1679995481013,1175469367452373,0.298,7.244,6.602
1679995481015,1175469369954527,0.299,7.244,6.602
1679995481018,1175469372456368,0.299,7.244,6.602
